N	3gram	Bakhtin_Pr_1	formyVre
1	то же время	7	9
2	как мы уже	2	8
3	в то же	7	6
4	и в то	3	5
5	для того чтобы	2	5
6	вполне понятно что	1	4
7	к себе самому	1	4
8	по отношению к	11	3
9	пространства и времени	1	3
10	до сих пор	2	3
11	в этом отношении	5	3
12	с самим собою	1	3
13	может быть только	1	3
14	прежде всего необходимо	1	3
15	мы уже говорили	1	3
16	не может быть	3	3
17	в то время	2	3
18	и в сущности	1	2
19	но все же	1	2
20	прямо сказать что	1	2
21	друг за другом	1	2
22	громадную роль в	1	2
23	то есть не	2	2
24	дело в том	1	2
25	равно как и	1	2
26	же как и	1	2
27	как раз и	1	2
28	как если бы	1	2
29	с точки зрения	15	2
30	и не только	1	2
31	в пределах отдельных	2	2
32	в отличие от	2	2
33	и в частности	1	2
34	то время как	1	2
35	в этих романах	1	2
36	так же как	1	2
37	не только в	1	2
38	может быть и	1	2
39	по сравнению с	1	2
40	по природе своей	1	2
41	друг к другу	1	2
42	можно прямо сказать	1	2
43	в его целом	5	2
44	все то что	3	2
45	но для того	1	2
46	в его мире	2	2
47	с самого начала	2	2
48	существенную роль в	1	2
49	но все эти	1	2
50	в том что	7	2
51	у них нет	1	1
52	все это он	1	1
53	все в нем	1	1
54	теперь мы должны	1	1
55	а следовательно и	1	1
56	зрения на мир	6	1
57	месте и в	1	1
58	события его жизни	1	1
59	по этому вопросу	1	1
60	в дальнейшем в	1	1
61	точки зрения которого	1	1
62	может быть образ	1	1
63	а вовсе не	1	1
64	и во всяком	1	1
65	с ним но	1	1
66	том что все	1	1
67	в самом деле	2	1
68	и на своей	1	1
69	и по существу	1	1
70	а не о	1	1
71	здесь конечно не	1	1
72	потому что не	1	1
73	они не могут	1	1
74	остается вне его	1	1
75	в зависимости от	3	1
76	сами по себе	3	1
77	в той же	3	1
78	не входит в	1	1
79	с другими чертами	2	1
80	точка зрения на	2	1
81	в себе и	1	1
82	себе самому и	1	1
83	но он не	1	1
84	что в нем	1	1
85	видения и изображения	4	1
86	нашу точку зрения	2	1
87	поэтому вовсе не	1	1
88	европейского романа в	1	1
89	он ни был	1	1
90	в нем как	1	1
91	потому они и	1	1
92	в момент его	1	1
93	до известной степени	1	1
94	и тогда когда	1	1
95	в значительной степени	1	1
96	как мы сказали	1	1
97	в данном случае	2	1
98	самого героя и	3	1
99	между ними не	1	1
100	в основе его	1	1
101	в каждом явлении	1	1
102	но в то	2	1
103	таким образом и	1	1
104	если бы эти	1	1
105	смысле этого слова	1	1
106	так и в	1	1
107	и в этом	3	1
108	и вне его	1	1
109	не могут быть	1	1
110	покажем в дальнейшем	1	1
111	и как бы	1	1
112	же время оно	1	1
113	в самой жизни	1	1
114	его жизненного пути	1	1
115	проблемы особой постановки	1	1
116	и в трагедии	1	1
117	во всяком случае	3	1
118	то перед нами	2	1
119	и еще не	1	1
120	нами был бы	1	1
121	который был бы	1	1
122	то есть только	1	1
123	в основе этого	1	1
124	этого мира в	2	1
125	во всяком романе	1	1
126	во всех этих	1	1
127	внешних и внутренних	1	1
128	что и у	1	1
129	себе и на	1	1
130	таким образом все	2	1
131	на себе и	1	1
132	то есть все	1	1
133	другими чертами его	1	1
134	та или иная	1	1
135	о том что	2	1
136	то есть в	3	1
137	всю его жизнь	1	1
138	становления и роста	1	1
139	в этих условиях	1	1
140	перед нами был	1	1
141	в роман разные	1	1
142	ибо не могут	1	1
143	бы он ни	1	1
144	к смертной казни	1	1
145	может быть лишь	1	1
146	по преимуществу в	1	1
147	становится так сказать	1	1
148	интересная и важная	1	1
149	роль в романе	1	1
150	и изображения в	1	1
151	отношению к этому	1	1
152	друг с другом	3	1
153	то новое что	1	1
154	героя и его	2	1
155	xx века мы	1	1
156	в высшей степени	1	1
157	подходе к человеку	2	1
158	есть все то	1	1
