N	3gram	Vygotskiy__1	KulturaY
1	с точки зрения	18	16
2	в самом деле	2	11
3	для того чтобы	15	11
4	можно было бы	3	10
5	тем не менее	1	9
6	до сих пор	4	8
7	в том что	15	8
8	и т д	1	8
9	в зависимости от	2	7
10	той или иной	1	5
11	в данном случае	2	4
12	с одной стороны	8	4
13	и в этом	1	4
14	только тогда когда	2	4
15	на самом деле	1	3
16	сам по себе	3	3
17	бы сказать что	2	3
18	то обстоятельство что	1	3
19	в том чтобы	3	3
20	не только в	1	3
21	а с другой	2	3
22	не только как	1	3
23	в первую очередь	3	3
24	с другой стороны	9	3
25	не может быть	5	3
26	о том что	6	3
27	смысле этого слова	3	2
28	какой мере не	1	2
29	в какой мере	2	2
30	по отношению к	7	2
31	в том числе	1	2
32	как раз и	1	2
33	на точку зрения	1	2
34	в отличие от	1	2
35	только то что	1	2
36	с тем чтобы	1	2
37	ни в какой	2	2
38	от того что	2	2
39	стать на точку	1	2
40	в известном смысле	2	2
41	потому что в	1	2
42	так как он	2	2
43	тем более что	1	2
44	сама по себе	1	2
45	таким образом если	1	1
46	потому что он	1	1
47	в его значении	1	1
48	на этот вопрос	2	1
49	хотя и не	1	1
50	уже сказано выше	1	1
51	нас в данном	1	1
52	само собой разумеется	1	1
53	в целом ряде	1	1
54	это так то	1	1
55	в чем же	1	1
56	прежде всего в	2	1
57	и той же	2	1
58	должны сказать что	1	1
59	так как они	1	1
60	этим вопросом о	1	1
61	есть прежде всего	2	1
62	в этом смысле	1	1
63	то же самое	3	1
64	в силу того	1	1
65	исключает всякую возможность	1	1
66	может представить себе	1	1
67	и не может	1	1
68	и в то	1	1
69	то что мы	1	1
70	центр тяжести всей	1	1
71	в другом месте	6	1
72	смысле слова и	1	1
73	что он не	1	1
74	не считается с	1	1
75	в строгом смысле	1	1
76	является не только	1	1
77	но для того	1	1
78	наряду с этим	1	1
79	но и в	1	1
80	тогда когда он	1	1
81	из того что	5	1
82	в собственном смысле	5	1
83	по крайней мере	1	1
84	не иначе как	1	1
85	о значении слова	1	1
86	значении этого слова	1	1
87	не только не	1	1
88	но и как	1	1
89	с этой точки	1	1
90	вместе с тем	5	1
91	что даже в	1	1
92	между прочим в	1	1
93	только такое изучение	1	1
94	в известной мере	1	1
95	и я не	1	1
96	в равной мере	2	1
97	ту или иную	1	1
98	в то время	5	1
99	так же как	5	1
100	относительно того что	1	1
101	об отношении между	2	1
102	вопросы связанные с	1	1
103	в этих словах	1	1
104	мы видели уже	1	1
105	мы наблюдаем в	1	1
106	и вопрос об	1	1
107	заключается в том	6	1
108	ответа на вопрос	1	1
109	не столько в	1	1
110	и при этом	1	1
111	что именно в	1	1
112	как уже сказано	6	1
113	аналогично тому как	1	1
114	если это так	1	1
115	в их чисто	1	1
116	однако ясно что	1	1
117	он в другом	2	1
118	и в отношении	3	1
119	собственном смысле слова	1	1
120	во всяком случае	3	1
121	когда мы говорим	1	1
122	тем что в	1	1
123	образом и на	1	1
124	лишь в самом	1	1
125	и пр и	1	1
126	на вопрос о	2	1
127	которые хотя и	1	1
128	этой точки зрения	1	1
129	но сам по	1	1
130	это потому что	1	1
131	на вопросе о	1	1
132	в тех случаях	1	1
133	собственном смысле этого	3	1
134	силу того что	1	1
135	совершенно независимо от	1	1
136	привести нас к	3	1
137	то же время	2	1
138	точно в чем	1	1
139	мы не можем	1	1
140	и вместе с	1	1
141	зато с другой	1	1
142	в свою очередь	3	1
143	само по себе	1	1
144	мы должны сказать	1	1
145	речь шла о	1	1
146	в конечном счете	1	1
147	с помощью которых	1	1
148	но все же	1	1
149	с этим вопросом	1	1
150	а вместе с	1	1
151	тех случаях когда	1	1
152	что в процессе	1	1
153	в то же	2	1
154	в одном из	2	1
155	к тому что	3	1
156	одной и той	2	1
157	друг от друга	3	1
158	между словом и	1	1
159	пр и пр	1	1
160	самого последнего времени	1	1
161	а именно в	1	1
162	заключается не столько	1	1
163	только для того	1	1
164	до самого последнего	1	1
