N	2gram	Bakhtin_Pr_1	formyVre
1	и в	23	46
2	в этом	25	22
3	с рядом	1	16
4	прежде всего	7	14
5	вовсе не	8	13
6	в романе	11	13
7	и его	13	12
8	во всех	5	11
9	не только	13	11
10	только в	8	11
11	как бы	28	10
12	то есть	24	10
13	точки зрения	21	10
14	в том	11	10
15	но в	4	10
16	мы уже	2	9
17	не в	6	9
18	у него	6	9
19	но и	11	9
20	вместе с	2	9
21	и не	34	9
22	и для	3	9
23	мира и	7	9
24	то же	10	8
25	как и	8	8
26	с точки	15	8
27	для того	2	8
28	того чтобы	4	8
29	потому что	12	8
30	в его	24	8
31	из них	2	8
32	в основном	2	8
33	жизни и	6	8
34	и на	10	7
35	в главе	1	7
36	так сказать	3	7
37	всех этих	3	7
38	так и	10	7
39	в них	3	7
40	может быть	21	7
41	времени в	1	7
42	в одном	9	7
43	то что	18	7
44	как мы	5	6
45	еще не	5	6
46	все же	5	6
47	и наконец	5	6
48	при этом	3	6
49	человека в	5	6
50	и с	4	6
51	его в	4	6
52	в основе	5	6
53	никогда не	5	6
54	те же	1	6
55	и во	2	6
56	так как	7	6
57	здесь в	1	6
58	все это	7	6
59	и времени	1	6
60	и все	3	6
61	но не	8	5
62	с этим	1	5
63	в своем	8	5
64	все эти	8	5
65	он не	4	5
66	в нем	20	5
67	этих форм	1	5
68	должно быть	1	5
69	в то	10	5
70	в разрезе	5	5
71	в дальнейшем	1	5
72	и у	4	5
73	в пространстве	3	5
74	в частности	1	5
75	в пределах	9	5
76	по существу	4	5
77	в смысле	2	5
78	что в	8	5
79	отношения к	2	4
80	и самое	2	4
81	в мире	7	4
82	и он	1	4
83	значение и	1	4
84	что они	1	4
85	в истории	2	4
86	как в	6	4
87	уже в	5	4
88	из этих	2	4
89	в себе	5	4
90	их в	2	4
91	и было	1	4
92	том что	9	4
93	в котором	2	4
94	место в	1	4
95	героев и	6	4
96	же время	7	4
97	уже говорили	1	4
98	к себе	2	4
99	с ним	6	4
100	о том	2	4
101	его жизни	1	4
102	все его	1	4
103	так что	1	4
104	конечно не	1	4
105	мир в	2	4
106	с другом	3	4
107	и их	2	4
108	а не	20	4
109	человеческой жизни	2	4
110	друг с	3	4
111	с этой	1	4
112	же в	2	4
113	жизни в	1	4
114	есть и	1	4
115	дан в	1	3
116	почти все	1	3
117	слова и	1	3
118	а следовательно	1	3
119	точка зрения	7	3
120	для других	2	3
121	отношение к	1	3
122	нет и	1	3
123	хотя и	1	3
124	как уже	1	3
125	и как	8	3
126	весь мир	1	3
127	и художественного	1	3
128	в этот	2	3
129	уже не	8	3
130	в большинстве	2	3
131	и по	2	3
132	прежде чем	1	3
133	таким образом	11	3
134	здесь мы	2	3
135	в совершенно	2	3
136	на первый	1	3
137	в их	3	3
138	в которых	2	3
139	что было	3	3
140	не могли	2	3
141	как можно	2	3
142	она ни	1	3
143	следовательно и	2	3
144	самой жизни	1	3
145	кроме того	3	3
146	у данте	1	3
147	же самое	1	3
148	к тому	1	3
149	себя и	2	3
150	роль в	2	3
151	в борьбе	1	3
152	как у	2	3
153	борьба с	1	3
154	при изображении	1	3
155	что и	5	3
156	того что	2	3
157	тот же	2	3
158	что он	10	3
159	во времени	3	3
160	все они	1	3
161	в качестве	1	3
162	большинстве случаев	2	3
163	для него	15	3
164	тем что	3	3
165	в форме	6	3
166	и даже	3	3
167	не было	3	3
168	не на	3	3
169	мира в	6	3
170	тем более	1	3
171	в этих	2	3
172	ее в	1	3
173	а в	7	3
174	себе самому	3	3
175	и идеи	1	3
176	всего в	1	3
177	но эти	2	3
178	и другие	2	3
179	к этому	2	3
180	смысле слова	1	2
181	как его	1	2
182	и есть	5	2
183	этого мира	4	2
184	тем же	1	2
185	из самых	1	2
186	и до	1	2
187	времени он	1	2
188	рядом в	1	2
189	в сущности	5	2
190	говорить о	2	2
191	роман в	2	2
192	жизни как	1	2
193	первый план	1	2
194	и т.п	3	2
195	совсем не	1	2
196	явлений и	1	2
197	вступают в	1	2
198	одного момента	1	2
199	в одной	4	2
200	это противоречивое	1	2
201	то в	1	2
202	пространства и	1	2
203	разрезе одного	2	2
204	и к	4	2
205	от этого	1	2
206	тон и	1	2
207	всего романа	1	2
208	в этой	4	2
209	только один	1	2
210	как он	2	2
211	перестает быть	1	2
212	и вот	2	2
213	он так	1	2
214	людей и	1	2
215	в вечности	1	2
216	лишь в	3	2
217	по себе	7	2
218	далеко не	1	2
219	образы людей	1	2
220	автора и	5	2
221	строго говоря	1	2
222	значение для	1	2
223	одном из	2	2
224	но эта	4	2
225	но он	2	2
226	друг другу	2	2
227	пределах отдельных	2	2
228	по ту	1	2
229	и более	1	2
230	и великого	1	2
231	этот мир	3	2
232	в той	6	2
233	в отношении	2	2
234	она не	5	2
235	природа и	1	2
236	на котором	2	2
237	и имеет	1	2
238	там где	6	2
239	в самой	7	2
240	и весь	1	2
241	все стороны	1	2
242	более что	1	2
243	в роман	1	2
244	момент самой	1	2
245	этом отношении	5	2
246	в духе	3	2
247	принадлежит к	1	2
248	могут быть	1	2
249	во все	3	2
250	в чистой	1	2
251	и дух	1	2
252	и потому	3	2
253	и это	5	2
254	и о	3	2
255	чем не	1	2
256	здесь не	1	2
257	самим собою	2	2
258	и от	1	2
259	в себя	3	2
260	дано в	2	2
261	в плоскости	4	2
262	отсюда и	1	2
263	но здесь	1	2
264	находится в	1	2
265	в индивидуальном	1	2
266	таков например	1	2
267	утверждает что	1	2
268	можно сказать	2	2
269	мира по	1	2
270	это не	10	2
271	и только	1	2
272	все в	6	2
273	в литературе	3	2
274	наконец и	1	2
275	литературы в	1	2
276	быть и	1	2
277	один из	2	2
278	мы видим	3	2
279	только под	1	2
280	словом и	1	2
281	со всеми	1	2
282	него и	1	2
283	и других	5	2
284	сами по	3	2
285	в конце	5	2
286	не для	1	2
287	рядом с	13	2
288	до сих	2	2
289	с другой	2	2
290	рядом и	2	2
291	именно в	6	2
292	и самая	1	2
293	было бы	6	2
294	наконец в	2	2
295	и несколько	1	2
296	романа в	4	2
297	в некоторых	1	2
298	и пр	1	2
299	у нас	1	2
300	а на	1	2
301	не знает	1	2
302	до конца	5	2
303	и самый	1	2
304	что все	3	2
305	новое отношение	1	2
306	не может	11	2
307	так же	6	2
308	в данном	2	2
309	наряду с	1	2
310	лежит в	1	2
311	и всех	1	2
312	дело идет	6	2
313	дана как	1	2
314	сих пор	2	2
315	в аспекте	1	2
316	с большой	1	2
317	ее и	1	2
318	у них	1	2
319	почти вовсе	1	2
320	как явление	1	2
321	но это	5	2
322	видения и	8	2
323	между ними	2	2
324	равно как	1	2
325	жизни а	2	2
326	очень важная	1	2
327	как на	2	2
328	во всяком	4	2
329	все что	3	2
330	эта новая	1	1
331	существует только	1	1
332	себя как	5	1
333	увидим дальше	1	1
334	можно говорить	2	1
335	в обычном	2	1
336	например в	3	1
337	и действительно	1	1
338	и то	1	1
339	индивидуальном и	1	1
340	на самом	4	1
341	ее до	1	1
342	части и	1	1
343	это и	9	1
344	идет о	3	1
345	по этим	1	1
346	с идеей	3	1
347	по преимуществу	3	1
348	на этих	1	1
349	должна быть	2	1
350	и больше	1	1
351	видеть в	1	1
352	для этих	1	1
353	их и	1	1
354	а как	6	1
355	есть не	2	1
356	со всех	1	1
357	бы уже	2	1
358	на материале	3	1
359	для своего	2	1
360	что если	1	1
361	общества и	1	1
362	вопрос о	4	1
363	и доминанта	1	1
364	он как	1	1
365	одновременно в	1	1
366	роман с	2	1
367	реальность и	1	1
368	время как	1	1
369	в полной	1	1
370	ни один	2	1
371	но чтобы	1	1
372	мировоззрения в	1	1
373	конечно и	4	1
374	же что	2	1
375	подчеркнуть что	1	1
376	предмет видения	1	1
377	в каждой	2	1
378	героев в	2	1
379	основе этого	1	1
380	в ней	1	1
381	заключенных в	1	1
382	он сам	3	1
383	видения жизни	1	1
384	сам а	1	1
385	оно ни	1	1
386	в чем	1	1
387	с его	6	1
388	и изображение	1	1
389	тем как	4	1
390	в нашем	1	1
391	но конечно	2	1
392	самом деле	5	1
393	он строит	2	1
394	его художественного	4	1
395	не входит	1	1
396	нем мы	1	1
397	в четвертой	1	1
398	эта особенность	4	1
399	себе и	3	1
400	отличие от	2	1
401	друга и	1	1
402	за пределы	6	1
403	в настоящем	3	1
404	и ложь	1	1
405	первый взгляд	1	1
406	в трагедии	1	1
407	его на	2	1
408	каждая из	1	1
409	до его	1	1
410	что как	1	1
411	однако не	2	1
412	частей и	1	1
413	в полном	1	1
414	его к	4	1
415	пространстве а	2	1
416	одном времени	2	1
417	и отчасти	1	1
418	тяготеет к	1	1
419	и этим	2	1
420	в самом	8	1
421	точкой зрения	1	1
422	в которой	4	1
423	бы и	4	1
424	тон в	1	1
425	как их	3	1
426	выражение в	4	1
427	частности на	1	1
428	романа но	2	1
429	всего необходимо	1	1
430	этого образа	1	1
431	ее как	2	1
432	в европейском	1	1
433	вследствие этого	1	1
434	а вовсе	1	1
435	вообще не	1	1
436	всеми ее	1	1
437	он ни	1	1
438	стремится к	1	1
439	не значит	2	1
440	же это	1	1
441	не как	12	1
442	образом и	1	1
443	на его	2	1
444	чтобы в	1	1
445	же становится	1	1
446	вовлеченная в	1	1
447	быть самим	1	1
448	эта полнота	1	1
449	одно и	1	1
450	лежит на	1	1
451	ни был	1	1
452	но все	4	1
453	а вместе	1	1
454	в каждом	8	1
455	в состоянии	1	1
456	другом случае	1	1
457	об этом	1	1
458	и внутренняя	1	1
459	это было	1	1
460	с самим	1	1
461	на тех	1	1
462	и тем	2	1
463	ни в	3	1
464	все равно	2	1
465	разобранные нами	1	1
466	мировой литературы	2	1
467	новые формы	1	1
468	он и	5	1
469	становится и	1	1
470	чем в	2	1
471	мы не	2	1
472	единства времени	1	1
473	такой же	1	1
474	в один	2	1
475	нисколько не	2	1
476	смысл и	2	1
477	и еще	1	1
478	опору и	1	1
479	в своей	11	1
480	именно и	2	1
481	этом новом	1	1
482	не становится	5	1
483	новой формы	3	1
484	роман о	1	1
485	в рассказ	1	1
486	всю человеческую	1	1
487	с самого	2	1
488	не столько	3	1
489	своему существу	1	1
490	совершенно новое	1	1
491	художественного мира	5	1
492	точку зрения	4	1
493	в философии	1	1
494	мира на	1	1
495	борьбу с	1	1
496	однако в	2	1
497	времени а	1	1
498	в устах	1	1
499	важно лишь	1	1
500	острота этой	1	1
501	сам он	3	1
502	тому что	2	1
503	отдельных романов	1	1
504	ему как	1	1
505	быть лишь	1	1
506	к собственному	1	1
507	и слово	1	1
508	при всех	1	1
509	которые или	1	1
510	одного куска	2	1
511	с которой	4	1
512	могли конечно	1	1
513	на ряд	2	1
514	конечно что	2	1
515	самого начала	3	1
516	дело в	1	1
517	одна из	2	1
518	и единство	1	1
519	времени у	1	1
520	на него	2	1
521	весь этот	2	1
522	материала в	1	1
523	но только	1	1
524	и уже	3	1
525	или вовсе	1	1
526	вообще нет	1	1
527	того и	1	1
528	была сделана	1	1
529	под этим	2	1
530	трагедии в	1	1
531	или как	5	1
532	цельного человека	1	1
533	и притом	2	1
534	как она	1	1
535	и окружающий	1	1
536	ним но	1	1
537	нам важно	1	1
538	изображается как	1	1
539	входят в	2	1
540	только с	2	1
541	уже и	1	1
542	и делает	1	1
543	одною из	1	1
544	в стиле	1	1
545	среди них	1	1
546	и здесь	3	1
547	не могут	6	1
548	герой и	1	1
549	как только	1	1
550	его с	1	1
551	бы он	1	1
552	него был	1	1
553	сказать что	5	1
554	оно не	2	1
555	если же	2	1
556	в последующие	1	1
557	есть нечто	1	1
558	и умер	1	1
559	они вовсе	1	1
560	себе в	1	1
561	этих идеологических	1	1
562	с ее	2	1
563	как не	4	1
564	но при	1	1
565	всем этим	1	1
566	появляется в	1	1
567	в ее	1	1
568	отношений и	1	1
569	данном случае	2	1
570	немногими исключениями	1	1
571	не употребляет	1	1
572	себе самом	6	1
573	характер и	1	1
574	сочетается с	3	1
575	особенность художественного	1	1
576	него самого	3	1
577	в произведении	1	1
578	то время	2	1
579	он принял	1	1
580	художественного мышления	2	1
581	и сам	2	1
582	достаточно чтобы	1	1
583	значение они	1	1
584	других великих	1	1
585	в нескольких	1	1
586	его мировоззрения	1	1
587	времени и	1	1
588	здесь как	1	1
589	и которые	1	1
590	которые он	2	1
591	можно больше	2	1
592	могла быть	1	1
593	по сравнению	1	1
594	если бы	10	1
595	из одного	4	1
596	к прошлому	1	1
597	мире в	3	1
598	романов и	4	1
599	в прошлое	2	1
600	них не	1	1
601	становится здесь	2	1
602	вот почему	1	1
603	доминанта всего	1	1
604	видение и	1	1
605	этих условиях	2	1
606	за пределами	1	1
607	отдельные элементы	1	1
608	никак не	2	1
609	и что	1	1
610	этот принцип	3	1
611	в значительной	1	1
612	раз и	3	1
613	событий как	1	1
614	романа как	1	1
