N	3gram	Vygotskiy__6	Istorich
1	с другой стороны	2	8
2	не только в	1	5
3	так же как	6	4
4	с одной стороны	1	4
5	тем не менее	1	4
6	в том что	19	4
7	этой точки зрения	1	3
8	начинается с того	2	3
9	в ответ на	1	3
10	то что в	1	3
11	с этой точки	1	3
12	не может быть	2	3
13	в данном случае	1	3
14	с того что	2	3
15	то время как	5	2
16	точно так же	1	2
17	после того как	1	2
18	на этот вопрос	2	2
19	до сих пор	3	2
20	ответ на вопрос	1	2
21	к нему но	1	2
22	в этом и	1	2
23	мы не можем	1	2
24	таким образом мы	2	2
25	в то время	6	2
26	как и в	1	2
27	что и в	1	2
28	о том как	1	1
29	и в конце	1	1
30	таким образом что	1	1
31	мы знаем что	3	1
32	не в состоянии	2	1
33	не может выйти	1	1
34	при переходе от	5	1
35	мы видим таким	1	1
36	она никогда не	1	1
37	с точки зрения	10	1
38	состоит в том	2	1
39	оно может быть	1	1
40	но так как	1	1
41	это означает что	2	1
42	по отношению к	10	1
43	в самом деле	1	1
44	никак не может	1	1
45	в этом случае	2	1
46	же как и	1	1
47	он мог бы	2	1
48	то же самое	6	1
49	и бросил в	1	1
50	он не может	1	1
51	только в том	1	1
52	что он может	1	1
53	в зависимости от	5	1
54	что он не	1	1
55	но все это	1	1
56	независимо от того	2	1
57	но он не	1	1
58	совершенно так же	1	1
59	можно было бы	5	1
60	то и другое	1	1
61	вместе с тем	2	1
62	он делает это	1	1
63	и другие авторы	1	1
64	не говорит о	1	1
65	в самом начале	4	1
66	что то что	2	1
67	самому себе и	1	1
68	почву на которой	1	1
69	один из них	1	1
70	что во всех	1	1
71	в первый раз	1	1
72	то что она	1	1
73	и перенося ее	1	1
74	и тот же	1	1
75	его потому что	1	1
76	имеем дело с	1	1
77	в которой он	1	1
78	в связи с	2	1
79	есть и в	1	1
80	то что он	2	1
81	для объяснения этого	1	1
82	на вопрос что	1	1
83	один и тот	1	1
84	то новое что	1	1
85	надо сказать что	1	1
86	но с другой	1	1
87	сих пор мы	1	1
88	видим таким образом	1	1
89	том как эта	1	1
90	вопрос о том	1	1
91	с тем и	2	1
92	во второй половине	1	1
93	совершенно очевидно что	2	1
94	не прямо а	1	1
95	к тому что	7	1
96	к другому есть	1	1
97	к самому себе	1	1
98	решить эту задачу	1	1
99	но не может	1	1
100	не просто как	1	1
101	как мы видели	4	1
102	мы видели что	3	1
