N	3gram	Bakhtin_Pr_2	Problemy
1	с точки зрения	8	15
2	по отношению к	5	11
3	в этом смысле	2	9
4	то же время	5	7
5	в то же	5	7
6	в том что	1	7
7	в романе достоевского	1	6
8	о себе самом	3	6
9	в романах достоевского	2	6
10	том что он	2	4
11	между тем как	1	4
12	с их мирами	2	4
13	в конце концов	2	4
14	в творчестве достоевского	2	4
15	сознаний с их	1	4
16	на самом деле	1	3
17	в одной плоскости	2	3
18	видения и понимания	1	3
19	сами по себе	1	3
20	в той же	1	3
21	бы то ни	1	3
22	можно было бы	3	3
23	не может быть	4	3
24	то что было	1	3
25	а не как	1	3
26	человека в человеке	2	3
27	себе самом и	1	3
28	друг с другом	4	3
29	во всяком случае	1	3
30	человека из подполья	1	3
31	то есть не	1	2
32	как нам кажется	2	2
33	в самом деле	4	2
34	нам кажется что	2	2
35	достоевского и его	1	2
36	до сих пор	7	2
37	и не может	4	2
38	хотя бы и	1	2
39	достоевский прежде всего	1	2
40	в отличие от	4	2
41	как мы уже	1	2
42	в произведениях достоевского	3	2
43	по крайней мере	1	2
44	из одного куска	2	2
45	дело идет о	1	2
46	но в то	3	2
47	то ни было	1	2
48	в самой структуре	1	2
49	по себе еще	2	2
50	же время не	1	2
51	его художественного видения	1	2
52	с другой стороны	3	2
53	как бы в	4	2
54	из подполья и	1	2
55	что может быть	1	2
56	в то время	2	2
57	само по себе	1	2
58	о том что	1	2
59	в одном из	1	2
60	то перед нами	5	2
61	можно сказать что	1	2
62	и понимания мира	1	2
63	в его творчестве	1	2
64	в большинстве случаев	8	2
65	типа а не	1	2
66	себе еще не	2	2
67	романа достоевского как	1	2
68	не только не	1	1
69	здесь же нам	1	1
70	вполне понятно что	1	1
71	тот же самый	1	1
72	а следовательно и	1	1
73	в каждом романе	1	1
74	хотя и не	2	1
75	по замыслу достоевского	1	1
76	и иван карамазов	1	1
77	же как и	1	1
78	дело в том	1	1
79	с алешей с	1	1
80	из этих трех	2	1
81	у достоевского совершенно	1	1
82	как и герой	2	1
83	слово о себе	3	1
84	как точка зрения	1	1
85	а вовсе не	1	1
86	в том и	1	1
87	то же самое	1	1
88	как раз и	2	1
89	со всеми ее	1	1
90	точку зрения на	1	1
91	как мы сказали	2	1
92	первых произведениях достоевского	1	1
93	для него в	1	1
94	в каждом атоме	1	1
95	в столкновение с	1	1
96	в одном сознании	1	1
97	не входит в	1	1
98	одним из героев	1	1
99	у него не	1	1
100	остается в пределах	1	1
101	в себе и	1	1
102	прислушивается к каждому	1	1
103	но здесь мы	1	1
104	было бы привести	1	1
105	что в нем	1	1
106	с самим собою	5	1
107	на этот вопрос	2	1
108	отчетливого теоретического осознания	1	1
109	кто он у	1	1
110	но конечно эта	1	1
111	почти никогда не	1	1
112	приходит в столкновение	1	1
113	лишь для героев	1	1
114	как если бы	2	1
115	же время оно	1	1
116	со своим двойником	1	1
117	может быть и	2	1
118	романа но и	1	1
119	в результате такого	1	1
120	он и на	1	1
121	в значительной степени	1	1
122	мы увидим дальше	1	1
123	не согласиться с	1	1
124	в бедных людях	3	1
125	лишает их всякой	1	1
126	в которых может	1	1
127	достоевского в основе	1	1
128	к себе самому	3	1
129	ни в одном	2	1
130	в каждом слове	2	1
131	таким образом и	1	1
132	все же не	1	1
133	он знает что	1	1
134	смысле этого слова	1	1
135	в первых произведениях	1	1
136	принципы сочетания голосов	1	1
137	к своему предмету	1	1
138	отношению к нему	1	1
139	оставаясь содержательно теми	1	1
140	творчестве достоевского в	1	1
141	начинаются там где	1	1
142	полным правом может	1	1
143	перед нами в	1	1
144	то время как	2	1
145	самим собою но	1	1
146	человека по отношению	1	1
147	в мир достоевского	1	1
148	не может найти	1	1
149	то что он	1	1
150	мы остановимся лишь	1	1
151	никогда не довлеет	1	1
152	является одним из	1	1
153	мы уже говорили	3	1
154	следуя в этом	1	1
155	с чужим сознанием	1	1
156	в пределах того	1	1
157	и наконец в	1	1
158	друг за другом	1	1
159	и окружающий его	1	1
160	о нем в	1	1
161	достоевского в этом	1	1
162	не в одном	1	1
163	это и делает	1	1
164	в этом рассказе	1	1
165	этой точки зрения	1	1
166	нести в произведении	1	1
167	слова он сам	1	1
168	одной плоскости с	1	1
169	в этом глубокое	1	1
170	ставит нас перед	1	1
171	идет о сочетании	1	1
172	герой из подполья	1	1
173	как будто и	1	1
174	за их пределы	1	1
175	друг к другу	2	1
176	отношению к себе	1	1
177	с полным правом	1	1
178	не была бы	1	1
179	так и в	1	1
180	его жизни и	1	1
181	письме к брату	1	1
182	единство романа достоевского	1	1
183	вовсе не как	1	1
184	здесь никогда не	1	1
185	он есть а	1	1
186	так чтобы сделать	1	1
187	самосознания и самовысказывания	1	1
188	но все же	2	1
189	у него в	1	1
190	содержательно теми же	1	1
191	принципом видения и	1	1
192	не есть конечно	1	1
193	строится так чтобы	1	1
194	предметом изображения в	1	1
195	точка зрения как	1	1
196	может быть лишь	1	1
197	стиль и тон	1	1
198	сознания с их	1	1
199	уже в первом	1	1
200	этом смысле глубоко	1	1
201	в его романе	1	1
202	конечно не в	1	1
203	в себя как	1	1
204	своего социального круга	1	1
205	не сливается с	1	1
206	в отношении к	2	1
207	и в нем	1	1
208	творчестве достоевского но	1	1
209	видеть и изображать	2	1
210	значение для понимания	1	1
211	остановимся лишь на	1	1
212	и о мире	1	1
213	в письме к	2	1
214	приводит к распадению	1	1
215	слова о нем	1	1
216	голосов в пределах	2	1
217	полноценных сознаний с	1	1
218	и его слово	1	1
219	точек зрения и	2	1
220	для достоевского не	2	1
221	чужому слову о	1	1
222	в пределах одного	9	1
