N	2gram	Tiupa_Hudo_1	Literetu
1	уединенного сознания	4	50
2	не только	12	24
3	при этом	12	19
4	в качестве	9	17
5	но и	5	17
6	в том	12	16
7	а не	12	16
8	в частности	5	15
9	том что	16	14
10	тогда как	7	13
11	может быть	5	13
12	сознания в	1	12
13	и не	2	12
14	в этом	11	12
15	в своем	4	11
16	состоит в	2	11
17	своего рода	7	11
18	прежде всего	11	11
19	в русской	4	10
20	такого рода	3	10
21	то что	8	10
22	художественного письма	2	9
23	или иначе	2	9
24	в целом	2	8
25	так или	2	8
26	не в	7	8
27	в тексте	3	8
28	и в	14	8
29	художественной деятельности	1	8
30	только в	5	8
31	как это	1	8
32	я и	2	7
33	я не	1	7
34	отказ от	2	7
35	как бы	7	7
36	в себе	11	7
37	не менее	5	7
38	в его	8	7
39	уже не	7	7
40	и я	1	6
41	в рамках	2	6
42	как и	9	6
43	точки зрения	5	6
44	того что	4	6
45	связи с	4	6
46	в жизни	1	6
47	себя в	4	6
48	на смену	1	6
49	xix века	1	6
50	то же	9	5
51	отличие от	1	5
52	как в	8	5
53	наш взгляд	2	5
54	на наш	2	5
55	не столько	2	5
56	в отличие	1	5
57	в то	8	5
58	для себя	3	5
59	казалось бы	7	5
60	а также	3	5
61	же время	8	5
62	в конечном	2	5
63	русской литературе	3	5
64	же в	3	5
65	что он	9	5
66	уже в	1	5
67	собственного я	1	5
68	не может	7	5
69	в данном	1	5
70	с этой	2	5
71	я в	1	5
72	с его	5	5
73	тем самым	1	5
74	в своей	10	4
75	еще не	7	4
76	столь же	4	4
77	но не	3	4
78	конечном счете	2	4
79	в этой	8	4
80	в художественном	2	4
81	все же	3	4
82	всего лишь	4	4
83	по преимуществу	3	4
84	не как	1	4
85	в силу	1	4
86	лишь в	3	4
87	литературного произведения	1	4
88	духовной жизни	1	4
89	и его	5	4
90	данном случае	1	4
91	никогда не	6	4
92	так и	13	4
93	еще в	3	4
94	и тем	1	4
95	из них	4	4
96	в конце	4	4
97	друг друга	5	4
98	как раз	4	4
99	и т.п	1	4
100	о себе	1	4
101	в связи	3	4
102	со стороны	3	4
103	это не	7	4
104	культуры в	1	4
105	в своих	3	4
106	например в	2	3
107	в сфере	1	3
108	тех же	1	3
109	исходит из	1	3
110	века в	1	3
111	также и	1	3
112	художественности как	2	3
113	что его	1	3
114	по отношению	8	3
115	xix столетия	1	3
116	в самом	4	3
117	бы не	1	3
118	реализм xix	1	3
119	той же	2	3
120	его в	3	3
121	между я	1	3
122	далеко не	1	3
123	он и	1	3
124	несмотря на	4	3
125	не мог	1	3
126	в их	2	3
127	но в	5	3
128	на рубеже	1	3
129	дело в	1	3
130	одна из	2	3
131	в основе	1	3
132	к себе	5	3
133	всего в	1	3
134	в виду	1	3
135	в пределах	3	3
136	приводит к	3	3
137	по аналогии	1	3
138	одного из	1	3
139	сводится к	1	3
140	не сводится	1	3
141	по своей	4	3
142	один из	4	3
143	потому что	5	3
144	этом в	1	3
145	одно из	1	3
146	при всей	2	3
147	человеческого я	4	3
148	у него	9	3
149	и даже	3	3
150	с другой	1	3
151	еще и	1	3
152	и др	1	3
153	не было	4	3
154	по характеристике	1	3
155	да и	2	3
156	этой точки	1	3
157	литературе в	2	3
158	жизни и	5	3
159	что в	6	3
160	а в	7	3
161	же и	1	3
162	во всяком	1	3
163	человека и	1	2
164	и то	1	2
165	самом деле	5	2
166	к своей	1	2
167	позиция уединенного	1	2
168	отношения между	1	2
169	из его	1	2
170	художественности не	1	2
171	для своего	2	2
172	факторов художественного	1	2
173	та же	4	2
174	в сущности	1	2
175	в решении	1	2
176	х годов	1	2
177	как правило	6	2
178	а только	4	2
179	основа не	1	2
180	в е	2	2
181	относится к	1	2
182	отнюдь не	3	2
183	его я	2	2
184	общего с	1	2
185	бы я	1	2
186	дамы с	4	2
187	или иную	2	2
188	с собачкой	8	2
189	его сознания	1	2
190	все эти	3	2
191	из этих	1	2
192	во многих	1	2
193	как он	2	2
194	в нем	3	2
195	же это	1	2
196	на этом	3	2
197	художественного впечатления	1	2
198	различие между	1	2
199	произведения с	2	2
200	для нее	2	2
201	было бы	6	2
202	для них	1	2
203	в слове	1	2
204	в москве	1	2
205	и того	1	2
206	несет в	3	2
207	бы на	2	2
208	от своего	1	2
209	в любом	1	2
210	как все	2	2
211	а как	1	2
212	всяком случае	1	2
213	с точки	3	2
214	с позиции	2	2
215	это точка	1	2
216	от себя	2	2
217	жизни с	1	2
218	что я	2	2
219	тем не	4	2
220	однако в	2	2
221	даже в	3	2
222	раз и	1	2
223	вплоть до	1	2
224	может игнорировать	1	2
225	мышления и	2	2
226	жизни не	1	2
227	жизни на	2	2
228	с читателем	1	2
229	как будто	4	2
230	этом отношении	3	2
231	искусства это	1	2
232	xx века	1	2
233	могут быть	1	2
234	и вполне	1	2
235	к тому	7	2
236	в поле	1	2
237	в себя	2	2
238	но при	1	2
239	для читателя	1	2
240	классического реализма	1	2
241	роль в	1	2
242	читателя в	6	2
243	на том	2	2
244	друг для	3	2
245	в мире	3	2
246	в другом	2	2
247	о том	12	2
248	с одной	1	2
249	все та	1	2
250	обращается к	1	2
251	не могло	1	2
252	между тем	8	2
253	во втором	1	2
254	и только	1	2
255	хотя бы	1	2
256	их не	1	2
257	в текст	1	2
258	только на	2	2
259	то и	3	2
260	что не	2	2
261	по выражению	2	2
262	сознание читателя	1	2
263	ту или	2	2
264	что для	1	2
265	для него	10	2
266	не случайно	7	2
267	тем что	3	2
268	одной стороны	1	2
269	внутреннего я	2	2
270	превращается в	3	2
271	этого не	1	2
272	из наиболее	1	2
273	не на	1	2
274	художественности при	1	2
275	художественного целого	4	2
276	так называемых	1	2
277	и м	2	2
278	нет ничего	2	2
279	русской литературы	1	2
280	оказывается не	1	2
281	он один	1	2
282	в столь	1	2
283	если оно	1	2
284	природа художественного	1	2
285	культуре и	1	2
286	своего времени	3	2
287	можно было	5	2
288	но одновременно	3	2
289	своей собственной	2	2
290	личность не	2	2
291	тем более	1	2
292	для друга	3	2
293	в равной	3	2
294	причастность к	1	2
295	о своем	1	2
296	героя как	1	2
297	отношению к	8	2
298	на это	1	2
299	которая не	2	2
300	эстетической целостности	1	2
301	ключевой для	1	1
302	как известно	1	1
303	как замечает	1	1
304	же как	2	1
305	достаточно вспомнить	1	1
306	на самом	2	1
307	впервые не	1	1
308	художественных произведений	1	1
309	только потому	2	1
310	и казалось	1	1
311	я впоследствии	1	1
312	всего это	1	1
313	идет о	3	1
314	к другому	4	1
315	установка на	1	1
316	достоевского в	1	1
317	на две	1	1
318	проникает в	1	1
319	оно было	2	1
320	мать и	1	1
321	в чеховской	1	1
322	и этот	1	1
323	и за	1	1
324	же следует	1	1
325	мы не	2	1
326	все последующее	1	1
327	для осмысления	1	1
328	вопрос о	2	1
329	в становлении	1	1
330	этом не	1	1
331	не была	2	1
332	на глазах	1	1
333	есть нечто	1	1
334	вниманию читателя	1	1
335	личности самого	1	1
336	жизненной позиции	1	1
337	чужую личность	1	1
338	ты для	1	1
339	жизни как	2	1
340	ему в	1	1
341	личности с	1	1
342	чеховской прозе	1	1
343	и он	5	1
344	это время	1	1
345	жизни столь	1	1
346	в xix	1	1
347	разумеется не	1	1
348	называл это	1	1
349	характерную для	1	1
350	он сам	1	1
351	личное существование	1	1
352	как субъекта	3	1
353	в чем	1	1
354	анну сергеевну	3	1
355	у чехова	13	1
356	но как	2	1
357	русскую литературу	1	1
358	в сторону	1	1
359	сознания не	1	1
360	ответ на	1	1
361	отношение к	1	1
362	впечатления бахтин	1	1
363	в зеркале	2	1
364	тут же	1	1
365	что они	1	1
366	в настоящем	1	1
367	один и	1	1
368	формируется одновременно	1	1
369	человеческого достоинства	1	1
370	в центре	4	1
371	первый взгляд	1	1
372	в одной	2	1
373	его на	1	1
374	не ощущается	1	1
375	как к	3	1
376	о жизни	1	1
377	как нам	2	1
378	однако не	1	1
379	перед нами	5	1
380	на человека	1	1
381	они предстают	1	1
382	как уже	1	1
383	и как	1	1
384	реальной действительности	1	1
385	из работ	1	1
386	для которой	1	1
387	письма это	1	1
388	в концовке	6	1
389	что произведение	1	1
390	то в	4	1
391	за собой	1	1
392	художественного мира	2	1
393	со своей	1	1
394	в которой	1	1
395	художественного события	1	1
396	состоит как	1	1
397	это открытие	1	1
398	он в	1	1
399	а напротив	1	1
400	поистине не	1	1
401	вопросов бытия	1	1
402	на то	4	1
403	так сказать	2	1
404	не узнаем	1	1
405	он не	4	1
406	ключ к	2	1
407	внутреннюю сторону	1	1
408	едва ли	3	1
409	к одному	1	1
410	и читателя	4	1
411	в начале	2	1
412	и вот	1	1
413	уже говорилось	2	1
414	и более	1	1
415	чтобы в	1	1
416	в плане	1	1
417	то самое	1	1
418	в творческом	3	1
419	оказывается невозможным	1	1
420	и по	3	1
421	персонажей фона	1	1
422	не бывает	2	1
423	не должно	1	1
424	но все	1	1
425	человека в	6	1
426	значительной степени	2	1
427	то ни	1	1
428	а то	2	1
429	и с	4	1
430	а их	1	1
431	бы быть	1	1
432	картиной мира	1	1
433	первой главе	3	1
434	его личности	2	1
435	самым его	1	1
436	в глазах	6	1
437	может стать	1	1
438	в итоге	1	1
439	писателя оказывается	1	1
440	он же	1	1
441	соответствии с	1	1
442	их как	1	1
443	писателя по	1	1
444	этого персонажа	1	1
445	в ее	3	1
446	с тем	1	1
447	а за	1	1
448	и уже	1	1
449	которая может	1	1
450	с такой	1	1
451	должно быть	2	1
452	иначе говоря	2	1
453	такой же	3	1
454	автора и	2	1
455	дома с	1	1
456	перед собой	2	1
457	на первый	1	1
458	в этих	5	1
459	в г	1	1
460	творческого наследия	1	1
461	места в	1	1
462	не покидает	1	1
463	во второй	5	1
464	свое назначение	1	1
465	здесь впервые	1	1
466	этой связи	4	1
467	представить себе	1	1
468	в следующем	2	1
469	это делает	1	1
470	в отношении	1	1
471	характер это	1	1
472	самоактуализацию как	1	1
473	к предмету	1	1
474	другому как	1	1
475	в которых	1	1
476	впрочем у	1	1
477	чтобы тотчас	1	1
478	кристаллизуется в	1	1
479	если бы	3	1
480	как от	2	1
481	я героя	1	1
482	быть не	1	1
483	тому чтобы	1	1
484	бы но	1	1
485	вовсе не	1	1
486	например и	1	1
487	и тому	1	1
488	между людьми	1	1
489	чистом виде	1	1
490	на три	1	1
491	сидя в	1	1
492	эстетической природы	2	1
493	мира не	1	1
494	она не	4	1
495	человечества и	1	1
496	иной раз	1	1
497	как о	1	1
498	он говорил	2	1
499	не имеет	2	1
500	самого начала	1	1
501	текста и	1	1
502	у кого	1	1
503	на него	2	1
504	концепция личности	2	1
505	личности к	2	1
506	говорить о	3	1
507	о них	1	1
508	собственно художественной	1	1
509	это еще	1	1
510	и всегда	1	1
511	ценностный центр	1	1
512	наиболее влиятельной	1	1
513	от чужого	1	1
514	сколь и	1	1
515	а во	1	1
516	к концу	1	1
517	художественное видение	1	1
518	для нас	1	1
519	о нем	3	1
520	объясняется на	1	1
521	с другом	1	1
522	перед ним	1	1
523	например что	1	1
524	своего я	3	1
525	целого в	1	1
526	данного произведения	1	1
527	мы узнаем	4	1
528	в среде	1	1
529	предстает субъектом	1	1
530	узнаем о	1	1
531	и говорит	1	1
532	что при	3	1
533	ничего общего	1	1
534	но лишены	1	1
535	на вопрос	2	1
536	в ситуации	1	1
537	из их	1	1
538	литературного творчества	2	1
539	что современная	1	1
540	глубоко в	1	1
541	как мы	3	1
542	свою очередь	1	1
543	средних веков	1	1
544	и от	4	1
545	по сути	1	1
546	так в	2	1
547	чеховского героя	2	1
548	в произведении	1	1
549	с самого	1	1
550	художественного мышления	6	1
551	вопрос что	1	1
552	в дальнейшем	1	1
553	к жизни	5	1
554	на нее	1	1
555	каждого из	2	1
556	ориентировано на	1	1
557	мог бы	1	1
558	быть может	7	1
559	равной мере	2	1
560	на всю	1	1
561	последующее развитие	1	1
562	собой задачу	1	1
563	имеет право	1	1
564	и т.д	1	1
565	нам представляется	1	1
566	это вполне	1	1
567	второй половине	2	1
568	при котором	2	1
569	никак не	2	1
570	и что	2	1
571	его жизни	2	1
572	начинается и	2	1
573	можно сказать	4	1
574	в значительной	2	1
575	на основе	2	1
576	самому себе	1	1
577	все в	1	1
578	не умеет	2	1
579	оказались бы	1	1
580	во всех	1	1
581	путь к	1	1
582	собственной жизни	1	1
583	на одном	1	1
584	конструктивных принципов	1	1
585	не исчерпывается	1	1
586	что же	2	1
587	непосредственно в	1	1
588	вслед за	1	1
589	наконец в	1	1
590	к личности	1	1
591	чеховского рассказа	9	1
592	вся жизнь	2	1
593	в жизнь	1	1
594	творческой эволюции	1	1
595	как объект	1	1
596	в литературе	3	1
597	что художественное	2	1
598	в заключительной	3	1
599	жизни его	1	1
600	автора героя	2	1
601	человеческого существования	1	1
602	тот же	1	1
603	среди других	1	1
604	одной из	2	1
605	от повествователя	1	1
606	в какой	1	1
607	русской культуре	1	1
608	было и	1	1
609	впрочем и	2	1
610	начинает свой	1	1
611	авторского сознания	1	1
612	между этими	1	1
613	с самой	1	1
614	в литературоведении	1	1
615	его автора	1	1
616	этого рассказа	1	1
617	с какой	1	1
618	человеческой личности	1	1
619	изнутри своего	1	1
620	со своим	2	1
621	и у	1	1
622	решающее значение	1	1
623	бахтин не	1	1
624	рассмотренное в	1	1
625	оно в	1	1
626	первого лица	1	1
627	сознания так	1	1
628	же различных	1	1
629	за ним	2	1
630	самому и	1	1
631	равной степени	1	1
632	слова в	2	1
633	в одном	1	1
634	же прибавляет	1	1
635	самой художественности	1	1
636	произведения и	1	1
637	себя от	1	1
638	так как	1	1
639	не о	2	1
640	отдельного человека	1	1
641	тогда в	1	1
642	герой и	1	1
643	автора как	1	1
644	внутреннего мира	2	1
645	представляют собой	2	1
646	персонажа только	1	1
647	в финале	3	1
648	никого не	1	1
649	из двух	1	1
650	смысла жизни	1	1
651	до сих	2	1
652	может и	3	1
653	каждый человек	1	1
654	если говорить	3	1
655	сюда же	1	1
656	именно в	7	1
657	человека а	1	1
658	с той	2	1
659	а с	2	1
660	традиций и	1	1
661	не переставая	1	1
662	во внешней	1	1
663	себя и	2	1
664	картину мира	3	1
665	творчестве чехова	3	1
666	иную концепцию	1	1
