N	2gram	Bakhtin_Fr_1	formyVre
1	и в	65	50
2	то есть	45	33
3	в романе	2	32
4	в этом	15	25
5	в нем	13	24
6	человека в	1	17
7	и его	10	16
8	в литературе	6	16
9	прежде всего	11	15
10	как мы	6	14
11	и не	22	14
12	в его	9	13
13	вовсе не	18	13
14	как раз	3	13
15	так и	10	12
16	человека и	1	11
17	то же	1	11
18	мы уже	12	11
19	может быть	6	11
20	и как	1	10
21	но в	14	10
22	времени и	6	10
23	с его	5	9
24	все эти	10	9
25	роль в	2	9
26	не только	10	9
27	в то	1	9
28	ничего не	3	9
29	же время	1	9
30	в том	16	9
31	в конце	1	9
32	в других	3	9
33	в особенности	2	9
34	и др	24	9
35	и на	11	8
36	в самом	4	8
37	жизни в	5	8
38	его жизни	1	8
39	но и	10	8
40	и их	3	8
41	как и	5	8
42	жизни и	7	8
43	это время	2	7
44	так сказать	4	7
45	характер и	1	7
46	времени в	1	7
47	и во	3	7
48	не было	1	7
49	в условиях	13	7
50	например в	2	6
51	между двумя	1	6
52	время в	2	6
53	во всех	9	6
54	как в	5	6
55	с этим	1	6
56	все же	6	6
57	лишь в	1	6
58	это не	3	6
59	в их	4	6
60	так как	6	6
61	в ее	3	6
62	в дальнейшем	8	6
63	связи с	4	6
64	в жизни	4	6
65	у него	1	6
66	то что	3	6
67	человеческой жизни	1	6
68	в частности	5	6
69	не может	3	6
70	в результате	1	6
71	и все	5	6
72	метаморфозы в	1	6
73	отношению к	1	5
74	и до	4	5
75	еще не	6	5
76	но не	2	5
77	этого типа	1	5
78	и речи	1	5
79	и у	6	5
80	не в	4	5
81	этот процесс	1	5
82	он не	2	5
83	всех этих	8	5
84	с самим	1	5
85	жизни но	2	5
86	в основе	8	5
87	того чтобы	1	5
88	точки зрения	7	5
89	не могло	1	5
90	в разных	1	5
91	только и	1	5
92	могут быть	2	5
93	но все	3	5
94	в пределах	1	5
95	до нас	3	5
96	для того	1	5
97	в связи	1	5
98	наряду с	2	5
99	в основном	2	5
100	что в	3	5
101	и другие	8	5
102	и это	2	4
103	уже указывали	1	4
104	античной литературы	1	4
105	роман в	1	4
106	мы и	3	4
107	конечно и	3	4
108	в ней	6	4
109	в своем	8	4
110	конечно не	1	4
111	раз в	1	4
112	романа но	1	4
113	но на	3	4
114	на площади	1	4
115	чтобы они	1	4
116	и с	3	4
117	в них	5	4
118	в последующей	1	4
119	том что	6	4
120	исторического времени	2	4
121	здесь на	2	4
122	в процессе	2	4
123	потому что	5	4
124	чужой мир	1	4
125	к себе	2	4
126	в последующие	1	4
127	здесь не	1	4
128	жизнь и	1	4
129	понятно что	2	4
130	и следовательно	1	4
131	только в	7	4
132	именно как	1	4
133	и т.п	17	4
134	влияние на	7	4
135	до конца	2	4
136	в последующем	1	4
137	на этой	3	4
138	нет ничего	3	4
139	в той	5	4
140	все это	9	4
141	кроме того	2	4
142	и для	2	4
143	романе и	1	4
144	себе самому	2	4
145	вполне понятно	2	4
146	том числе	10	4
147	отношения к	2	3
148	по преимуществу	1	3
149	в какой-то	1	3
150	а как	1	3
151	всего того	2	3
152	мы не	1	3
153	большую роль	1	3
154	в сущности	16	3
155	в виду	3	3
156	в быту	1	3
157	значение и	2	3
158	по отношению	1	3
159	искусстве и	1	3
160	хотя и	2	3
161	нет здесь	1	3
162	всего необходимо	1	3
163	в себе	3	3
164	при этом	6	3
165	она становится	1	3
166	в xvii	3	3
167	вообще не	1	3
168	в основу	1	3
169	его в	7	3
170	входит в	4	3
171	и других	3	3
172	и дает	1	3
173	эти моменты	1	3
174	в новое	3	3
175	здесь нет	1	3
176	и уже	1	3
177	между ними	4	3
178	в этих	2	3
179	в отношении	6	3
180	характер это	2	3
181	мы говорили	1	3
182	но эта	2	3
183	что было	1	3
184	их в	2	3
185	но они	1	3
186	xviii века	2	3
187	друг друга	3	3
188	уже говорили	7	3
189	этом отношении	3	3
190	не могут	3	3
191	к тому	2	3
192	и образ	1	3
193	формы и	7	3
194	все его	1	3
195	нас в	1	3
196	что и	1	3
197	во всей	3	3
198	в форме	3	3
199	с нашей	1	3
200	один из	1	3
201	мы видим	2	3
202	одной из	1	3
203	поэтому и	4	3
204	во времени	1	3
205	и ее	1	3
206	с одной	2	3
207	только на	2	3
208	же в	2	3
209	в начале	1	3
210	был бы	1	3
211	одно из	6	3
212	в одном	5	3
213	до сих	4	3
214	связаны с	3	3
215	именно в	1	3
216	себя и	1	3
217	что не	2	3
218	только к	1	3
219	более того	2	3
220	быть только	2	3
221	а не	1	3
222	мира в	3	3
223	на фоне	3	3
224	родного мира	1	3
225	и потому	10	3
226	и литературе	1	3
227	имеет существенное	1	3
228	да и	2	3
229	сих пор	4	3
230	или в	2	3
231	совершенно иной	2	3
232	еще более	5	3
233	ни к	2	3
234	всеми его	1	3
235	не знает	6	3
236	сказать что	6	3
237	имеет место	1	3
238	они не	1	3
239	к этому	1	3
240	в таком	2	3
241	во всяком	1	3
242	нем нет	1	2
243	xvii века	4	2
244	тех же	1	2
245	здесь и	4	2
246	др в	2	2
247	значение но	1	2
248	их и	1	2
249	на материале	1	2
250	принадлежит к	1	2
251	они были	6	2
252	жизни это	1	2
253	очень характерно	2	2
254	момент в	1	2
255	на них	2	2
256	в чем	2	2
257	но конечно	1	2
258	кризиса и	1	2
259	мы будем	3	2
260	не входит	2	2
261	нет и	2	2
262	же и	1	2
263	для всех	1	2
264	с их	5	2
265	и к	4	2
266	мир и	3	2
267	имеет в	1	2
268	дальнейшем развитии	2	2
269	от этого	1	2
270	в этот	1	2
271	традицией и	1	2
272	в целом	2	2
273	тому же	1	2
274	в нашем	1	2
275	новый тип	2	2
276	на миру	1	2
277	как бы	22	2
278	как он	1	2
279	широком смысле	1	2
280	не завершился	1	2
281	природной и	2	2
282	и еще	4	2
283	новое и	2	2
284	поэтому оно	1	2
285	уже не	3	2
286	его от	2	2
287	и по	2	2
288	но дело	1	2
289	уже сказали	3	2
290	что все	1	2
291	типы и	1	2
292	об этом	1	2
293	мировой литературе	3	2
294	самим собой	1	2
295	было бы	1	2
296	нет в	1	2
297	рядом с	5	2
298	были в	2	2
299	все моменты	1	2
300	мир в	3	2
301	места в	1	2
302	для него	5	2
303	в своей	5	2
304	лежат в	1	2
305	с точки	3	2
306	место в	1	2
307	не к	2	2
308	в отличие	4	2
309	в которых	1	2
310	точку зрения	1	2
311	но он	1	2
312	есть именно	1	2
313	по себе	1	2
314	раз и	2	2
315	его целом	1	2
316	дело в	2	2
317	нем в	2	2
318	никогда не	6	2
319	в самой	3	2
320	во всем	2	2
321	всей жизни	1	2
322	и исторического	1	2
323	этот образ	1	2
324	мы встречаем	1	2
325	все то	1	2
326	есть только	2	2
327	числе и	7	2
328	той или	5	2
329	оно не	1	2
330	здесь еще	2	2
331	сочетается с	1	2
332	нем все	1	2
333	и иные	1	2
334	смысле но	2	2
335	те же	1	2
336	здесь как	1	2
337	отсюда и	1	2
338	во многом	2	2
339	можно только	4	2
340	и вообще	3	2
341	с ним	3	2
342	или иной	5	2
343	в глаза	1	2
344	единства и	1	2
345	в значительной	6	2
346	и были	1	2
347	на развитие	1	2
348	там где	1	2
349	не зная	1	2
350	того что	2	2
351	разного рода	3	2
352	всякого рода	1	2
353	последующем развитии	1	2
354	важное значение	1	2
355	и особые	2	2
356	до наших	1	2
357	есть в	5	2
358	уже в	1	2
359	xvii веке	2	2
360	его и	1	2
361	ни с	2	2
362	не для	2	2
363	с этими	1	2
364	отношение к	4	2
365	к ним	1	2
366	не о	1	2
367	отличие от	5	2
368	тем что	1	2
369	существенную роль	2	2
370	не были	3	2
371	и даже	8	2
372	раскрывается не	1	2
373	с другой	3	2
374	далеко не	3	2
375	и прежде	3	2
376	еще и	5	2
377	в некоторых	2	2
378	одной стороны	2	2
379	и стал	1	2
380	он только	1	2
381	жизнь в	1	2
382	и специфический	1	2
383	что мы	2	2
384	здесь только	2	2
385	но оно	1	2
386	его на	2	2
387	не осталось	1	2
388	к жизни	2	2
389	в течение	1	2
390	наконец и	1	2
391	сохраняется в	1	2
392	в это	2	2
393	слова и	1	2
394	но для	3	2
395	здесь в	8	2
396	вне его	1	2
397	в более	3	2
398	не является	3	2
399	одна из	1	2
400	в мировой	1	2
401	началом и	1	2
402	уже на	1	2
403	и может	1	2
404	для нас	4	2
405	почти вовсе	5	2
406	поэтому все	1	2
407	хотя бы	1	2
408	становления в	1	2
409	видения и	1	2
410	этого времени	1	2
411	совершенно не	4	2
412	очень важная	1	2
413	в которой	1	2
414	характера но	1	2
415	и эта	3	2
416	существенное и	1	2
417	новое время	3	1
418	и шире	1	1
419	сохраняет свое	1	1
420	одним из	2	1
421	существенное влияние	2	1
422	так резко	1	1
423	связь этих	1	1
424	функции в	1	1
425	полностью утратили	1	1
426	связана с	5	1
427	с исторической	1	1
428	в средние	4	1
429	далее и	1	1
430	из самых	1	1
431	моменты его	1	1
432	он всегда	1	1
433	объясняется и	1	1
434	по его	3	1
435	из всех	2	1
436	иногда довольно	2	1
437	и литературных	2	1
438	и конечно	1	1
439	не умирает	1	1
440	для своего	2	1
441	мы имеем	1	1
442	и само	2	1
443	бы в	1	1
444	социальной и	1	1
445	и ничего	1	1
446	этого нет	1	1
447	и сущность	1	1
448	нам в	1	1
449	иногда прямо	1	1
450	именно к	1	1
451	только благодаря	1	1
452	почти все	1	1
453	с радостью	1	1
454	который был	2	1
455	не вполне	2	1
456	начала в	4	1
457	и он	2	1
458	частный приватный	1	1
459	в xix	1	1
460	пародия на	3	1
461	он был	2	1
462	первый план	1	1
463	черта его	1	1
464	и человеческой	2	1
465	и существенную	1	1
466	процесс этот	1	1
467	самом деле	3	1
468	и всего	1	1
469	но как	3	1
470	этого мотива	1	1
471	есть по	1	1
472	менее всего	3	1
473	вступают в	1	1
474	были глубоко	2	1
475	времени то	2	1
476	в свои	1	1
477	не оказалось	1	1
478	и единства	1	1
479	форме и	2	1
480	полнее и	1	1
481	его развития	5	1
482	или косвенно	1	1
483	значение его	1	1
484	более и	1	1
485	и различные	1	1
486	это был	1	1
487	что касается	1	1
488	в полном	1	1
489	и наконец	2	1
490	и сам	1	1
491	отдельные явления	1	1
492	в фольклоре	1	1
493	при сопоставлении	1	1
494	самом начале	1	1
495	и свою	1	1
496	разделения на	1	1
497	литературы в	2	1
498	время это	1	1
499	от космического	1	1
500	по которым	1	1
501	из этих	2	1
502	которые в	1	1
503	приобретает характер	1	1
504	в этой	4	1
505	частности с	1	1
506	но его	1	1
507	имеем в	1	1
508	на то	1	1
509	не могла	1	1
510	не знающий	1	1
511	связанные с	1	1
512	наш анализ	1	1
513	сказать в	1	1
514	в античном	1	1
515	оно было	1	1
516	стремится к	1	1
517	о которой	1	1
518	литературных произведений	1	1
519	различные формы	2	1
520	образа в	1	1
521	именно этим	1	1
522	нами здесь	1	1
523	и нового	2	1
524	из ведущих	1	1
525	значительной степени	2	1
526	здесь мы	1	1
527	касается до	1	1
528	могла бы	1	1
529	как они	1	1
530	свой мир	1	1
531	главным образом	6	1
532	в совершенно	1	1
533	конечно в	2	1
534	этому типу	1	1
535	особенности в	1	1
536	них не	1	1
537	зрения на	1	1
538	это было	2	1
539	на протяжении	5	1
540	особенно в	2	1
541	и непосредственное	1	1
542	вместе со	1	1
543	него всегда	1	1
544	моменты в	1	1
545	лишь на	1	1
546	сегодняшнего дня	1	1
547	становится формой	1	1
548	времен года	1	1
549	повсюду где	1	1
550	и понимание	1	1
551	о которых	1	1
552	она и	1	1
553	под прикрытием	1	1
554	особенно на	1	1
555	нигде не	1	1
556	которые оказали	1	1
557	говорили в	1	1
558	от образов	1	1
559	в эту	1	1
560	во время	4	1
561	и при	1	1
562	в народной	2	1
563	наших дней	1	1
564	поэтому за	1	1
565	всяком случае	1	1
566	культуры а	1	1
567	не столько	1	1
568	он дает	3	1
569	своего рода	1	1
570	значение для	1	1
571	своему существу	2	1
572	основе ее	1	1
573	остается вне	1	1
574	времен и	1	1
575	какую-то степень	1	1
576	и более	1	1
577	есть еще	1	1
578	специфические особенности	1	1
579	мере и	1	1
580	где господствует	1	1
581	формы как	1	1
582	возвращается к	1	1
583	так называемого	1	1
584	и очень	2	1
585	ними но	1	1
586	и научные	1	1
587	из которых	1	1
588	на три	1	1
589	вплоть до	1	1
590	до известной	1	1
591	в таких	2	1
592	она не	1	1
593	и художественной	1	1
594	аналогичные явления	1	1
595	человека были	1	1
596	нас и	1	1
597	раскрыть и	1	1
598	находится в	1	1
599	следовательно и	1	1
600	нет места	1	1
601	самой жизни	3	1
602	ибо не	1	1
603	на землю	3	1
604	судьба и	1	1
605	освоения в	1	1
606	из древнейших	2	1
607	своей природе	1	1
608	на те	1	1
609	по своей	3	1
610	жизни как	3	1
611	классической эпохи	1	1
612	здесь же	1	1
613	эти три	1	1
614	с другом	1	1
615	иного мира	1	1
616	где она	1	1
617	с которой	1	1
618	у нас	1	1
619	воспринимаются как	1	1
620	еще жив	1	1
621	xx века	1	1
622	и такие	1	1
623	вошли в	1	1
624	отличается от	1	1
625	как почти	1	1
626	видение и	1	1
627	они и	1	1
628	свое значение	1	1
629	нам важны	1	1
630	время он	1	1
631	особый тип	2	1
632	т.п в	2	1
633	элементы этого	1	1
634	значительной мере	2	1
635	напротив они	1	1
636	есть между	1	1
637	как самого	1	1
638	миром и	1	1
639	и получает	1	1
640	в организации	1	1
641	необходимости и	1	1
642	и этим	2	1
643	в себя	3	1
644	так в	1	1
645	приводит к	2	1
646	как с	1	1
647	с собой	1	1
648	было в	1	1
649	в последующих	5	1
650	и фольклорного	3	1
651	обрядов и	1	1
652	раз не	1	1
653	они как	1	1
654	в самые	1	1
655	разнообразных вариациях	1	1
656	в эпоху	9	1
657	сложна и	1	1
658	с человеком	1	1
659	участником всех	1	1
660	образом в	2	1
661	но здесь	1	1
662	и вещи	2	1
663	воплощает в	1	1
664	ее форме	1	1
665	жанрах и	1	1
666	началом в	1	1
667	и здесь	3	1
668	в состав	1	1
669	и возможно	1	1
670	о том	2	1
671	характер этого	1	1
672	и являются	1	1
673	и миром	1	1
674	этот отрыв	1	1
675	и силы	1	1
676	вне всякой	1	1
677	серьезная работа	1	1
678	мы понимаем	1	1
679	все телесное	1	1
680	затем в	1	1
681	работа по	1	1
682	является здесь	2	1
683	будем называть	1	1
684	всего на	2	1
685	притом без	1	1
686	xviii веках	1	1
687	которой мы	1	1
688	на ее	1	1
689	от них	1	1
690	достаточно назвать	1	1
691	позволит нам	2	1
692	никаких сомнений	1	1
693	простая рядоположность	1	1
694	начале и	1	1
695	и только	1	1
696	момент но	1	1
697	были связаны	4	1
698	наконец в	1	1
699	устами своего	1	1
700	циклического времени	1	1
701	века и	6	1
702	на всю	4	1
703	единого и	1	1
704	характера это	1	1
705	и мир	1	1
706	бросается в	1	1
707	сфер и	1	1
708	проявления и	1	1
709	ее лежит	1	1
710	что он	3	1
711	это очень	2	1
712	иногда сам	1	1
713	иной степени	1	1
714	всех его	2	1
715	жить и	3	1
716	xix и	2	1
717	на мир	5	1
718	два типа	1	1
719	в органическом	1	1
720	похожа на	1	1
721	человека с	1	1
722	особенно у	1	1
723	ведь в	1	1
724	проникнуть в	1	1
725	с нею	1	1
726	носит в	1	1
727	в большинстве	2	1
728	и они	1	1
729	существенные элементы	1	1
730	за пределами	1	1
731	время этого	1	1
732	основе его	2	1
733	от других	1	1
734	жизненной формы	1	1
735	почти полностью	4	1
736	или даже	2	1
737	из них	4	1
738	смерти и	2	1
739	где бы	1	1
740	он имеет	1	1
741	но нет	1	1
742	сами по	1	1
743	моментов в	1	1
744	и искусства	4	1
745	при всей	2	1
746	далек от	2	1
747	из существенных	1	1
748	проник и	1	1
749	противоречии с	1	1
750	в средневековом	4	1
751	но уже	1	1
752	человек как	1	1
753	xvii и	2	1
754	и оценки	4	1
755	ее на	1	1
756	мир на	1	1
757	протяжении всего	2	1
758	на деле	1	1
759	проявлений и	1	1
760	связан с	3	1
761	и обратно	1	1
762	специфическим и	1	1
763	это носит	1	1
764	стороны он	1	1
765	некоторые особенности	1	1
766	в низкий	1	1
767	характерно для	3	1
768	здесь эта	1	1
769	до сегодняшнего	1	1
770	резко отличается	1	1
771	на отдельные	2	1
772	говорит о	1	1
773	и люди	1	1
774	к человеку	1	1
775	быть тем	1	1
776	что им	1	1
777	дошедших до	2	1
778	мир все	1	1
779	то и	1	1
780	последующие века	1	1
781	а на	1	1
782	которых мы	1	1
783	и самый	2	1
784	не на	1	1
785	на весь	3	1
786	от мира	1	1
787	и легкость	1	1
788	находились в	1	1
789	о чем	1	1
790	всякой связи	1	1
791	мы остановимся	4	1
792	больших и	1	1
793	для этой	1	1
794	уже давно	1	1
795	все более	1	1
796	почти ничего	1	1
797	переходим ко	1	1
798	начиная с	2	1
799	эта идея	1	1
800	места для	1	1
801	и приобретает	1	1
802	рода и	1	1
803	продолжают жить	1	1
804	по своему	8	1
805	и вот	2	1
806	типа как	1	1
807	в тех	3	1
808	остановимся прежде	1	1
809	образ и	1	1
810	основе этих	1	1
811	нашего анализа	2	1
812	в ряду	3	1
813	друг с	1	1
814	и судьбы	2	1
815	человек с	1	1
816	отдельных мотивов	1	1
817	существенное отношение	1	1
818	или хотя	1	1
819	и смерти	1	1
820	нам еще	1	1
821	и формы	1	1
822	дается и	1	1
823	между прочим	2	1
824	ведь и	1	1
825	времени к	1	1
826	закономерностью и	1	1
827	которые были	1	1
828	при всем	1	1
829	вопрос в	1	1
830	ее можно	1	1
831	это уже	4	1
832	известной степени	1	1
833	его лежит	1	1
834	переходят на	1	1
835	и крайней	1	1
836	тем и	1	1
837	и от	2	1
838	ее но	1	1
839	не подлежит	2	1
840	узком смысле	2	1
841	явления как	2	1
842	которого они	2	1
843	форм в	2	1
844	себя самого	1	1
845	на первый	1	1
846	последующих веков	4	1
847	от него	2	1
848	в собственно	1	1
849	и ни	3	1
850	во французском	1	1
851	еще придется	1	1
852	жанр и	1	1
853	разной степени	2	1
854	но зато	1	1
855	от всего	2	1
856	на обычную	1	1
857	все они	1	1
858	и роста	1	1
859	чуждым и	1	1
860	самому и	1	1
861	бытия из	1	1
862	этих элементов	1	1
863	он видит	1	1
864	жанровые формы	1	1
865	его к	2	1
866	становления и	1	1
867	этой же	1	1
868	с ними	1	1
869	этот вопрос	2	1
870	с ней	1	1
871	это делает	1	1
872	они также	1	1
873	средние века	4	1
874	от всех	3	1
875	и человеческих	1	1
876	и xviii	2	1
877	культуры в	4	1
878	можно наблюдать	1	1
879	низкий быт	1	1
880	включает в	1	1
881	где он	1	1
882	все жанры	1	1
883	не ограничивает	1	1
884	в искусстве	3	1
885	в своих	5	1
886	все основные	1	1
887	исключительно велико	1	1
888	им и	1	1
