N	2gram	Vygotskiy__3	KulturaY
1	в том	23	30
2	и в	25	24
3	потому что	6	23
4	том что	20	21
5	что в	17	17
6	того чтобы	8	17
7	для того	7	16
8	было бы	10	15
9	в этом	14	14
10	точки зрения	6	14
11	может быть	13	13
12	все же	6	12
13	таким образом	17	12
14	и не	10	12
15	в его	15	12
16	не в	6	11
17	только в	10	11
18	хотя бы	1	10
19	в самом	3	10
20	не только	6	10
21	в силу	6	10
22	у нас	1	10
23	вовсе не	1	10
24	с точки	1	9
25	так как	12	9
26	если бы	5	9
27	о том	5	9
28	того что	10	9
29	отношению к	2	9
30	прежде всего	4	9
31	то что	15	9
32	а только	1	8
33	по отношению	3	8
34	уже не	2	8
35	то обстоятельство	3	8
36	то же	2	8
37	том чтобы	1	8
38	обстоятельство что	3	8
39	тем что	8	8
40	как раз	1	8
41	а не	1	8
42	не может	6	7
43	в них	2	7
44	не менее	6	7
45	связи с	9	7
46	в области	7	7
47	так и	5	7
48	бы в	2	7
49	в качестве	12	7
50	с другой	6	7
51	с помощью	42	7
52	как бы	10	7
53	вместе с	14	7
54	только потому	2	6
55	мы имеем	4	6
56	зависимости от	6	6
57	в ней	1	6
58	однако не	1	6
59	в которой	1	6
60	все эти	7	6
61	при этом	5	6
62	в которых	3	6
63	тогда когда	4	6
64	не случайно	1	6
65	можно было	6	6
66	что он	6	6
67	в какой	4	6
68	но и	4	6
69	именно в	5	6
70	что же	1	6
71	все это	6	6
72	другой стороны	3	6
73	например в	1	5
74	в зависимости	5	5
75	еще не	4	5
76	но не	6	5
77	не просто	1	5
78	что это	5	5
79	и с	1	5
80	с тем	16	5
81	и его	2	5
82	не потому	1	5
83	к тому	4	5
84	в виду	1	5
85	с ним	4	5
86	и что	10	5
87	между тем	3	5
88	всяком случае	4	5
89	содержание и	1	5
90	что не	1	5
91	в той	1	5
92	в результате	3	5
93	целый ряд	1	5
94	этом отношении	3	5
95	а в	4	5
96	речи и	8	5
97	во всяком	4	5
98	того же	6	4
99	переход от	3	4
100	что эти	3	4
101	и на	6	4
102	с его	2	4
103	что они	10	4
104	как в	9	4
105	в целом	13	4
106	из этих	4	4
107	роль в	1	4
108	на то	4	4
109	в нем	2	4
110	того или	2	4
111	в данном	1	4
112	тем не	5	4
113	речи в	4	4
114	тем самым	2	4
115	того как	3	4
116	и является	1	4
117	в пределах	1	4
118	не на	1	4
119	внимание на	2	4
120	что и	10	4
121	с ними	3	4
122	должен быть	1	4
123	так что	2	4
124	есть в	1	4
125	не есть	3	4
126	речь в	2	4
127	из них	4	4
128	до сих	1	4
129	там где	4	4
130	в частности	4	4
131	и потому	2	4
132	с этим	4	4
133	в тех	2	4
134	по существу	1	4
135	слова и	6	4
136	сих пор	1	4
137	один из	6	4
138	указать на	1	4
139	же в	2	4
140	в этих	2	4
141	так же	17	4
142	и то	2	3
143	в котором	3	3
144	той же	4	3
145	в сущности	1	3
146	на себя	2	3
147	и он	1	3
148	то мы	1	3
149	очевидно что	1	3
150	в связи	6	3
151	в своем	4	3
152	хотя и	2	3
153	когда он	3	3
154	его к	3	3
155	более или	1	3
156	что слово	4	3
157	что так	1	3
158	в этой	5	3
159	с их	2	3
160	в себе	2	3
161	на его	2	3
162	на том	3	3
163	состоит в	3	3
164	что она	5	3
165	и может	2	3
166	он есть	1	3
167	несмотря на	1	3
168	должно быть	2	3
169	нисколько не	1	3
170	или менее	3	3
171	представление о	1	3
172	и эти	2	3
173	даже в	1	3
174	тому что	2	3
175	значение слова	4	3
176	только и	1	3
177	что оно	4	3
178	оно не	2	3
179	свою очередь	2	3
180	сводится к	1	3
181	имя с	1	3
182	ясно что	2	3
183	том как	1	3
184	для этого	2	3
185	по мере	1	3
186	и здесь	2	3
187	нуждается в	1	3
188	этом смысле	2	3
189	обе эти	3	3
190	культурного развития	1	3
191	мы увидим	4	3
192	уже в	7	3
193	в одном	2	3
194	связано с	1	3
195	уже и	1	3
196	и даже	1	3
197	или иной	3	3
198	к которому	3	3
199	в свою	3	3
200	а с	3	3
201	в речи	2	3
202	как это	7	3
203	со словом	1	3
204	смысле этого	4	3
205	этого слова	4	3
206	слова как	1	3
207	или иного	2	3
208	как на	2	3
209	в таком	2	3
210	надобности в	1	2
211	одним из	5	2
212	также и	1	2
213	все те	1	2
214	и значение	1	2
215	бы уже	1	2
216	бы и	1	2
217	которую можно	1	2
218	иное как	1	2
219	если в	3	2
220	относится к	1	2
221	так называемая	4	2
222	могли бы	11	2
223	и как	5	2
224	увидим что	1	2
225	но в	1	2
226	от этого	6	2
227	формы в	3	2
228	так или	1	2
229	во многих	1	2
230	но ведь	1	2
231	сейчас не	1	2
232	он не	4	2
233	как с	4	2
234	но все	2	2
235	как они	2	2
236	в состоянии	1	2
237	заключается в	9	2
238	с основной	1	2
239	связанная с	1	2
240	и тем	1	2
241	слов на	1	2
242	ни в	9	2
243	для них	1	2
244	все равно	1	2
245	в слове	1	2
246	как и	15	2
247	иначе говоря	2	2
248	одного и	4	2
249	и становится	1	2
250	но если	1	2
251	и при	1	2
252	в своей	2	2
253	не столько	4	2
254	от себя	1	2
255	вопрос о	1	2
256	иначе как	1	2
257	что было	1	2
258	и более	1	2
259	том же	1	2
260	по себе	7	2
261	можно ли	2	2
262	до конца	1	2
263	что с	4	2
264	в то	4	2
265	не имеет	1	2
266	что их	1	2
267	дело не	1	2
268	никогда не	4	2
269	речи не	2	2
270	до того	1	2
271	доказать что	1	2
272	не является	8	2
273	не могут	4	2
274	к жизни	2	2
275	если мы	3	2
276	что все	1	2
277	отношения и	1	2
278	на известной	1	2
279	в собственном	6	2
280	действия и	1	2
281	не мог	4	2
282	мы наблюдаем	1	2
283	подойти к	1	2
284	когда в	3	2
285	ему приходится	1	2
286	силу того	2	2
287	о котором	2	2
288	одно из	1	2
289	о нем	1	2
290	а именно	1	2
291	задача не	2	2
292	как например	1	2
293	которые говорили	1	2
294	слово с	2	2
295	тот же	2	2
296	и того	4	2
297	в большинстве	1	2
298	то и	4	2
299	был бы	1	2
300	здесь как	1	2
301	общения и	1	2
302	были бы	3	2
303	или иначе	2	2
304	в каком	2	2
305	на этот	2	2
306	в ряде	4	2
307	обратить внимание	1	2
308	превращается в	1	2
309	так называемой	1	2
310	в это	1	2
311	на эту	1	2
312	говорили бы	1	2
313	с этой	3	2
314	этом случае	1	2
315	в смысле	4	2
316	и для	2	2
317	этих случаях	1	2
318	или в	2	2
319	для нас	2	2
320	и все	4	2
321	лишь как	1	2
322	на более	1	2
323	между ними	3	2
324	в последнем	1	2
325	этой точки	2	2
326	после чего	1	2
327	смысле слова	2	1
328	человеческой речи	1	1
329	говоря о	1	1
330	слова которые	1	1
331	в сфере	2	1
332	с конкретными	1	1
333	же как	6	1
334	совершенно справедливо	1	1
335	предполагает что	1	1
336	лишь после	1	1
337	увидим ниже	1	1
338	стороны что	1	1
339	связи между	5	1
340	для себя	1	1
341	легко становится	1	1
342	тех же	1	1
343	или к	1	1
344	но тем	2	1
345	на деле	3	1
346	ту же	1	1
347	из его	1	1
348	собственном смысле	6	1
349	едва ли	2	1
350	действительности и	1	1
351	следует идти	1	1
352	и этот	1	1
353	как важнейшего	1	1
354	полагает что	1	1
355	есть не	1	1
356	языка с	1	1
357	с более	1	1
358	повседневной жизни	1	1
359	не приходится	1	1
360	способ мышления	2	1
361	многих случаях	1	1
362	является наиболее	1	1
363	все уже	1	1
364	бы что	4	1
365	на место	1	1
366	именно к	1	1
367	в основных	1	1
368	является необходимым	1	1
369	словом как	2	1
370	слов как	1	1
371	есть нечто	1	1
372	который был	1	1
373	так чтобы	1	1
374	что иное	1	1
375	в деле	4	1
376	из того	2	1
377	мы и	2	1
378	слово не	1	1
379	назад и	1	1
380	и иначе	1	1
381	развития с	1	1
382	прямой связи	1	1
383	начало и	1	1
384	в прямой	2	1
385	членом этого	1	1
386	отличительным признаком	1	1
387	к ее	1	1
388	столь же	7	1
389	тем как	1	1
390	в область	1	1
391	внутренняя речь	5	1
392	именно этот	1	1
393	менее всего	1	1
394	как справедливо	1	1
395	иметь дело	1	1
396	отношение к	1	1
397	отличие от	6	1
398	друг от	1	1
399	это или	1	1
400	идет у	1	1
401	форме и	1	1
402	которые не	4	1
403	две основные	2	1
404	которые могли	1	1
405	как говорит	5	1
406	задача которая	1	1
407	общего с	1	1
408	поскольку они	1	1
409	различаются не	1	1
410	мы также	1	1
411	предметы и	1	1
412	перед нами	10	1
413	и понимания	1	1
414	по пути	4	1
415	в действительности	1	1
416	следующим образом	1	1
417	моментов в	2	1
418	в необходимости	1	1
419	следует остановиться	1	1
420	них как	1	1
421	помощью которого	2	1
422	ни один	4	1
423	бы сказать	3	1
424	в чем	2	1
425	бы не	1	1
426	в названии	1	1
427	выражение в	1	1
428	думать что	1	1
429	в известном	4	1
430	однако как	1	1
431	в дальнейшем	1	1
432	как он	3	1
433	но на	3	1
434	их развития	2	1
435	наблюдаем в	1	1
436	в случае	3	1
437	из сопоставления	1	1
438	ряд слов	1	1
439	процесса образования	14	1
440	еще всего	1	1
441	на новые	1	1
442	всех этих	2	1
443	момента в	2	1
444	действии и	1	1
445	к одному	5	1
446	понятий и	7	1
447	что еще	1	1
448	однако он	1	1
449	к переходу	1	1
450	что цель	1	1
451	вообще не	1	1
452	наших глазах	1	1
453	приходим к	1	1
454	и по	5	1
455	на этом	3	1
456	лишь с	1	1
457	именно это	2	1
458	сущность этой	1	1
459	от нее	4	1
460	тому чтобы	1	1
461	а вместе	1	1
462	то ни	1	1
463	же не	1	1
464	связанные с	2	1
465	в совершенно	2	1
466	конечно в	2	1
467	об этом	2	1
468	может возникнуть	2	1
469	них не	1	1
470	разница между	1	1
471	первый и	1	1
472	на этой	5	1
473	может стать	1	1
474	сейчас в	1	1
475	связываются с	1	1
476	в сложном	1	1
477	лишь на	2	1
478	он приходит	1	1
479	между отдельными	5	1
480	в жизни	3	1
481	понятий в	6	1
482	и делает	1	1
483	является их	1	1
484	к которым	4	1
485	с уже	2	1
486	показывает что	8	1
487	в общей	2	1
488	с внешней	1	1
489	шаг вперед	1	1
490	в действии	3	1
491	мы видели	6	1
492	обозначить как	1	1
493	поэтому было	1	1
494	как угодно	1	1
495	мы с	1	1
496	можно считать	3	1
497	сейчас мы	1	1
498	со всей	2	1
499	раз и	1	1
500	на первый	2	1
501	между различными	1	1
502	нужно чтобы	1	1
503	не выдерживает	1	1
504	в ходе	1	1
505	которую мы	5	1
506	в следующем	2	1
507	в такой	1	1
508	от чисто	1	1
509	что вся	1	1
510	стадия в	2	1
511	мы называем	2	1
512	мы в	2	1
513	что элементы	2	1
514	более старых	1	1
