N	3gram	Vygotskiy__5	FransuaR
1	в то же	1	8
2	мы уже говорили	1	5
3	более или менее	1	3
4	в том числе	1	3
5	в известной мере	1	3
6	для того чтобы	14	3
7	таким образом и	1	3
8	с другой стороны	2	3
9	с самого начала	5	3
10	таким образом в	2	3
11	подобно тому как	4	3
12	один и тот	3	2
13	с точки зрения	9	2
14	том числе и	1	2
15	с одной стороны	3	2
16	и тот же	3	2
17	в то время	4	2
18	о том что	4	2
19	как мы видели	2	2
20	можно сказать что	5	1
21	таким образом что	2	1
22	и того же	3	1
23	в сущности то	1	1
24	но как раз	1	1
25	да и в	1	1
26	тому же выводу	1	1
27	в своей речи	1	1
28	само собой разумеется	1	1
29	что совершенно правильно	1	1
30	что это не	1	1
31	в силу их	1	1
32	с которым мы	1	1
33	те же самые	1	1
34	то же самое	4	1
35	одной стороны и	1	1
36	и т.п и	1	1
37	сторону того же	1	1
38	на первый план	1	1
39	до сих пор	3	1
40	и не может	2	1
41	в той же	2	1
42	в этом отношении	5	1
43	и то что	2	1
44	о чем мы	1	1
45	одно и то	1	1
46	так как она	2	1
47	то время как	4	1
48	которая в его	1	1
49	к нему в	1	1
50	на эту тему	1	1
51	именно в этой	1	1
52	в сущности это	2	1
53	тесно связана с	1	1
54	смысле этого слова	1	1
55	и то же	1	1
56	это один и	1	1
57	в отличие от	2	1
58	а с другой	2	1
59	в связи с	1	1
60	как мы увидим	1	1
61	так и в	1	1
62	в полной мере	1	1
63	не может быть	3	1
64	в основе этого	1	1
65	же самое что	2	1
66	никто никогда не	1	1
67	в свою очередь	3	1
68	включает в себя	2	1
69	того что должно	1	1
70	одного и того	3	1
71	в вопросе о	1	1
72	мы видим что	2	1
73	ту же функцию	1	1
74	тех или иных	1	1
75	теперь мы можем	1	1
76	на самом деле	1	1
77	так и по	1	1
78	в том что	11	1
79	того мнения что	1	1
80	в том же	1	1
81	она так же	1	1
