N	2gram	Voloshinov_1	Problema
1	то что	10	42
2	вовсе не	2	35
3	то есть	1	33
4	и в	15	32
5	и не	16	31
6	в этом	13	19
7	не менее	3	19
8	тем не	2	18
9	не только	5	17
10	потому что	4	16
11	в себе	4	15
12	по себе	2	15
13	а не	2	15
14	но в	9	14
15	у нас	3	14
16	может быть	13	14
17	как бы	11	14
18	что мы	2	13
19	в нем	4	13
20	и тем	1	13
21	при помощи	1	13
22	как раз	2	13
23	сказать что	6	13
24	том что	5	12
25	что в	6	12
26	так и	10	12
27	и т	1	11
28	также и	1	11
29	так как	9	11
30	о том	1	11
31	и даже	2	11
32	если мы	5	11
33	ничего общего	2	11
34	то же	7	10
35	отнюдь не	2	10
36	в этой	5	10
37	т д	1	10
38	об этом	4	10
39	ничего не	2	10
40	прежде всего	11	10
41	нет ничего	1	10
42	еще не	7	9
43	но не	5	9
44	художественный образ	2	9
45	раз и	1	9
46	того чтобы	2	9
47	и это	1	9
48	и что	3	9
49	но и	4	9
50	по своему	1	9
51	в данном	3	9
52	это есть	1	9
53	что же	4	9
54	в том	4	9
55	так же	1	9
56	в таком	3	9
57	и о	3	8
58	и ее	3	8
59	и на	3	8
60	общего с	1	8
61	все эти	9	8
62	на то	1	8
63	для того	1	8
64	было бы	6	8
65	он и	2	8
66	в своей	9	8
67	когда мы	1	8
68	есть только	1	8
69	данном случае	3	8
70	не может	13	8
71	но это	2	8
72	смысле слова	2	7
73	сам по	2	7
74	во всех	8	7
75	всех этих	5	7
76	ни в	6	7
77	между собою	1	7
78	и является	1	7
79	как мы	10	7
80	никогда не	7	7
81	того что	2	7
82	что он	8	7
83	только в	6	7
84	тем что	1	7
85	все это	5	7
86	и все	4	7
87	во всяком	4	7
88	таком случае	2	6
89	и то	2	6
90	самом деле	7	6
91	на самом	2	6
92	и есть	2	6
93	но как	1	6
94	за пределы	2	6
95	и как	1	6
96	в самом	6	6
97	при этом	7	6
98	его в	8	6
99	это не	2	6
100	что такое	3	6
101	в то	6	6
102	таким образом	21	6
103	в виду	1	6
104	и здесь	1	6
105	в его	9	6
106	то и	1	6
107	как это	1	6
108	не существует	3	6
109	хотя и	1	6
110	совершенно не	2	6
111	мы уже	5	5
112	а только	1	5
113	в своем	2	5
114	перед нами	1	5
115	то в	1	5
116	что она	2	5
117	но уже	1	5
118	далеко не	4	5
119	в котором	1	5
120	есть именно	1	5
121	можно ли	1	5
122	связи с	1	5
123	в сознании	3	5
124	можно сказать	4	5
125	или иной	1	5
126	не является	3	5
127	тем более	1	5
128	мы должны	7	5
129	мы и	4	4
130	совсем не	5	4
131	с которыми	2	4
132	в истории	3	4
133	как в	3	4
134	как он	1	4
135	их в	2	4
136	входит в	1	4
137	мы говорили	1	4
138	а есть	1	4
139	не в	4	4
140	тому что	3	4
141	и притом	1	4
142	иметь в	1	4
143	а в	6	4
144	только то	3	4
145	в дальнейшем	2	4
146	не говоря	1	4
147	если бы	3	4
148	а также	1	4
149	и только	4	4
150	ровно ничего	1	4
151	один из	4	4
152	философии и	1	4
153	даже если	1	4
154	только на	2	4
155	мы можем	12	4
156	перейти к	1	4
157	именно в	3	4
158	и пр	9	4
159	не было	4	4
160	и вообще	1	4
161	ни на	2	4
162	и для	2	4
163	или в	1	4
164	и ни	1	4
165	по поводу	2	4
166	не должны	1	3
167	только потому	1	3
168	каком случае	1	3
169	того же	1	3
170	в чем	4	3
171	в ее	4	3
172	что они	1	3
173	которые не	1	3
174	с этим	6	3
175	однако не	1	3
176	что это	3	3
177	учение о	2	3
178	но именно	1	3
179	он не	4	3
180	но все	2	3
181	что все	5	3
182	же касается	1	3
183	в жизни	5	3
184	о которых	1	3
185	как и	6	3
186	и уже	1	3
187	на этот	1	3
188	смысл и	1	3
189	что значит	2	3
190	в этих	2	3
191	точки зрения	13	3
192	с точки	10	3
193	в отношении	2	3
194	дело в	2	3
195	только не	1	3
196	или как	3	3
197	прежде чем	1	3
198	и его	15	3
199	как будто	1	3
200	в каком	3	3
201	к тому	4	3
202	что оно	2	3
203	ясно что	1	3
204	мы в	1	3
205	для этого	4	3
206	не на	1	3
207	о нем	1	3
208	другими словами	3	3
209	настоящее время	1	3
210	что его	1	3
211	к нему	7	3
212	и во	1	3
213	во всей	1	3
214	и следовательно	1	3
215	оно и	6	3
216	мы увидим	4	3
217	очень много	1	3
218	никак нельзя	1	3
219	по этому	1	3
220	именно на	1	3
221	уже не	5	3
222	уже в	1	3
223	об его	3	3
224	из них	1	3
225	говорит о	1	3
226	всяком случае	3	3
227	уже и	1	3
228	до сих	3	3
229	с другой	1	3
230	здесь в	1	3
231	мы никогда	1	3
232	как же	1	3
233	оно не	2	3
234	нужно сказать	1	3
235	однако и	2	3
236	сейчас же	2	3
237	быть и	2	3
238	сих пор	3	3
239	в настоящее	1	3
240	хотя бы	7	3
241	с ним	12	3
242	или не	1	3
243	мы говорим	1	3
244	его именно	1	3
245	есть и	2	3
246	в искусстве	3	3
247	я и	6	2
248	например в	1	2
249	же как	1	2
250	к нашему	1	2
251	и потому	8	2
252	в первом	2	2
253	и до	3	2
254	мы имеем	1	2
255	мы не	4	2
256	мы называем	1	2
257	на себя	2	2
258	сказать о	1	2
259	было до	1	2
260	он сам	4	2
261	с его	8	2
262	мы будем	1	2
263	не то	1	2
264	нет и	1	2
265	чем же	5	2
266	то или	2	2
267	всякой теории	1	2
268	в которой	1	2
269	он в	1	2
270	из этих	4	2
271	сознания с	5	2
272	во многих	1	2
273	вообще не	1	2
274	он должен	2	2
275	как они	1	2
276	и может	4	2
277	конечно в	2	2
278	и с	7	2
279	это было	1	2
280	с другими	5	2
281	делает его	1	2
282	ведь если	2	2
283	для них	3	2
284	во внимание	1	2
