N	2gram	Bakhtin_fo_1	Istorich
1	и т	8	27
2	и в	50	26
3	так же	6	18
4	то что	6	16
5	не только	9	15
6	может быть	11	14
7	что в	5	14
8	же как	2	13
9	между двумя	6	12
10	но и	8	12
11	так и	12	10
12	таким образом	11	10
13	и его	16	10
14	что он	1	10
15	при помощи	1	10
16	все же	6	9
17	его в	3	9
18	что и	3	9
19	так как	6	9
20	и не	14	9
21	то же	11	8
22	а в	3	8
23	мы имеем	1	7
24	в этом	25	7
25	он не	5	7
26	об этом	2	7
27	как и	8	7
28	в этих	3	7
29	во время	1	7
30	их в	3	7
31	как в	6	7
32	в качестве	3	7
33	героя в	1	7
34	и то	4	6
35	совершенно так	1	6
36	еще не	5	6
37	как он	2	6
38	таким же	1	6
39	мы можем	1	6
40	могут быть	5	6
41	в дальнейшем	6	6
42	мы видим	3	6
43	потому что	4	6
44	а не	3	6
45	не может	6	6
46	вместе с	3	6
47	мы уже	11	5
48	но не	5	5
49	и как	10	5
50	но в	10	5
51	уже не	2	5
52	и только	1	5
53	и по	2	5
54	с собой	1	5
55	но все	5	5
56	в другом	1	5
57	и с	4	5
58	это не	6	5
59	не в	5	5
60	ничего не	9	5
61	и у	5	5
62	как мы	14	5
63	и здесь	1	5
64	в его	13	5
65	с ними	1	5
66	в одном	3	5
67	у него	6	5
68	тем что	2	5
69	до сих	3	5
70	и др	9	5
71	в некоторых	2	5
72	из которых	1	5
73	сих пор	3	5
74	мы должны	2	5
75	к этому	3	5
76	в доме	1	4
77	вопрос о	2	4
78	на себя	2	4
79	в которых	2	4
80	его на	2	4
81	в этот	2	4
82	но он	2	4
83	в своей	2	4
84	но эта	3	4
85	что этот	1	4
86	здесь не	4	4
87	так в	1	4
88	о том	1	4
89	и даже	2	4
90	вовсе не	13	4
91	с другой	2	4
92	а на	1	4
93	в тех	1	4
94	в человеческом	1	4
95	например в	6	3
96	из этих	1	3
97	этого мотива	1	3
98	к своей	2	3
99	перед нами	1	3
100	его к	1	3
101	все эти	9	3
102	на то	1	3
103	связанные с	1	3
104	при этом	3	3
105	он должен	2	3
106	те же	2	3
107	том что	4	3
108	и при	1	3
109	по сравнению	2	3
110	и более	1	3
111	не имеет	4	3
112	плен и	1	3
113	во всем	2	3
114	связи с	6	3
115	к себе	4	3
116	есть только	2	3
117	и он	1	3
118	она не	1	3
119	данном случае	1	3
120	в образе	5	3
121	а также	2	3
122	герой в	1	3
123	в том	9	3
124	мы увидим	1	3
125	только в	4	3
126	человека с	1	3
127	переходит в	1	3
128	и других	3	3
129	связан с	1	3
130	попадает в	2	3
131	не на	1	3
132	о чем	1	3
133	там где	2	3
134	что мы	2	3
135	к своему	2	3
136	в данном	2	3
137	сравнению с	2	3
138	наряду с	5	3
139	как бы	2	3
140	по существу	12	3
141	этом случае	1	3
142	случаях когда	1	3
143	указать на	1	3
144	или в	3	3
145	для нас	2	3
146	всякого рода	2	3
147	же в	3	3
148	между ними	3	3
149	является и	1	3
150	он всегда	1	3
151	к этой	1	3
152	и другие	5	3
153	начинается с	1	2
154	он может	1	2
155	в средние	1	2
156	и есть	1	2
157	и за	1	2
158	по его	1	2
159	а как	3	2
160	эта форма	2	2
161	связана с	1	2
162	видели как	1	2
163	собой в	1	2
164	они имеют	1	2
165	тех же	2	2
166	к ним	2	2
167	вступают в	1	2
168	отношение к	2	2
169	тут же	1	2
170	в этой	1	2
171	в истории	2	2
172	с этим	6	2
173	в своем	4	2
174	тех случаях	1	2
175	хотя и	3	2
176	в фольклоре	1	2
177	увидим что	1	2
178	конечно не	4	2
179	сливается с	1	2
180	что это	1	2
181	в целом	2	2
182	и тот	1	2
183	в себе	3	2
184	имеем в	1	2
185	в нем	24	2
186	не к	2	2
187	его от	2	2
188	такого же	1	2
189	здесь мы	1	2
190	главным образом	1	2
191	лишь в	6	2
192	хотя бы	2	2
193	было бы	2	2
194	из них	1	2
195	с тем	3	2
196	которой он	1	2
197	и их	8	2
198	их происхождение	1	2
199	превращения в	5	2
200	все это	4	2
201	по себе	2	2
202	в таких	1	2
203	дело не	1	2
204	здесь на	4	2
205	они же	1	2
206	не могло	5	2
207	помощи которой	1	2
208	одна из	2	2
209	в брак	1	2
210	по своей	1	2
211	у нас	1	2
212	к отдельным	1	2
213	не могут	3	2
214	во все	2	2
215	его с	1	2
216	поставить вопрос	1	2
217	в греческом	24	2
218	и стали	1	2
219	формы и	3	2
220	совершенно ясно	1	2
221	и этим	1	2
222	на том	1	2
223	никогда не	2	2
224	живет в	1	2
225	и на	8	2
226	если бы	5	2
227	в самую	1	2
228	или на	1	2
229	связь между	2	2
230	от них	1	2
231	и во	7	2
232	этот момент	1	2
233	в форме	3	2
234	того что	2	2
235	происходит в	2	2
236	их не	1	2
237	себя в	1	2
238	так что	1	2
239	уже в	2	2
240	и они	1	2
241	есть в	2	2
242	его и	2	2
243	ни в	8	2
244	могло бы	1	2
245	он становится	2	2
246	с этими	2	2
247	герой и	1	2
248	в других	9	2
249	в особенности	9	2
250	в пути	1	2
251	но есть	1	2
252	говорит о	1	2
253	с помощью	2	2
254	в частности	6	2
255	и вот	1	2
256	этого слова	1	2
257	смысле этого	1	2
258	между прочим	1	2
259	но для	2	2
260	это уже	1	2
261	в связи	5	2
262	это он	1	2
263	от него	1	2
264	и все	6	2
265	на берегу	1	2
266	этот вопрос	1	2
267	сказать что	3	2
268	средние века	1	2
269	можно наблюдать	1	2
270	их между	1	1
271	служит у	1	1
272	связь этих	1	1
273	играют в	1	1
274	эти мотивы	1	1
275	к другому	2	1
276	его же	1	1
277	не имеют	3	1
278	к нашим	2	1
279	др в	2	1
280	в зависимости	1	1
281	часть его	1	1
282	той же	2	1
283	их и	2	1
284	обычно выступает	1	1
285	есть не	3	1
286	также имеет	1	1
287	мы не	3	1
288	при анализе	1	1
289	время как	5	1
290	но она	2	1
291	принадлежит к	2	1
292	не вполне	1	1
293	природы то	1	1
294	они были	2	1
295	не совсем	1	1
296	и предков	1	1
297	зависимости от	1	1
298	в ней	4	1
299	он был	1	1
300	на них	2	1
301	и отец	1	1
302	он сам	1	1
303	в широком	2	1
304	в различных	2	1
305	в чем	2	1
306	правда этот	1	1
307	что люди	1	1
308	во всех	6	1
309	процесс этот	1	1
310	их так	1	1
311	то он	1	1
312	и откуда	1	1
313	и указывает	1	1
314	мы будем	2	1
315	но как	1	1
316	здесь также	2	1
317	друг на	2	1
318	в эти	1	1
319	себе и	3	1
320	его развития	1	1
321	отчасти и	1	1
322	он служит	1	1
323	и я	1	1
324	эти предметы	1	1
325	независимо от	1	1
326	мотивов в	1	1
327	однако не	1	1
328	вопросом о	1	1
329	и наконец	1	1
330	и к	2	1
331	это просто	1	1
332	всем мире	1	1
333	мир и	2	1
334	имеет в	2	1
335	нет здесь	3	1
336	его умершим	1	1
337	животных и	1	1
338	та же	1	1
339	оказываются уже	1	1
340	образом я	1	1
341	то и	1	1
342	нами в	1	1
343	видим и	1	1
344	но его	1	1
345	и те	3	1
346	в жертву	1	1
347	не могла	1	1
348	но на	4	1
349	вообще не	3	1
350	не следует	1	1
351	сохранились но	1	1
352	на одну	1	1
353	не изображается	1	1
354	уже видели	1	1
355	всех этих	5	1
356	не как	2	1
357	во главе	1	1
358	широком смысле	2	1
359	но вместе	1	1
360	не попали	1	1
