N	3gram	Bakhtin_Pr_4	Psycholo
1	в том что	2	12
2	о том что	2	10
3	в самом деле	4	7
4	что в нем	1	5
5	к тому что	1	5
6	с самого начала	1	5
7	с точки зрения	9	4
8	можно было бы	2	4
9	друг с другом	5	4
10	том что он	1	3
11	сами по себе	2	3
12	так же как	1	3
13	в конце концов	1	3
14	во всяком случае	1	3
15	то что мы	1	3
16	до сих пор	8	3
17	с одной стороны	1	3
18	сама по себе	2	3
19	и в конце	1	2
20	никак не может	1	2
21	и если мы	1	2
22	сам по себе	3	2
23	так как мы	1	2
24	с другой стороны	3	2
25	вместо того чтобы	1	2
26	что может быть	1	2
27	этого слова и	1	2
28	к тому же	1	2
29	те же самые	1	2
30	самом деле в	1	1
31	и в сущности	2	1
32	в самой этой	2	1
33	в сущности есть	1	1
34	мы и в	1	1
35	прежде всего на	1	1
36	та же самая	1	1
37	по отношению к	5	1
38	также и в	1	1
39	же как и	1	1
40	слова как бы	1	1
41	мы переходим к	1	1
42	в той же	1	1
43	до некоторой степени	1	1
44	и в тех	1	1
45	то же время	5	1
46	и не может	7	1
47	на этот вопрос	2	1
48	что могло бы	1	1
49	о нем он	1	1
50	и в некоторых	1	1
51	в том или	1	1
52	мы найдем те	1	1
53	ни в одном	2	1
54	и в то	1	1
55	как это возможно	1	1
56	его силы и	1	1
57	перед нами в	1	1
58	дело в том	2	1
59	на тему о	1	1
60	но только в	1	1
61	в точном смысле	1	1
62	и в самой	2	1
63	как бы в	3	1
64	бы не было	1	1
65	что до сих	1	1
66	не в одном	1	1
67	а может быть	1	1
68	к другому от	1	1
69	ставит нас перед	1	1
70	мы остановились на	1	1
71	у него в	1	1
72	не может быть	8	1
73	он как и	1	1
74	и вместе с	1	1
75	она и не	1	1
76	то есть в	4	1
77	и заставляет его	1	1
78	не только в	1	1
79	у шекспира и	1	1
80	мы будем говорить	1	1
81	указывает на какой-то	1	1
82	можно сказать что	2	1
83	они как бы	1	1
84	здесь вовсе не	1	1
85	в этом смысле	2	1
86	в этом романе	2	1
87	в то же	5	1
88	как мы уже	2	1
89	что на него	1	1
90	и в каких	1	1
91	в своих последних	1	1
92	в средние века	1	1
93	но в этом	1	1
94	так или иначе	1	1
95	мы увидим что	2	1
96	в жизни и	1	1
97	которое могло бы	1	1
98	нам кажется что	3	1
