N	3gram	Bakhtin_Pr_1	Problemy
1	к себе самому	1	14
2	человека из подполья	3	13
3	то же время	7	12
4	в то же	7	12
5	на самом деле	3	10
6	с самого начала	2	8
7	по замыслу достоевского	1	7
8	с самим собою	1	7
9	человек из подполья	3	7
10	в отношении к	1	7
11	не может быть	3	6
12	по отношению к	11	5
13	и в то	3	5
14	себе самому и	1	5
15	во всяком случае	3	5
16	к нему и	2	5
17	о себе самом	6	5
18	слово о себе	1	4
19	в этом смысле	9	4
20	с точки зрения	15	4
21	бы то ни	3	4
22	то ни было	2	4
23	герой из подполья	1	4
24	но на самом	1	4
25	для себя самого	1	4
26	из подполья не	1	3
27	в самом деле	2	3
28	он не может	1	3
29	он ни был	1	3
30	по крайней мере	2	3
31	в братьях карамазовых	1	3
32	в творчестве достоевского	4	3
33	но в то	2	3
34	в высшей степени	1	3
35	в конце концов	4	3
36	записок из подполья	3	3
37	мы уже говорили	1	3
38	в мире достоевского	4	3
39	к чужому сознанию	1	3
40	стиль и тон	1	3
41	в романах достоевского	6	3
42	с другой стороны	2	3
43	бы он ни	1	3
44	отношении к другому	1	3
45	и в нем	1	3
46	смысле этого слова	1	2
47	вполне понятно что	1	2
48	то что я	1	2
49	а вовсе не	1	2
50	а прежде всего	1	2
51	и наконец в	1	2
52	подобно тому как	3	2
53	как раз и	1	2
54	и не может	2	2
55	хотя бы и	2	2
56	не входит в	1	2
57	в отличие от	2	2
58	же время не	2	2
59	он и не	1	2
60	что в нем	1	2
61	в произведениях достоевского	2	2
62	от себя самого	1	2
63	даже в пределах	1	2
64	героя и его	2	2
65	того что он	1	2
66	тем что он	1	2
67	в обычном смысле	1	2
68	и в этом	3	2
69	что он сам	1	2
70	в его целом	5	2
71	подполья не только	1	2
72	по ту сторону	1	2
73	о том что	2	2
74	самого героя и	3	2
75	так и в	1	2
76	выходит за пределы	2	2
77	друг с другом	3	2
78	в большинстве случаев	2	2
79	именно потому что	2	2
80	в пределах одного	1	2
81	что он есть	2	1
82	что у вас	1	1
83	неотразимо возвышает его	1	1
84	так и не	1	1
85	как и его	1	1
86	является как раз	1	1
87	самого начала все	1	1
88	с беспорядочным началом	1	1
89	в каждом романе	1	1
90	художественного мира достоевского	2	1
91	хотя и не	1	1
92	все это из	1	1
93	точки зрения на	1	1
94	чтобы в нем	1	1
95	какой бы то	1	1
96	даже там где	1	1
97	из подполья и	2	1
98	себя самого и	1	1
99	сердце к концу	1	1
100	даже тон рассказа	1	1
101	на котором мы	1	1
102	том что все	1	1
103	же степени как	1	1
104	как нам кажется	2	1
105	а не о	1	1
106	не могут завершить	1	1
107	и по отношению	1	1
108	к правде правда	1	1
109	в том и	1	1
110	от записок из	1	1
111	ум и сердце	1	1
112	у достоевского как	2	1
113	и сердце к	1	1
114	тон рассказа изменяется	1	1
115	из одного плана	1	1
116	это последнее слово	1	1
117	потому что не	1	1
118	тенденция к нему	1	1
119	к концу даже	1	1
120	в нем и	1	1
121	в пределах романа	1	1
122	наконец в житии	1	1
123	до сих пор	2	1
124	как мы сказали	1	1
125	не может найти	1	1
126	отношении друг к	1	1
127	потому что у	1	1
128	концу даже тон	1	1
129	к другому моменту	1	1
130	не только с	1	1
131	он должен быть	1	1
132	самосознание и слово	1	1
133	бы сказать так	1	1
134	отношению к герою	1	1
135	в этом отношении	5	1
136	сохранить за собой	1	1
137	в этом произведении	1	1
138	самим по себе	1	1
