N	3gram	Voloshinov_1	Psycholo
1	для того чтобы	3	19
2	в том что	3	12
3	в самом деле	9	7
4	то же самое	3	6
5	к тому что	1	5
6	на самом деле	1	5
7	только после этого	1	5
8	с самого начала	4	5
9	с точки зрения	20	4
10	можно было бы	2	4
11	друг с другом	1	4
12	том что он	1	3
13	сами по себе	1	3
14	так же как	2	3
15	в конце концов	3	3
16	смысле этого слова	2	3
17	во всяком случае	2	3
18	это и есть	2	3
19	до сих пор	8	3
20	с одной стороны	1	3
21	сама по себе	2	3
22	тех пор пока	2	2
23	сводится к тому	2	2
24	как это делает	1	2
25	с другом и	1	2
26	как она есть	1	2
27	точном смысле этого	1	2
28	одна и та	1	2
29	с другой стороны	5	2
30	и той же	2	2
31	вместо того чтобы	1	2
32	именно в том	1	2
33	таким образом в	1	2
34	в нем нет	2	2
35	не только не	1	2
36	и в самом	1	2
37	до тех пор	2	2
38	одной и той	2	2
39	и та же	1	2
40	мы уже знаем	1	2
41	и в сущности	1	1
42	может быть отделен	1	1
43	так же нелепо	1	1
44	или хотя бы	2	1
45	же нелепо как	1	1
46	какой бы то	1	1
47	а не в	1	1
48	по отношению к	2	1
49	равно как и	1	1
50	подобно тому как	1	1
51	следует ли отсюда	1	1
52	самом деле если	2	1
53	же как и	2	1
54	в одной и	1	1
55	или во всяком	1	1
56	в таком случае	2	1
57	именно то что	1	1
58	мы переходим к	1	1
59	бы то ни	8	1
60	не было бы	1	1
61	с тем что	1	1
62	та и другая	1	1
63	то же время	3	1
64	и не может	9	1
65	на этот вопрос	3	1
66	если мы прибавим	1	1
67	и здесь мы	3	1
68	ни о какой	1	1
69	со всех сторон	2	1
70	с этой точки	1	1
71	критики второго направления	1	1
72	деле если мы	1	1
73	и другую в	1	1
74	или как говорит	1	1
75	то ни было	8	1
76	в гораздо более	1	1
77	лежит в основе	1	1
78	и с точки	1	1
79	ли отсюда что	1	1
80	и не было	1	1
81	быть отделен от	1	1
82	в свою очередь	2	1
83	тесно связаны с	1	1
84	в точном смысле	1	1
85	того чтобы сделать	1	1
86	а не только	1	1
87	в целом ряде	1	1
88	тем что в	1	1
89	оно может быть	1	1
90	нет согласия и	1	1
91	правильного понимания и	1	1
92	не может быть	13	1
93	вовсе не в	1	1
94	ни в какой	1	1
95	она и не	1	1
96	ничего общего с	2	1
97	этой точки зрения	1	1
98	не только в	1	1
99	можно сказать что	3	1
100	и в результате	1	1
101	в этом смысле	2	1
102	и есть та	1	1
103	в то же	3	1
104	как мы уже	1	1
105	рядом с этим	1	1
106	если бы это	1	1
107	мы тем самым	1	1
108	может быть в	1	1
109	таким образом по	1	1
110	так или иначе	1	1
