N	2gram	Bakhtin_Fr_4	Hudozhes
1	том что	3	16
2	и в	29	14
3	так и	11	13
4	не только	10	12
5	при этом	3	12
6	о том	2	12
7	в том	7	12
8	в себе	3	11
9	в этом	11	11
10	прежде всего	8	11
11	в своей	5	10
12	для него	1	10
13	то же	10	9
14	как и	12	9
15	что он	4	9
16	в качестве	3	9
17	у него	5	9
18	в этой	13	8
19	как в	2	8
20	то что	4	8
21	же время	8	8
22	ничего не	1	8
23	в его	8	8
24	в то	10	8
25	еще не	4	7
26	это не	5	7
27	своего рода	6	7
28	казалось бы	1	7
29	к тому	2	7
30	быть может	2	7
31	уже не	2	7
32	не случайно	3	7
33	именно в	2	7
34	не может	2	7
35	как бы	8	7
36	в первой	1	6
37	никогда не	2	6
38	жизни в	2	6
39	что в	1	6
40	самом деле	1	5
41	с его	4	5
42	перед нами	4	5
43	но в	12	5
44	об этом	1	5
45	ни в	2	5
46	точки зрения	4	5
47	и его	8	5
48	потому что	1	5
49	в городе	1	5
50	и он	1	5
51	можно было	1	5
52	во второй	2	5
53	только в	2	5
54	друг друга	2	5
55	может быть	2	5
56	но и	9	5
57	в частности	3	5
58	в аспекте	1	5
59	интерес к	1	5
60	в этих	2	5
61	одновременно и	3	5
62	жизни и	4	5
63	мы уже	10	4
64	и о	5	4
65	в ней	3	4
66	в своем	3	4
67	и к	2	4
68	в действительности	1	4
69	то в	3	4
70	в самом	1	4
71	на то	1	4
72	что она	1	4
73	он не	3	4
74	и с	9	4
75	с ним	2	4
76	по своей	3	4
77	связи с	2	4
78	как будто	2	4
79	в духе	1	4
80	и это	2	4
81	можно сказать	1	4
82	того что	3	4
83	т с	1	4
84	один из	4	4
85	себя в	2	4
86	из них	6	4
87	в конце	9	4
88	как раз	2	4
89	и все	13	4
90	только что	1	4
91	и от	1	4
92	по преимуществу	3	3
93	с точки	2	3
94	говорить о	1	3
95	в мире	1	3
96	и на	11	3
97	в ее	3	3
98	как к	3	3
99	все же	3	3
100	но он	6	3
101	в нем	5	3
