N	2gram	Vygotskiy__4	Vladivir
1	и в	33	30
2	в этом	28	20
3	то что	44	20
4	у него	6	19
5	и не	13	18
6	в том	21	18
7	и с	2	14
8	же с	1	13
9	что он	20	13
10	в конце	8	13
11	не только	7	12
12	том что	22	12
13	что в	21	12
14	как мы	4	11
15	в его	10	11
16	а в	4	11
17	сказать что	13	11
18	и вообще	1	10
19	а также	1	10
20	не было	3	10
21	и даже	1	10
22	все же	5	9
23	было бы	12	9
24	не в	2	9
25	в то	3	9
26	не может	10	9
27	для него	1	9
28	потому что	24	9
29	в своем	7	8
30	но в	2	8
31	связи с	2	8
32	но и	3	8
33	в связи	1	8
34	вместе с	8	8
35	до конца	7	7
36	то есть	13	7
37	ни в	3	7
38	которую он	2	7
39	точки зрения	6	7
40	никогда не	5	7
41	может быть	22	7
42	а не	6	7
43	как это	14	7
44	для нас	7	7
45	и все	12	7
46	также и	2	6
47	и к	2	6
48	в себе	6	6
49	об этом	4	6
50	и его	5	6
51	у нас	4	6
52	то время	2	6
53	только в	4	6
54	всяком случае	3	6
55	прежде всего	2	6
56	к этому	4	6
57	жизни и	4	6
58	во всяком	3	6
59	того же	1	5
60	и то	2	5
61	и я	1	5
62	с этим	5	5
63	все эти	6	5
64	при этом	2	5
65	как и	5	5
66	в своей	4	5
67	в котором	2	5
68	по себе	9	5
69	так как	12	5
70	к концу	1	5
71	в дальнейшем	1	5
72	это мы	1	5
73	так и	3	5
74	с ним	5	5
75	другими словами	1	5
76	и что	25	5
77	того что	4	5
78	тот же	3	5
79	так что	7	5
80	но что	1	5
81	в течение	1	5
82	как бы	25	5
83	о его	1	5
84	все это	13	5
85	в результате	2	5
86	из этого	5	5
87	то же	9	4
88	той же	4	4
89	я не	4	4
90	то это	3	4
91	и он	3	4
92	в ней	6	4
93	и на	5	4
94	мы читаем	2	4
95	что его	3	4
96	с его	2	4
97	совсем не	1	4
98	в которой	4	4
99	что это	13	4
100	в целом	5	4
101	в этой	9	4
102	и если	9	4
103	на его	1	4
104	в нем	7	4
105	он не	11	4
106	его в	3	4
107	это было	4	4
108	и мы	15	4
109	несмотря на	1	4
110	мы знаем	2	4
111	в этих	1	4
112	мы должны	6	4
113	вот что	1	4
114	и о	4	4
115	можно сказать	2	4
116	с а	1	4
117	о том	20	4
118	с которыми	1	4
119	конечно не	3	4
120	вовсе не	5	4
121	со стороны	2	4
122	именно в	2	4
123	так же	13	4
124	в это	2	4
125	с этой	4	4
126	но это	1	4
127	и наконец	2	4
128	на этот	3	4
129	него в	1	4
130	по поводу	4	4
131	это время	2	4
132	нам кажется	2	3
133	говоря о	1	3
134	едва ли	2	3
135	и вот	6	3
136	что можно	1	3
137	быть в	1	3
138	во всех	2	3
139	но не	3	3
140	не то	4	3
141	мы сейчас	2	3
142	как в	3	3
143	что касается	2	3
144	и как	5	3
145	так или	1	3
146	из этих	2	3
147	им в	1	3
148	всех этих	3	3
149	таким образом	13	3
150	те же	2	3
151	должен был	3	3
152	только одно	2	3
153	в них	2	3
154	должно быть	3	3
155	в отношении	1	3
156	с точки	4	3
157	не столько	1	3
158	но он	6	3
159	не могли	1	3
160	к такому	2	3
161	же время	2	3
162	к ней	1	3
163	он называет	1	3
164	когда мы	6	3
165	и это	5	3
166	вот и	1	3
167	никак не	6	3
168	что и	3	3
169	мы будем	5	3
170	никак нельзя	2	3
171	уже в	2	3
172	в виде	3	3
173	здесь мы	3	3
174	идея или	1	3
175	или иначе	1	3
176	дело в	1	3
177	конце концов	3	3
178	нет ничего	1	3
179	да и	3	3
180	по существу	2	3
181	и для	3	3
182	хотя бы	2	3
183	в свою	1	3
184	в таком	4	3
185	точно так	3	3
186	это в	4	3
187	сам по	2	2
188	перед смертью	1	2
189	и есть	4	2
190	очень много	1	2
191	и до	3	2
192	из его	2	2
193	что эти	2	2
194	мы уже	5	2
195	его не	2	2
196	что если	3	2
197	время как	2	2
198	как я	3	2
199	не был	2	2
200	только после	5	2
201	а он	1	2
202	в общем	1	2
203	себе и	2	2
204	как к	1	2
205	яснее и	1	2
206	разговора о	1	2
207	и хотя	1	2
208	есть его	1	2
209	в самом	12	2
210	как он	5	2
