N	2gram	Vygotskiy__7	Analitik
1	в этом	29	18
2	не только	24	16
3	и в	26	16
4	в частности	1	16
5	так и	3	15
6	как и	15	14
7	но и	11	12
8	и не	18	12
9	том что	17	12
10	в том	18	12
11	иначе говоря	1	11
12	в качестве	5	11
13	при этом	1	10
14	могут быть	2	10
15	а не	6	10
16	как бы	6	10
17	в этой	3	9
18	лишь в	2	9
19	ничего не	2	9
20	в целом	5	8
21	представляет собой	19	8
22	состоит в	3	8
23	в данном	5	8
24	отнюдь не	1	8
25	к тому	7	7
26	о том	4	7
27	в себе	9	7
28	то что	24	7
29	в самом	9	6
30	но в	4	6
31	говорить о	1	6
32	может быть	7	6
33	с другой	4	6
34	как это	5	6
35	в сторону	1	5
36	и к	7	5
37	данном случае	5	5
38	с одной	5	5
39	того же	1	4
40	между двумя	3	4
41	в сущности	9	4
42	совпадает с	3	4
43	столь же	2	4
44	как правило	1	4
45	но не	3	4
46	по отношению	6	4
47	за пределы	1	4
48	как в	4	4
49	в своем	1	4
50	хотя и	1	4
51	в себя	1	4
52	тому же	1	4
53	внутренней речи	67	4
54	на этом	1	4
55	то же	8	4
56	и тем	6	4
57	тем самым	8	4
58	для него	3	4
59	точки зрения	28	4
60	в ходе	12	4
61	не в	4	4
62	в конце	4	4
63	только не	11	4
64	и является	3	4
65	имеет место	4	4
66	не менее	4	4
67	во второй	5	4
68	можно сказать	5	4
69	во всех	6	4
70	только в	8	4
71	и его	12	4
72	в сознании	6	4
73	не так	1	4
74	у него	1	4
75	как раз	3	4
76	одной стороны	5	4
77	не может	11	4
78	и особенно	1	4
79	этом случае	14	4
80	о его	3	4
81	все это	3	4
82	в один	1	4
83	отношению к	5	4
84	и то	7	3
85	в ситуации	7	3
86	едва ли	4	3
87	в их	2	3
88	в конечном	2	3
89	мы имеем	1	3
90	ему в	1	3
91	не был	1	3
92	ответ на	2	3
93	в центре	1	3
94	самом начале	3	3
95	в нашем	4	3
96	на его	2	3
97	ключ к	1	3
98	содержит в	3	3
99	его от	2	3
100	подобно тому	1	3
101	удивительно что	1	3
102	несмотря на	2	3
103	не мог	2	3
104	место в	1	3
105	не удивительно	2	3
106	тем не	3	3
107	случае в	3	3
108	на себе	1	3
109	никогда не	4	3
110	казалось бы	2	3
111	имеем дело	1	3
112	тем что	9	3
113	как будто	1	3
114	этом отношении	3	3
115	что на	2	3
116	ни о	1	3
117	той или	1	3
118	как мы	14	3
119	приводит к	4	3
120	можно было	2	3
121	в результате	1	3
122	если бы	5	3
123	в словах	1	3
124	и т.д	1	3
125	одного из	2	3
126	что и	3	3
127	м и	1	3
128	и все	1	3
129	одной из	4	3
130	так что	4	3
131	есть в	3	3
132	из них	1	3
133	только на	3	3
134	или иной	1	3
135	именно в	6	3
136	было бы	6	3
137	в речи	5	3
138	тому как	1	3
139	в первой	3	3
140	этого слова	3	3
141	или в	2	3
142	бы в	5	3
143	прежде всего	7	3
144	а в	2	3
145	в действительности	2	3
146	по поводу	1	3
147	отношения к	2	2
148	и до	2	2
149	той же	8	2
150	а как	1	2
151	и он	2	2
152	еще не	4	2
153	на основе	1	2
154	конечном счете	2	2
155	отличие от	2	2
156	как говорит	5	2
157	оказывается не	1	2
158	не дано	1	2
159	момент его	1	2
160	с их	1	2
161	как основной	1	2
162	на то	4	2
163	в случае	2	2
164	вследствие этого	1	2
165	он не	3	2
166	как пишет	1	2
167	переходит от	2	2
168	что она	8	2
169	таким образом	23	2
170	в одну	2	2
171	а затем	2	2
172	что все	2	2
173	и второй	1	2
174	на этой	1	2
175	это было	1	2
176	в среднем	1	2
177	обоих случаях	1	2
178	окружающими его	1	2
179	этом смысле	1	2
180	по себе	3	2
181	соответствии с	1	2
182	он и	1	2
183	еще в	1	2
184	в этих	2	2
185	в своей	3	2
186	в котором	4	2
187	с точки	21	2
188	в отличие	2	2
189	но эта	2	2
190	речи в	27	2
191	для нее	3	2
192	даже в	2	2
193	она не	5	2
194	что с	5	2
195	в обоих	1	2
196	в то	3	2
197	дело не	1	2
198	не имеет	2	2
199	на котором	3	2
200	на него	1	2
201	так например	1	2
202	ли не	2	2
203	всего в	2	2
204	с ее	2	2
205	языка и	1	2
206	что меня	1	2
207	по природе	2	2
208	того и	2	2
209	других что	1	2
210	другого и	1	2
211	нас к	6	2
212	с ним	3	2
213	что в	12	2
214	никак не	5	2
215	его в	2	2
216	и во	4	2
217	между тем	1	2
218	в его	4	2
219	вообще и	1	2
220	того что	14	2
221	с той	1	2
222	один из	2	2
223	к внутреннему	1	2
224	также оказывается	1	2
225	не есть	4	2
226	по выражению	1	2
227	связывается с	1	2
228	одно из	5	2
229	и их	5	2
230	ведь это	2	2
231	в одном	1	2
232	вовсе не	2	2
233	представляют собой	1	2
234	здесь в	1	2
235	отношения в	1	2
236	в соответствии	1	2
237	на этот	1	2
238	его как	1	2
239	одну из	1	2
240	была бы	1	2
241	о чем	4	2
242	и слово	3	2
243	должна была	1	2
244	вместе с	12	2
245	так же	14	2
246	к его	2	2
247	при переходе	3	2
248	в ответ	1	2
249	по существу	1	2
250	в состоянии	1	2
251	н и	1	2
252	не случайным	1	2
253	и для	5	2
254	при таком	1	2
255	в двух	1	2
256	внимание на	2	2
257	еще более	1	2
258	сказать что	8	2
259	другой стороны	1	2
260	и внутренне	1	2
261	речи и	30	2
262	все что	6	2
263	к этому	2	2
264	в таком	1	2
265	и наиболее	2	1
266	как известно	2	1
267	ко всем	2	1
268	слова которые	1	1
269	и т	1	1
270	также и	2	1
271	которой лежит	2	1
272	выражения в	2	1
273	а проза	1	1
274	самом деле	6	1
275	переход от	1	1
276	идет о	2	1
277	и полагает	1	1
278	отношений в	1	1
279	в первом	3	1
280	к другому	3	1
281	отношения между	4	1
282	который совершенно	2	1
283	и больше	2	1
284	действительности и	1	1
285	мы уже	3	1
286	полагает что	1	1
287	есть не	3	1
288	с более	1	1
289	на первом	2	1
290	на место	1	1
291	именно к	1	1
292	в каждый	1	1
293	судьба есть	1	1
294	что иное	1	1
295	целого но	1	1
296	равной мере	1	1
297	я не	3	1
298	из того	3	1
299	они были	1	1
300	она возникает	2	1
301	самой своей	1	1
302	то его	1	1
303	что оба	1	1
304	когда речь	1	1
305	и сами	1	1
306	иное как	1	1
307	за словами	1	1
308	в чем	3	1
309	место слияние	1	1
310	это имеет	1	1
311	там и	1	1
312	во внешнем	1	1
313	сказать и	1	1
314	означает как	1	1
315	совсем не	1	1
316	сказал он	2	1
317	и всякий	1	1
318	очевидно что	3	1
319	и будет	1	1
320	на речь	1	1
321	сама по	1	1
322	бы для	1	1
323	в акте	1	1
324	данный момент	1	1
325	от до	1	1
326	случае речь	2	1
327	однако не	1	1
328	короче говоря	1	1
329	и наконец	4	1
330	этой речи	7	1
331	и тот	1	1
332	его к	2	1
333	от предложения	1	1
334	тем же	5	1
335	имеет в	3	1
336	интерпретации на	1	1
337	моментов в	2	1
338	в которой	11	1
339	привести к	3	1
340	оказывается как	1	1
341	бы с	2	1
342	все эти	6	1
343	бы не	1	1
344	не оставляет	1	1
345	из этих	3	1
346	которые в	2	1
347	еще один	1	1
348	в известном	2	1
349	раз в	2	1
350	по форме	1	1
