N	3gram	Vygotskiy__1	Myshleni
1	с точки зрения	2	18
2	для того чтобы	5	15
3	в том что	9	15
4	с другой стороны	5	9
5	так же точно	3	9
6	с одной стороны	5	8
7	с самого начала	1	8
8	заключается в том	6	6
9	о том что	7	6
10	в собственном смысле	3	5
11	вместе с тем	2	5
12	по сравнению с	1	5
13	так же как	4	5
14	не может быть	8	5
15	в то время	5	5
16	же как и	1	4
17	до сих пор	3	4
18	то время как	5	4
19	но вместе с	1	4
20	в этом отношении	2	4
21	к выводу что	1	4
22	можно сказать что	1	4
23	смысле этого слова	2	3
24	такой же мере	1	3
25	на то что	8	3
26	то же самое	2	3
27	приходит к выводу	1	3
28	в том чтобы	7	3
29	в такой же	1	3
30	во всяком случае	6	3
31	с таким образом	8	3
32	в свою очередь	1	3
33	в этом вопросе	1	3
34	не в состоянии	3	2
35	в какой мере	3	2
36	и то же	1	2
37	и той же	3	2
38	бы сказать что	1	2
39	есть прежде всего	1	2
40	том что он	1	2
41	указывает на то	3	2
42	в известном смысле	1	2
43	в зависимости от	5	2
44	независимо от того	1	2
45	в сущности говоря	3	2
46	виде в каком	1	2
47	со всеми остальными	2	2
48	в приложении к	1	2
49	может быть сведено	1	2
50	одно и то	1	2
51	и в частности	1	2
52	того чтобы выяснить	1	2
53	то что у	3	2
54	от того что	2	2
55	благодаря тому что	2	2
56	если мы хотим	1	2
57	приводит к тому	1	2
58	убедиться в том	1	2
59	вместо того чтобы	1	2
60	на вопрос о	1	2
61	и таким образом	2	2
62	легко убедиться в	1	2
63	ни в какой	3	2
64	и в известном	1	2
65	в одном из	2	2
66	мы не хотим	1	2
67	в самом деле	7	2
68	речь идет о	1	2
69	одной и той	3	2
70	прямо говорит что	1	2
71	только тогда когда	4	2
72	даже тогда когда	1	1
73	потому что он	2	1
74	а следовательно и	1	1
75	с тем является	1	1
76	самым существенным из	1	1
77	то что и	1	1
78	у каждого из	1	1
79	по существу с	1	1
80	какой мере не	1	1
81	другой стороны в	1	1
82	и столь же	1	1
83	в чем же	1	1
84	с первого взгляда	1	1
85	дело в том	1	1
86	ясно что с	1	1
87	чем именно заключается	1	1
88	на самом деле	2	1
89	говорит что в	1	1
90	в этом смысле	2	1
91	в том же	1	1
92	таким образом оказывается	1	1
93	в силу того	2	1
94	что следует различать	1	1
95	он указывает на	1	1
96	чтобы показать что	3	1
97	существенным из этих	1	1
98	значение как и	1	1
99	что с точки	1	1
100	так как они	2	1
101	в отличие от	3	1
102	так как мы	1	1
103	и с психологической	1	1
104	хотя и не	2	1
105	только то что	1	1
106	с тем чтобы	1	1
107	том числе и	1	1
108	не иначе как	1	1
109	ту или другую	1	1
110	точно так же	3	1
111	того чтобы с	1	1
112	в одинаковой мере	2	1
113	одном и том	1	1
114	то что в	1	1
115	то что обычно	1	1
116	с этой точки	4	1
117	или другую сторону	1	1
118	и то что	1	1
119	полном согласии с	1	1
120	место только тогда	1	1
121	одной стороны и	1	1
122	как в одной	1	1
123	ту или иную	1	1
124	в которой она	1	1
125	вот что говорит	1	1
126	едва ли не	1	1
127	том что мы	2	1
128	в этой области	1	1
129	в результате этого	1	1
130	если бы мы	1	1
131	не только в	1	1
132	может показаться что	1	1
133	в конце концов	3	1
134	и не быть	1	1
135	потому что оно	1	1
136	состоит в том	2	1
137	этим сказать что	1	1
138	и в этом	1	1
139	все больше и	1	1
140	таким образом психология	1	1
141	одну из этих	1	1
142	психологической точки зрения	4	1
143	того что она	1	1
144	и главным образом	1	1
145	что все решительно	1	1
146	в ту или	1	1
147	стремится не к	1	1
148	именно в силу	1	1
149	все что мы	1	1
150	все это составляет	1	1
151	друг к другу	1	1
152	собственном смысле слова	2	1
153	этой области знания	1	1
154	в целом ряде	2	1
155	с психологической точки	3	1
156	в своих исследованиях	1	1
157	все то что	3	1
158	образом оказывается что	1	1
159	мы видели что	2	1
160	этой точки зрения	5	1
161	в тех случаях	1	1
162	то что я	2	1
163	силу того что	2	1
164	надо сказать что	3	1
165	совершенно независимо от	1	1
166	а вместе с	1	1
167	представить себе такое	1	1
168	что даже в	1	1
169	нашего исследования и	1	1
170	что оно есть	1	1
171	но для того	1	1
172	мы не можем	2	1
173	тех же самых	2	1
174	таким образом мы	1	1
175	что в этой	1	1
176	разница между обоими	1	1
177	на точку зрения	1	1
178	в результате его	2	1
179	само по себе	5	1
180	не может служить	1	1
181	с на основании	1	1
182	и вместе с	1	1
183	к которым приводит	1	1
184	результате этого исследования	1	1
185	стороны интересующей нас	1	1
186	что у него	3	1
187	не только не	3	1
188	потому что в	1	1
189	ключом к объяснению	1	1
190	и в психологии	1	1
191	в конечном счете	3	1
192	в чем именно	1	1
193	и том же	1	1
194	сделать на основании	1	1
195	больше и больше	1	1
196	в направлении к	1	1
197	заключает в себе	1	1
198	когда мы говорим	1	1
199	в полном согласии	1	1
200	в том числе	1	1
201	сама по себе	2	1
202	тому что он	1	1
203	и т д	8	1
204	тем не менее	2	1
205	что мы можем	1	1
206	же точно и	1	1
207	только благодаря тому	1	1
208	как и в	4	1
209	приводит нас к	1	1
210	а затем уже	1	1
211	мере не является	1	1
212	при этом она	1	1
213	этой теорией в	1	1
