N	2gram	Propp_Isto_1	Problema
1	то что	9	42
2	вовсе не	2	35
3	и в	28	32
4	и не	9	31
5	не есть	2	29
6	не просто	3	23
7	в этом	8	19
8	не менее	6	19
9	тем не	6	18
10	не только	12	17
11	потому что	4	16
12	в себе	2	15
13	по себе	3	15
14	в виде	2	15
15	а не	15	15
16	но в	8	14
17	у нас	1	14
18	указывает на	2	14
19	может быть	25	14
20	как бы	2	14
21	что мы	7	13
22	в нем	2	13
23	и тем	2	13
24	при помощи	2	13
25	как раз	2	13
26	сказать что	5	13
27	том что	7	12
28	что в	12	12
29	так и	9	12
30	а именно	4	12
31	и т	25	11
32	также и	3	11
33	есть нечто	1	11
34	так как	6	11
35	о том	9	11
36	и даже	4	11
37	если мы	3	11
38	то же	12	10
39	отнюдь не	1	10
40	в этой	6	10
41	т д	22	10
42	об этом	4	10
43	ничего не	2	10
44	прежде всего	10	10
45	нет ничего	1	10
46	еще не	7	9
47	но не	5	9
48	раз и	3	9
49	того чтобы	1	9
50	же самое	3	9
51	и это	1	9
52	и что	10	9
53	но и	10	9
54	что же	3	9
55	в том	9	9
56	так же	7	9
57	и ее	1	8
58	и на	4	8
59	все эти	4	8
60	на то	4	8
61	для того	1	8
62	было бы	7	8
63	в своей	1	8
64	когда мы	2	8
65	есть только	3	8
66	не может	15	8
67	но это	4	8
68	во всех	2	7
69	действительности а	1	7
70	тоже не	2	7
71	всех этих	2	7
72	содержит в	1	7
73	в них	1	7
74	между собою	1	7
75	как мы	3	7
76	здесь не	4	7
77	никогда не	14	7
78	того что	4	7
79	что он	10	7
80	только в	11	7
81	тем что	3	7
82	такого рода	1	7
83	все это	4	7
84	и все	1	7
85	во всяком	1	7
86	и то	1	6
87	на самом	1	6
88	и есть	1	6
89	есть не	1	6
90	говорить о	1	6
91	но как	1	6
92	и как	2	6
93	и если	2	6
94	при этом	3	6
95	его в	6	6
96	это не	7	6
97	что такое	2	6
98	в то	3	6
99	таким образом	8	6
100	в виду	1	6
101	и здесь	7	6
102	в его	5	6
103	этом смысле	1	6
104	так что	4	6
105	то и	2	6
106	в конце	1	6
107	как это	3	6
108	не существует	2	6
109	хотя и	1	6
110	всегда есть	1	6
111	совершенно не	1	6
112	мы уже	1	5
113	а только	2	5
114	в своем	5	5
115	перед нами	3	5
116	то в	1	5
117	что она	5	5
118	но уже	2	5
119	с тем	4	5
120	в котором	3	5
121	можно ли	1	5
122	связи с	4	5
123	для нас	13	5
124	еще и	2	5
125	подобного рода	1	5
126	мы должны	13	5
127	в их	3	4
128	совсем не	1	4
129	в истории	1	4
130	как в	2	4
131	как он	2	4
132	после этого	1	4
133	их в	5	4
134	мы говорили	1	4
135	а есть	1	4
