N	3gram	Vygotskiy__7	Psycholo
1	в том что	13	9
2	не может быть	4	8
3	с таким образом	1	8
4	на то что	4	8
5	в самом деле	4	7
6	о том что	4	7
7	во всяком случае	1	6
8	заключается в том	4	6
9	в зависимости от	1	5
10	то время как	2	5
11	в то время	2	5
12	само по себе	1	5
13	этой точки зрения	4	5
14	подобно тому как	1	5
15	с другой стороны	1	5
16	с одной стороны	5	5
17	для того чтобы	18	5
18	с этой точки	4	4
19	так же как	7	4
20	как и в	3	4
21	только тогда когда	1	4
22	том что она	2	3
23	что в этом	2	3
24	в какой мере	2	3
25	и той же	2	3
26	только в том	1	3
27	до сих пор	3	3
28	в отличие от	2	3
29	в собственном смысле	3	3
30	в сущности говоря	2	3
31	точно так же	2	3
32	ни в какой	2	3
33	сказать что в	1	3
34	одной и той	2	3
35	так же точно	3	3
36	в конце концов	1	3
37	что у него	1	3
38	не только не	9	3
39	в конечном счете	2	3
40	потому что он	2	2
41	состоит в том	3	2
42	показывает что в	1	2
43	в этом смысле	1	2
44	в том и	3	2
45	никак не может	1	2
46	то же самое	5	2
47	в силу того	1	2
48	мы не можем	3	2
49	с точки зрения	21	2
50	имеет в виду	3	2
51	в этом отношении	3	2
52	в одинаковой мере	1	2
53	несмотря на то	1	2
54	вместе с тем	4	2
55	что мы не	1	2
56	есть в сущности	1	2
57	благодаря тому что	2	2
58	в последнее время	2	2
59	та же самая	1	2
60	заключается только в	1	2
61	эта тенденция к	1	2
62	и таким образом	1	2
63	силу того что	1	2
64	так и в	1	2
65	никогда не может	1	2
66	смысле этого слова	3	2
67	по этому поводу	3	2
68	сама по себе	1	2
69	на самом деле	2	2
70	тем не менее	3	2
71	случае не может	1	2
72	что и в	1	2
73	и в конце	2	1
74	потому что как	1	1
75	и том же	1	1
76	друг к другу	1	1
77	возникает целый ряд	1	1
78	такой же мере	3	1
79	таким образом оказывается	1	1
80	а следовательно и	1	1
81	мы видим в	1	1
82	тех пор пока	1	1
83	тому что мы	1	1
84	в основе всех	1	1
85	он как и	1	1
86	только и может	1	1
87	и столь же	2	1
88	в которой он	1	1
89	лучше согласуется с	1	1
90	представление о предмете	1	1
91	одном и том	1	1
92	мы имеем дело	1	1
93	потому что в	1	1
94	если бы мы	1	1
95	но то что	2	1
96	одним и тем	2	1
97	к чему приводит	1	1
98	не только о	1	1
99	так как в	1	1
100	есть прежде всего	1	1
101	в том числе	1	1
102	том что он	2	1
103	как говорит толстой	2	1
104	в том же	1	1
105	объясняется то что	1	1
106	одной стороны и	3	1
107	же как и	2	1
108	в одной плоскости	1	1
109	по сравнению с	7	1
110	что с точки	1	1
111	и во всех	1	1
112	и слова в	2	1
113	мы не имеем	1	1
114	не удивительно что	1	1
115	по самой своей	1	1
116	есть все же	1	1
117	мы не только	1	1
118	что мы можем	1	1
119	если мы обратимся	1	1
120	говорит французская пословица	1	1
121	не до конца	2	1
122	и вследствие этого	1	1
123	заключает в себе	1	1
124	в той мере	2	1
125	если мы примем	1	1
126	эту мысль можно	1	1
127	какой мере не	2	1
128	в направлении к	2	1
129	бы сказать что	2	1
130	субъективной и объективной	1	1
131	примем во внимание	1	1
132	исследование показывает что	1	1
133	и в этих	1	1
134	и то что	3	1
135	нашего исследования и	1	1
136	она не является	1	1
137	она должна была	1	1
138	в которой она	1	1
139	так как она	3	1
140	едва ли не	2	1
141	совершенно понятно что	1	1
142	в этой области	1	1
143	того что он	1	1
144	в первом случае	3	1
145	и тем же	2	1
146	из которых складывается	1	1
147	дело идет о	1	1
148	не только в	1	1
149	могут быть названы	1	1
150	что я хотел	1	1
151	то что она	1	1
152	не вещь а	1	1
153	то не удивительно	1	1
154	и то же	3	1
155	к другу и	1	1
156	мы примем во	1	1
157	в известном смысле	2	1
158	и в этом	1	1
159	все больше и	2	1
160	не могут быть	1	1
161	не иначе как	2	1
162	того что она	1	1
163	это имеет место	1	1
164	он говорит что	1	1
165	приводит к тому	2	1
166	в такой же	3	1
167	это и есть	1	1
168	той и другой	3	1
169	тем же самым	1	1
170	приводит нас к	2	1
171	то что по	1	1
172	все что мы	3	1
173	которое и есть	1	1
174	но вместе с	1	1
175	мере в какой	2	1
176	но если присмотреться	1	1
177	тому что внутренняя	1	1
178	вместо того чтобы	1	1
179	как говорит французская	1	1
180	видим в том	1	1
181	образом оказывается что	1	1
182	на вопрос о	1	1
183	иначе как в	1	1
184	если присмотреться внимательно	1	1
185	только о том	1	1
186	что то же	1	1
187	и во всяком	1	1
188	развития языка так	1	1
189	есть такая же	1	1
190	сущности говоря это	1	1
191	того и другого	2	1
192	до тех пор	1	1
193	в себе ничего	2	1
194	но для того	1	1
195	сих пор значение	1	1
196	таким образом мы	1	1
197	слов все это	1	1
198	и вместе с	2	1
199	в свою очередь	2	1
200	как и всякий	1	1
201	говорит по этому	1	1
202	того что эта	1	1
203	к выводу что	2	1
204	я хотел сказать	1	1
205	с самого начала	7	1
206	это отнюдь не	1	1
207	и в психологии	1	1
208	что иное как	1	1
209	включает в себя	1	1
210	можно сказать что	3	1
211	и в выражении	1	1
212	никем еще не	1	1
213	мы обратимся к	1	1
214	и ту же	1	1
215	ее функций и	1	1
216	ее совершенно в	1	1
217	больше и больше	2	1
218	и там и	1	1
219	именно в силу	2	1
220	не что иное	1	1
221	той мере в	2	1
222	одно и то	3	1
223	одну и ту	1	1
224	что целый ряд	1	1
225	там и здесь	1	1
226	психологической природе слова	2	1
227	так как без	1	1
228	том числе и	1	1
