N	3gram	Tiupa_Anal_1	DiskursI
1	в том что	9	13
2	по отношению к	5	9
3	с одной стороны	3	9
4	по природе своей	2	5
5	о том что	3	5
6	в отличие от	6	4
7	то же время	6	4
8	к тому же	4	4
9	по своей коммуникативной	1	3
10	а с другой	1	3
11	не в том	3	3
12	той или иной	6	3
13	не может быть	16	3
14	креативной и рецептивной	1	3
15	и как бы	1	3
16	в свою очередь	1	3
17	с другой стороны	2	3
18	в то же	8	3
19	по своей природе	1	2
20	в е годы	1	2
21	что же касается	1	2
22	мы имеем дело	4	2
23	и того же	2	2
24	а не в	3	2
25	по этой причине	1	2
26	не говоря уже	1	2
27	подобно тому как	3	2
28	в том числе	3	2
29	в соответствии с	1	2
30	то же самое	2	2
31	говоря уже о	1	2
32	сами по себе	2	2
33	том числе и	1	2
34	в основе своей	2	2
35	участников коммуникативного события	1	2
36	по крайней мере	1	2
37	говорящего и слушающих	1	2
38	прибавить ни убавить	1	2
39	большей или меньшей	4	2
40	в данном случае	2	2
41	в том чтобы	7	2
42	могла бы быть	1	2
43	не только в	1	2
44	говорящий или пишущий	1	2
45	не сводится к	2	2
46	состоит в том	3	2
47	не более чем	4	2
48	событие самого рассказывания	1	2
49	ни прибавить ни	1	2
50	более или менее	1	2
51	в данной сфере	1	2
52	науке о литературе	1	2
53	но отнюдь не	1	2
54	только в том	1	2
55	одного и того	2	2
56	в силу своей	2	2
57	в начале х	2	2
58	самого рассказывания в	1	2
59	до сего времени	1	2
60	в науке о	1	2
61	отнюдь не предполагает	2	1
62	хотя в современной	1	1
63	социального взаимодействия трех	1	1
64	его событийной полноте	1	1
65	событийной полноте влэ	1	1
66	здесь как и	1	1
67	в новом качестве	1	1
68	взаимодействия трех говорящего	1	1
69	этом последнем мы	1	1
70	свою родину чтобы	1	1
71	человека к норме	1	1
72	нет и не	2	1
73	воспринимающему знаковую данность	1	1
74	пространство общения со-общения	1	1
75	о царских детях	1	1
76	со-общения при-общения раз-общения	1	1
77	вневременных бесконечно репродуцируемых	1	1
78	нами два события	1	1
79	трех говорящего автора	1	1
80	по своей жанровой	1	1
81	следует понимать как	1	1
82	говорящего автора слушающего	1	1
83	субъекта объекта и	1	1
84	раз-общения которое не	1	1
85	чисто внутренним субъективным	1	1
86	преданий о царских	1	1
87	к художественной реальности	1	1
