N	4gram	Propp_Isto_3	Myshleni
1	заключается в том что	1	6
2	в то время как	2	4
3	состоит в том что	2	3
4	с этой точки зрения	1	2
5	одной и той же	1	2
6	в силу того что	1	2
7	но тем не менее	2	1
8	все остальные особенности этого	1	1
9	не что иное как	3	1
10	выше мы видели что	1	1
11	как мы увидим ниже	1	1
12	силу того что они	1	1
13	с одной стороны он	1	1
14	мы уже говорили выше	1	1
15	мы увидим дальше что	1	1
16	для нас важно установить	1	1
17	в том что в	1	1
18	есть не что иное	1	1
19	составить предмет особого исследования	1	1
