N	2gram	Medvedev_F_1	Istorich
1	и в	24	28
2	и т	12	25
3	может быть	14	25
4	т д	8	22
5	а не	10	15
6	не может	16	15
7	никогда не	4	14
8	для нас	1	13
9	то же	10	12
10	не только	7	12
11	что в	4	12
12	мы видим	1	11
13	только в	2	11
14	мы не	3	10
15	все же	3	10
16	и что	2	10
17	что он	3	10
18	мы увидим	4	10
19	но и	7	10
20	прежде всего	22	10
21	т е	34	10
22	не в	8	9
23	так и	18	9
24	то что	8	9
25	видим что	1	9
26	в том	6	9
27	и не	20	9
28	в этом	15	8
29	но в	5	8
30	таким образом	13	8
31	если бы	4	8
32	в ней	10	7
33	это не	2	7
34	исторической действительности	1	7
35	еще не	6	7
36	и здесь	6	7
37	и др	5	7
38	так же	4	7
39	том что	1	7
40	было бы	6	7
41	в этих	1	7
42	а в	6	7
43	в этой	6	6
44	ни один	1	6
45	его в	3	6
46	так например	3	6
47	тем не	1	6
48	не менее	11	6
49	к тому	3	6
50	что и	2	6
51	вслед за	1	6
52	так как	1	6
53	с другой	5	6
54	вместе с	2	6
55	когда он	3	6
56	например в	1	5
57	должна быть	7	5
58	вопрос о	2	5
59	что они	1	5
60	в своем	11	5
61	более или	6	5
62	увидим что	1	5
63	в силу	1	5
64	по существу	2	5
65	или менее	6	5
66	на основе	6	5
67	в его	23	5
68	но не	3	5
69	в одном	2	5
70	до сих	6	5
71	к которому	2	5
72	сих пор	6	5
73	или в	1	5
74	не должен	1	5
75	не знает	1	5
76	сказать что	1	5
77	другой стороны	1	5
78	ее в	1	5
79	и даже	3	4
80	и для	1	4
81	и на	8	4
82	между собой	1	4
83	одним словом	5	4
84	чем это	1	4
85	с этим	2	4
86	все эти	6	4
87	на то	1	4
88	но все	2	4
89	и с	8	4
90	с тем	2	4
91	как и	11	4
92	на него	2	4
93	в основе	3	4
94	связи с	3	4
95	иногда не	1	4
96	должны быть	5	4
97	здесь не	3	4
98	в пределах	6	4
99	так в	1	4
100	другими словами	1	4
101	того что	5	4
102	с одной	4	4
103	потому что	1	4
104	так что	1	4
105	в большинстве	3	4
106	большинстве случаев	2	4
107	мы знаем	1	4
108	а именно	1	4
109	и пр	17	4
110	один из	3	4
111	социальной жизни	11	4
112	одной стороны	4	4
113	могут быть	1	4
114	там где	1	4
115	все это	9	4
116	в связи	4	4
117	хотя бы	5	4
118	но это	3	4
119	обстоит дело	1	4
120	и другие	1	4
121	они не	3	4
122	также и	1	3
123	чтобы не	2	3
124	начинается с	1	3
125	мы здесь	1	3
126	и должен	2	3
127	ему в	1	3
128	по отношению	4	3
129	перед нами	1	3
130	очень много	1	3
131	при этом	5	3
