N	2gram	Bakhtin_Pr_3	Formalny
1	и в	53	38
2	в этом	8	27
3	может быть	12	23
4	и его	10	21
5	таким образом	6	20
6	и не	15	20
7	в самом	2	16
8	не в	2	15
9	прежде всего	15	15
10	не может	2	14
11	в нем	10	13
12	связи с	1	13
13	но и	7	13
14	с его	2	11
15	в том	14	11
16	вовсе не	3	11
17	с другими	3	10
18	в его	8	10
19	в связи	2	10
20	с помощью	1	10
21	не только	4	9
22	при этом	3	9
23	и с	6	9
24	как и	11	9
25	на почве	1	9
26	в процессе	1	9
27	точки зрения	4	8
28	так и	6	8
29	что и	3	8
30	тем что	2	8
31	как мы	5	7
32	в своей	3	7
33	с точки	2	7
34	уже не	1	7
35	этом отношении	1	7
36	в других	1	7
37	по существу	5	7
38	слова и	3	7
39	что в	2	7
40	и ее	6	6
41	в ней	7	6
42	в истории	3	6
43	все эти	9	6
44	в этой	1	6
45	то же	6	6
46	было бы	5	6
47	он не	3	6
48	в их	2	6
49	могут быть	4	6
50	для понимания	2	6
51	все время	1	6
52	только в	4	6
53	то что	9	6
54	не было	4	6
55	вместе с	2	6
56	а не	11	6
57	в результате	1	6
58	истории литературы	1	6
59	хотя бы	2	6
60	а в	2	6
61	это и	1	5
62	говорить о	2	5
63	всего этого	1	5
64	во всех	12	5
65	в общем	1	5
66	в слове	1	5
67	в то	5	5
68	в основе	5	5
69	же время	5	5
70	что он	4	5
71	всяком случае	1	5
72	языка а	1	5
73	именно в	2	5
74	с этим	2	5
75	более того	6	5
76	и для	4	5
77	еще более	5	5
78	во всяком	1	5
79	здесь и	4	4
80	в сущности	10	4
81	литературы и	2	4
82	что они	1	4
83	независимо от	1	4
84	как в	7	4
85	и наконец	2	4
86	и к	5	4
87	не как	1	4
88	как они	1	4
89	мы видели	2	4
90	ничего не	6	4
91	здесь не	4	4
92	в дальнейшем	7	4
93	но в	5	4
94	и теперь	1	4
95	в большинстве	4	4
96	что не	1	4
97	за счет	1	4
98	из них	4	4
99	так как	7	4
100	не о	2	4
