N	2gram	Propp_Isto_6	Hudozhes
1	том что	10	16
2	и в	26	14
3	так и	5	13
4	не только	10	12
5	при этом	3	12
6	о том	7	12
7	в том	12	12
8	а не	2	12
9	и т	10	11
10	в себе	3	11
11	в этом	12	11
12	прежде всего	4	11
13	в своей	3	10
14	для него	1	10
15	то же	5	9
16	как и	5	9
17	что он	9	9
18	в качестве	3	9
19	у него	7	9
20	по отношению	2	8
21	в этой	2	8
22	как в	6	8
23	то что	6	8
24	ничего не	2	8
25	в его	5	8
26	между тем	1	8
27	отношению к	2	8
28	в то	5	8
29	еще не	9	7
30	тогда как	2	7
31	это не	4	7
32	своего рода	2	7
33	не в	3	7
34	казалось бы	1	7
35	к тому	2	7
36	уже не	7	7
37	не случайно	1	7
38	именно в	1	7
39	не может	6	7
40	как бы	4	7
41	а в	3	7
42	как правило	1	6
43	человека в	2	6
44	было бы	2	6
45	никогда не	13	6
46	что в	12	6
47	с его	4	5
48	перед нами	2	5
49	но в	7	5
50	об этом	1	5
51	ни в	2	5
52	точки зрения	1	5
53	не менее	1	5
54	и его	7	5
55	потому что	13	5
56	в городе	2	5
57	к себе	2	5
58	и он	4	5
59	можно было	2	5
60	только в	5	5
61	друг друга	1	5
62	может быть	11	5
63	но и	9	5
64	в частности	3	5
65	в этих	2	5
66	жизни и	2	5
67	к другому	1	4
68	мы уже	6	4
69	и о	1	4
70	в ней	5	4
71	в своем	2	4
72	и к	1	4
73	та же	3	4
74	на то	2	4
75	что она	3	4
76	он не	2	4
77	и с	6	4
78	несмотря на	1	4
79	этой связи	1	4
80	тем не	1	4
81	тому что	1	4
82	с ним	8	4
83	она не	3	4
84	в русской	6	4
85	по своей	1	4
86	как будто	3	4
87	и это	8	4
88	можно сказать	2	4
89	того что	2	4
90	т с	1	4
91	один из	3	4
92	не было	3	4
93	только что	2	4
94	т е	22	4
95	и от	3	4
96	речь идет	1	3
97	не имеют	1	3
98	видит в	1	3
99	в мире	1	3
100	и на	12	3
101	в ее	1	3
102	на рассвете	1	3
103	идет о	1	3
104	все же	8	3
105	но он	2	3
106	в нем	8	3
107	т д	8	3
108	и по	4	3
109	на этом	1	3
110	его в	5	3
111	с этим	2	3
112	даже в	2	3
113	в своих	3	3
114	такой же	3	3
115	она в	2	3
116	все эти	8	3
117	о природе	1	3
118	тем что	5	3
119	что при	2	3
120	как мы	4	3
121	того чтобы	1	3
122	приводит к	1	3
123	и когда	1	3
124	что у	2	3
125	еще в	3	3
126	том как	3	3
127	если бы	3	3
128	а также	4	3
129	это в	1	3
130	в лице	2	3
131	же в	1	3
132	но не	2	3
133	будто бы	1	3
134	горах и	1	3
135	как его	1	3
136	и даже	1	3
137	со стороны	3	3
138	превращается в	7	3
139	то и	2	3
140	однако и	1	3
141	в связи	1	3
142	встрече с	1	3
143	и для	1	3
144	от него	3	3
145	может и	1	3
146	в таком	1	3
147	к этой	1	3
148	например в	7	2
149	же как	3	2
150	по адресу	1	2
151	только потому	1	2
152	что когда	2	2
153	оно было	1	2
154	мы не	6	2
155	вопрос о	3	2
156	к своему	3	2
157	мы читаем	1	2
158	но как	4	2
159	в одной	2	2
160	как нам	1	2
161	хотя и	1	2
162	в целом	1	2
163	так или	1	2
164	так в	6	2
165	раз в	1	2
166	как он	6	2
167	жизнью и	1	2
168	на его	4	2
169	по-видимому не	1	2
170	ключ к	1	2
171	в первую	1	2
172	характер в	1	2
173	однако в	2	2
