N	3gram	Vygotskiy__1	Analitik
1	не может быть	8	16
2	в том что	9	9
3	в том чтобы	7	7
4	в отличие от	3	6
5	что иное как	1	5
6	мы имеем дело	1	4
7	с точки зрения	2	4
8	в конечном счете	3	4
9	не что иное	1	4
10	к тому же	1	4
11	о том что	7	3
12	состоит в том	2	3
13	подобно тому как	5	3
14	в том числе	1	3
15	в произведении искусства	2	3
16	в таком случае	2	3
17	и т п	15	3
18	для того чтобы	5	3
19	с одной стороны	5	3
20	не в том	5	3
21	в полной мере	1	3
22	том или ином	1	3
23	может быть сведено	1	3
24	и того же	1	2
25	от себя и	1	2
26	в самом деле	7	2
27	в том и	2	2
28	то же самое	2	2
29	сами по себе	1	2
30	ни в коем	1	2
31	в этом отношении	2	2
32	того и другого	1	2
33	в той мере	1	2
34	в основе своей	1	2
35	в коем случае	1	2
36	в первом случае	1	2
37	не могут быть	1	2
38	с другой стороны	5	2
39	в том или	1	2
40	мере в какой	1	2
41	в широком смысле	1	2
42	коем случае не	1	2
43	одного и того	1	2
44	той мере в	1	2
45	тех или иных	2	2
46	том что он	1	2
47	хотел сказать своим	1	1
48	но прежде всего	1	1
49	не в состоянии	3	1
50	такой же мере	1	1
51	тех пор пока	1	1
52	автора и не	1	1
53	и в сущности	1	1
54	оно может быть	1	1
55	а вовсе не	1	1
56	и той же	3	1
57	более или менее	2	1
58	может быть признано	1	1
59	один и тот	1	1
60	сказать своим произведением	1	1
61	точки зрения в	1	1
62	выходит за пределы	1	1
63	искусство в том	1	1
64	сколько бы ни	1	1
65	только в том	3	1
66	до сих пор	3	1
67	том случае если	1	1
68	в зависимости от	5	1
69	на точку зрения	1	1
70	есть в сущности	2	1
71	в том случае	2	1
72	по своему содержанию	1	1
73	между тем как	1	1
74	в собственном смысле	3	1
75	и не будет	1	1
76	том числе и	1	1
77	приводит нас к	1	1
78	виде в каком	1	1
79	привносит от себя	1	1
80	с этой точки	4	1
81	то или иное	2	1
82	вместе с тем	2	1
83	одно и то	1	1
84	литературное произведение есть	1	1
85	и в частности	1	1
86	том и состоит	2	1
87	всякое понимание есть	1	1
88	не только в	1	1
89	в художественном произведении	3	1
90	вслед за ним	1	1
91	смысле этого слова	2	1
92	и то же	1	1
93	в свою очередь	1	1
94	как будто бы	2	1
95	в известном смысле	1	1
96	но в таком	1	1
97	что все люди	1	1
98	дело с фактами	1	1
99	в такой же	1	1
100	одни и те	1	1
101	быть сведена к	2	1
102	или иных элементов	1	1
103	собственном смысле слова	2	1
104	во всяком случае	6	1
105	есть особый способ	1	1
106	включает в себя	1	1
107	на вопрос о	1	1
108	этой точки зрения	5	1
109	произведение искусства есть	2	1
110	а затем уже	1	1
111	сознательно или бессознательно	1	1
112	а вместе с	1	1
113	что даже в	1	1
114	до тех пор	1	1
115	и вместе с	1	1
116	а не ее	1	1
117	но то что	1	1
118	может быть сведена	2	1
119	теории литературы и	1	1
120	и в самом	2	1
121	это отнюдь не	1	1
122	только тогда когда	4	1
123	и те же	1	1
124	и вследствие этого	1	1
125	тогда когда оно	1	1
126	том что искусство	2	1
127	в сущности говоря	3	1
128	в этом смысле	2	1
129	в связи с	1	1
130	в качестве специфического	1	1
131	но это отнюдь	1	1
132	одной и той	3	1
133	в области литературы	1	1
134	и таким образом	2	1
135	дело не в	1	1
136	как и в	4	1
137	и состоит что	1	1
138	в том же	1	1
139	при взгляде на	1	1
140	и тот же	1	1
141	что в произведении	1	1
