N	2gram	Losev_Prob_1	Istorich
1	т е	1	29
2	что он	7	24
3	и т	11	19
4	не только	17	18
5	т д	10	18
6	может быть	14	17
7	мы имеем	2	15
8	и в	32	15
9	никогда не	7	15
10	так как	11	14
11	но и	9	14
12	так же	9	13
13	знаем что	2	12
14	что в	12	12
15	то что	42	12
16	а в	4	12
17	в этом	19	11
18	об этом	10	11
19	в этих	3	11
20	мы знаем	1	11
21	и не	31	11
22	то же	10	10
23	что они	3	10
24	его в	6	10
25	этих случаях	3	10
26	еще не	9	9
27	все же	1	9
28	в другом	1	9
29	с тем	5	9
30	и здесь	6	9
31	потому что	16	9
32	он не	3	8
33	связи с	5	8
34	один из	4	8
35	мы увидим	3	8
36	очень много	3	8
37	мы можем	4	8
38	мы видим	2	8
39	в нем	13	7
40	таким образом	6	7
41	том что	12	7
42	не в	4	7
43	ничего не	10	7
44	смерти и	1	7
45	и пр	4	7
46	вместе с	2	7
47	сих пор	3	7
48	мы здесь	2	6
49	то это	1	6
50	но в	14	6
51	что это	3	6
52	и что	9	6
53	в его	6	6
54	мы уже	5	6
55	так что	6	6
56	до сих	3	6
57	наряду с	1	6
58	как бы	14	6
59	видно что	1	6
60	в том	9	6
61	только в	7	6
62	точно так	4	6
63	же как	2	5
64	и есть	6	5
65	как в	4	5
66	с этим	3	5
67	что она	5	5
68	но все	3	5
69	было бы	8	5
70	в котором	5	5
71	можно было	3	5
72	так и	12	5
73	связан с	1	5
74	она не	2	5
75	к нему	3	5
76	прежде всего	10	5
77	представления о	1	5
78	а не	15	5
79	в связи	4	5
80	не может	8	5
81	этом случае	2	5
82	к тому	3	5
83	что эти	1	4
84	увидим ниже	2	4
85	и на	8	4
86	только после	2	4
87	в одной	1	4
88	в себе	15	4
89	не видят	1	4
90	все эти	8	4
91	в этой	10	4
92	при этом	6	4
93	после этого	4	4
94	уже видели	1	4
95	они должны	1	4
96	и с	2	4
97	показывает что	1	4
98	вопрос о	1	4
99	не будем	2	4
100	но он	3	4
101	дело не	1	4
102	того как	3	4
103	для нас	5	4
104	очень часто	1	4
105	о нем	3	4
106	другими словами	3	4
107	или на	3	4
108	что здесь	3	4
109	его и	1	4
110	тем что	7	4
111	а потом	2	4
112	но это	8	4
113	мы должны	5	4
114	к этой	1	4
115	мы не	2	3
116	он был	1	3
117	видели что	1	3
118	что ее	1	3
119	он в	2	3
120	из этих	2	3
121	как он	4	3
122	на то	8	3
123	всех этих	7	3
124	подобно тому	2	3
125	говорит что	1	3
126	он и	8	3
127	хотя в	3	3
128	в их	4	3
129	что этот	2	3
130	с одним	1	3
131	и его	3	3
132	как будто	3	3
133	и это	9	3
134	но по	1	3
135	мог бы	1	3
136	по мере	1	3
137	о том	11	3
138	а именно	12	3
139	того что	7	3
140	в качестве	2	3
141	же и	3	3
142	в других	5	3
143	что мы	13	3
144	как это	6	3
145	тому как	2	3
146	все это	7	3
147	между прочим	2	3
148	силу и	1	3
149	уже на	2	3
150	но если	2	3
151	например в	2	2
152	самом деле	6	2
153	на самом	6	2
154	показать что	1	2
155	имеем и	1	2
156	и ничего	2	2
157	и для	4	2
158	еще до	1	2
159	в сущности	2	2
160	что иное	2	2
161	я не	1	2
