N	2gram	Bakhtin_Fr_2	KulturaY
1	в том	3	30
2	и в	49	24
3	потому что	1	23
4	том что	4	21
5	что в	2	17
6	того чтобы	2	17
7	для того	1	16
8	было бы	3	15
9	в этом	15	14
10	точки зрения	6	14
11	может быть	5	13
12	все же	7	12
13	таким образом	7	12
14	и не	15	12
15	в его	18	12
16	не в	1	11
17	только в	13	11
18	хотя бы	1	10
19	в самом	3	10
20	не только	17	10
21	в силу	1	10
22	вовсе не	10	10
23	самом деле	1	9
24	с точки	5	9
25	так как	6	9
26	если бы	1	9
27	о том	3	9
28	того что	1	9
29	отношению к	1	9
30	прежде всего	19	9
31	то что	6	9
32	по отношению	1	8
33	то же	7	8
34	том чтобы	1	8
35	языка и	1	8
36	тем что	4	8
37	как раз	1	8
38	а не	1	8
39	не может	7	7
40	это не	1	7
41	в них	13	7
42	не менее	1	7
43	связи с	2	7
44	в области	4	7
45	так и	6	7
46	бы в	1	7
47	в качестве	2	7
48	с другой	4	7
49	с помощью	1	7
50	как бы	11	7
51	вместе с	2	7
52	только потому	1	6
53	мы имеем	1	6
54	в ней	2	6
55	однако не	1	6
56	в которой	1	6
57	все эти	7	6
58	при этом	5	6
59	тогда когда	1	6
60	можно было	3	6
61	что он	3	6
62	в какой	1	6
63	но и	13	6
64	именно в	6	6
65	все это	9	6
66	другой стороны	3	6
67	например в	1	5
68	еще не	2	5
69	xix века	2	5
70	но не	5	5
71	и вовсе	2	5
72	и с	6	5
73	рядом с	6	5
74	с тем	1	5
75	так сказать	1	5
76	и его	17	5
77	к тому	1	5
78	в виду	3	5
79	с ним	4	5
80	еще и	1	5
81	всяком случае	2	5
82	что не	1	5
83	целый ряд	2	5
84	этом отношении	3	5
85	а в	4	5
86	во всяком	2	5
87	того же	1	4
88	это и	2	4
89	что эти	1	4
90	и на	17	4
91	с его	5	4
92	что они	2	4
93	как в	1	4
94	в целом	1	4
95	из этих	5	4
96	учение о	2	4
97	роль в	5	4
98	на то	2	4
99	в нем	9	4
100	в первую	2	4
101	того или	1	4
102	из области	1	4
103	стоит в	1	4
104	на язык	1	4
105	того как	2	4
106	к себе	1	4
107	в пределах	2	4
108	не на	1	4
109	в самой	2	4
110	что и	1	4
111	с ними	1	4
112	должен быть	1	4
113	так что	1	4
114	есть в	2	4
115	не есть	1	4
116	из них	3	4
117	до сих	4	4
118	там где	4	4
119	в частности	1	4
120	и потому	5	4
121	в тех	2	4
122	по существу	2	4
123	сих пор	4	4
124	один из	7	4
125	же в	3	4
126	в этих	4	4
127	так же	2	4
128	и то	1	3
129	в котором	1	3
130	той же	1	3
131	в сущности	8	3
132	и он	1	3
133	в противовес	1	3
134	только тогда	1	3
135	в общем	1	3
136	в истории	6	3
137	в связи	2	3
138	в своем	5	3
139	хотя и	2	3
140	что слово	2	3
141	в этой	10	3
142	с их	6	3
143	в себе	4	3
144	на его	2	3
145	должна быть	1	3
146	он есть	1	3
147	а это	1	3
148	несмотря на	3	3
149	в г	3	3
150	в их	2	3
151	представление о	1	3
152	и эти	2	3
153	даже в	3	3
154	в духе	4	3
155	оно не	1	3
156	здесь не	2	3
157	ясно что	1	3
158	для этого	1	3
159	по мере	1	3
160	и здесь	1	3
161	можно сказать	2	3
162	нуждается в	2	3
163	есть язык	1	3
164	уже в	5	3
165	себе в	2	3
166	в одном	3	3
167	связано с	2	3
168	даже и	2	3
169	не было	4	3
170	в особенности	5	3
171	и даже	2	3
172	к которому	1	3
173	в свою	1	3
174	есть лишь	1	3
175	под влиянием	2	3
176	если не	1	3
177	не сумела	1	3
178	со специфическими	1	3
179	или иного	1	3
180	как на	4	3
181	одним из	2	2
182	также и	3	2
183	и есть	1	2
184	очень много	2	2
185	по преимуществу	2	2
186	и значение	2	2
187	я не	1	2
188	на самом	2	2
189	значение и	1	2
190	себе и	2	2
191	относится к	5	2
192	что касается	2	2
193	тех случаях	1	2
194	и как	1	2
195	но в	4	2
196	от этого	1	2
197	формы в	1	2
198	он не	1	2
199	свое время	3	2
200	так например	2	2
201	но все	4	2
202	к г	1	2
203	лишь в	4	2
204	первую очередь	1	2
205	связанная с	2	2
206	ни в	3	2
207	для них	2	2
208	как и	11	2
209	и становится	2	2
210	и еще	2	2
211	но если	1	2
212	в своей	5	2
213	и более	4	2
214	том же	1	2
215	и под	3	2
216	до конца	2	2
217	иной раз	1	2
218	в то	6	2
219	как о	1	2
220	ничего не	2	2
221	и именно	1	2
222	никогда не	5	2
223	же время	6	2
224	свидетельствуют о	1	2
225	не является	1	2
226	не могут	1	2
227	во все	2	2
228	но также	1	2
229	в язык	1	2
230	что все	1	2
231	о власти	1	2
232	в собственном	3	2
233	бы однако	1	2
234	не мог	1	2
235	мы наблюдаем	2	2
236	подойти к	1	2
237	силу того	1	2
238	одно из	1	2
239	в разных	1	2
240	о нем	1	2
241	как например	1	2
242	любовь к	1	2
243	тот же	5	2
244	традиции в	2	2
245	как я	1	2
246	внутренняя форма	1	2
247	литературе и	1	2
248	конечно не	1	2
249	в большинстве	1	2
250	ни одного	1	2
251	это по	1	2
252	на этот	1	2
253	по своим	1	2
254	в ряде	1	2
255	превращается в	3	2
256	о чем	3	2
257	не всегда	1	2
258	как именно	2	2
259	к своему	1	2
260	на эту	2	2
261	это есть	1	2
262	своего времени	2	2
263	с этой	1	2
264	этом случае	1	2
265	с историей	1	2
266	видно что	1	2
267	в смысле	2	2
268	смысл и	2	2
269	в более	1	2
270	и для	1	2
271	случаях когда	1	2
272	для нас	1	2
273	и все	3	2
274	лишь как	2	2
275	но вот	1	2
276	понимать как	1	2
277	была создана	1	2
278	в свое	4	2
279	ее в	2	2
280	вряд ли	2	1
281	говоря о	1	1
282	связана с	3	1
283	и правила	1	1
284	утверждение что	1	1
285	для себя	1	1
286	тех же	2	1
287	к своей	1	1
288	в строгом	1	1
289	собственном смысле	2	1
290	действительности и	1	1
291	всегда на	1	1
292	и этот	1	1
293	в году	13	1
294	о так	1	1
295	есть не	1	1
296	для достижения	1	1
297	на материале	2	1
298	мыслью в	1	1
299	речи таковы	1	1
300	бы что	1	1
301	служить целям	1	1
302	еще до	1	1
303	который был	1	1
304	относится еще	1	1
305	в деле	1	1
306	но даже	2	1
307	мы и	1	1
308	и со	3	1
309	начало и	1	1
310	всем этим	1	1
311	ответа на	1	1
312	не был	3	1
313	это действительно	1	1
314	время в	1	1
315	в различных	1	1
316	теперь в	1	1
317	что люди	2	1
318	выражения в	1	1
319	глаза на	1	1
320	его современники	2	1
321	быть предметом	1	1
322	именно этот	1	1
323	понятно в	1	1
324	самое возникновение	1	1
325	к ним	1	1
326	присутствует в	1	1
327	менее всего	3	1
328	отношение к	8	1
329	это или	1	1
330	всего от	2	1
331	в одной	1	1
332	же с	2	1
333	xi века	1	1
334	как к	2	1
335	перед нами	1	1
336	и где	1	1
337	это просто	1	1
338	что творится	1	1
339	что такова	1	1
340	них как	1	1
341	со своей	1	1
342	шире и	1	1
343	таковы например	2	1
344	в чем	1	1
345	из той	1	1
346	в нашем	2	1
347	бы не	1	1
348	выражение в	5	1
349	думать что	2	1
350	отчасти и	2	1
351	в дальнейшем	2	1
352	имеем в	2	1
353	были связаны	1	1
354	и те	1	1
355	жива еще	1	1
356	но прежде	3	1
357	по словам	2	1
358	в переводе	1	1
359	но именно	3	1
360	всех этих	3	1
361	и вот	3	1
362	i в	1	1
363	так часто	1	1
364	не теряет	1	1
365	из него	1	1
366	века это	1	1
367	и по	1	1
368	на этом	1	1
369	в большой	1	1
370	проблемы как	1	1
371	единое и	1	1
372	где нет	1	1
373	связанные с	2	1
374	в совершенно	1	1
375	об этом	1	1
376	сказать где	1	1
377	связанных с	3	1
378	а их	1	1
379	на все	3	1
380	на этой	2	1
381	в данной	1	1
382	на протяжении	7	1
383	деле в	1	1
384	находит и	1	1
385	в сложном	1	1
386	своего значения	1	1
387	в жизни	4	1
388	которому и	1	1
389	лет в	1	1
390	под ред	1	1
391	она и	1	1
392	на официальной	1	1
393	далеко не	3	1
394	для своего	1	1
395	мы видели	3	1
396	поэтому было	1	1
397	строгом смысле	1	1
398	одном письме	1	1
399	для своих	1	1
400	народа и	1	1
401	со всей	1	1
402	правильно понять	1	1
403	них уже	1	1
404	во второй	1	1
405	которую мы	1	1
406	избавиться от	1	1
407	в такой	1	1
408	наших дней	2	1
409	и без	2	1
410	что вся	1	1
411	г однако	1	1
412	оказывается что	1	1
413	своего рода	1	1
414	должны были	1	1
415	когда она	1	1
416	не самый	1	1
417	точку зрения	2	1
418	подлинный смысл	1	1
419	но это	2	1
420	но он	6	1
421	но они	3	1
422	так называемое	1	1
423	что этот	1	1
424	в устах	2	1
425	в честь	1	1
426	в историческом	1	1
427	освободиться от	1	1
428	здесь следовательно	1	1
429	вернемся к	1	1
430	литературы как	1	1
431	имени в	1	1
432	можно понимать	1	1
433	первый из	1	1
