N	2gram	Tiupa_Lite_1	Psycholo
1	то что	10	44
2	и в	8	33
3	в этом	12	28
4	и что	1	25
5	как бы	7	25
6	потому что	3	24
7	том что	14	22
8	может быть	13	22
9	что в	3	21
10	в том	16	21
11	о том	2	20
12	что он	5	20
13	и мы	1	15
14	только что	1	15
15	как это	8	14
16	таким образом	3	13
17	то есть	6	13
18	и не	12	13
19	сказать что	1	13
20	самом деле	2	12
21	в самом	3	12
22	было бы	2	12
23	все то	1	12
24	к тому	2	12
25	и все	1	12
26	этого рассказа	1	12
27	если мы	1	12
28	так как	1	12
29	в гамлете	1	11
30	он не	1	11
31	на то	1	10
32	если бы	1	10
33	в его	7	10
34	не может	5	10
35	то же	5	9
36	в этой	4	9
37	и если	1	9
38	как раз	4	9
39	в конце	4	8
40	как будто	2	8
41	для этого	4	8
42	в рассказе	1	8
43	вместе с	1	8
44	в каком	1	8
45	показать что	1	7
46	в своем	11	7
47	не только	24	7
48	в нем	2	7
49	и только	2	7
50	до конца	1	7
51	для нас	1	7
52	на самом	1	6
53	в сущности	2	6
54	что они	1	6
55	перед нами	1	6
56	все эти	2	6
57	в себе	7	6
58	и вот	1	6
59	во время	1	6
60	точки зрения	6	6
61	никак не	1	6
62	это не	4	6
63	у него	3	6
64	а не	16	6
65	мы не	1	5
66	в целом	8	5
67	и на	1	5
68	только после	1	5
69	все же	4	5
70	целый ряд	1	5
71	и как	1	5
72	как он	2	5
73	как и	6	5
74	самого начала	1	5
75	никогда не	4	5
76	и его	4	5
77	с самого	1	5
78	казалось бы	5	5
79	в какой	1	5
80	что для	2	5
81	вовсе не	1	5
82	мы можем	1	5
83	из этого	1	5
84	и есть	3	4
85	той же	3	4
86	в которой	1	4
87	я не	7	4
88	на нас	1	4
89	это было	1	4
90	с тем	1	4
91	и уже	1	4
92	в своей	4	4
93	как все	2	4
94	с точки	2	4
95	одна из	3	4
96	ее с	1	4
97	на него	1	4
98	а в	3	4
99	с другом	1	4
100	так например	1	4
101	как мы	1	4
102	и о	1	4
103	можно было	2	4
104	о нем	1	4
105	не просто	1	4
106	того что	6	4
107	только в	8	4
108	себя в	6	4
109	в жизни	6	4
110	и других	1	4
111	из них	4	4
112	никто не	1	4
113	по поводу	2	4
114	что не	2	4
115	в частности	15	4
116	мы узнаем	1	4
117	исходя из	3	4
118	с этой	5	4
119	совершенно не	1	4
120	жизни и	3	4
121	к этому	1	4
122	например в	3	3
123	же как	1	3
124	к своей	2	3
125	идет о	1	3
126	и этот	1	3
127	и за	1	3
128	этой фразы	1	3
129	говорить о	1	3
130	как я	1	3
131	то это	2	3
132	и он	1	3
133	что его	3	3
134	но не	4	3
135	к которой	1	3
136	в сторону	1	3
137	как в	5	3
138	не можем	1	3
139	та же	2	3
140	какой бы	1	3
141	что может	1	3
142	на этом	2	3
143	его в	3	3
144	далеко не	3	3
145	должно быть	1	3
146	несет в	2	3
147	мы в	2	3
148	в которых	1	3
149	тому чтобы	1	3
150	тем самым	5	3
151	она не	1	3
152	в то	5	3
153	в основе	3	3
154	с ее	1	3
155	и говорит	1	3
156	в пределах	3	3
157	в мире	2	3
158	так и	4	3
159	и здесь	1	3
160	что и	1	3
161	во всей	1	3
162	вслед за	1	3
163	и другую	1	3
164	с одной	2	3
165	мы получим	1	3
166	в виде	1	3
167	тому же	2	3
168	всяком случае	2	3
169	в одном	1	3
170	не для	1	3
171	тем что	2	3
172	бы это	1	3
173	до сих	1	3
174	но и	17	3
175	мы никогда	1	3
176	не было	3	3
177	одной стороны	2	3
178	эти слова	1	3
179	из которых	1	3
180	он говорит	1	3
181	в той	1	3
182	да и	3	3
183	сих пор	1	3
184	при таком	1	3
185	тот же	1	3
186	и вдруг	1	3
187	к этой	1	3
188	в своих	4	3
189	во всяком	3	3
190	событий в	1	3
191	также и	3	2
192	и то	2	2
193	между двумя	1	2
194	на две	1	2
195	из его	2	2
196	сам автор	1	2
197	жизни для	1	2
198	а как	2	2
199	мы имеем	1	2
200	нам в	1	2
201	это время	1	2
202	не был	1	2
203	столь же	4	2
204	бы то	1	2
205	с его	5	2
206	во всех	1	2
207	со стороны	4	2
208	в одной	1	2
209	того не	1	2
210	в художественном	4	2
211	однако не	1	2
212	не в	8	2
213	в действительности	1	2
214	но в	3	2
215	однако мы	1	2
216	тому как	2	2
217	представляет собой	4	2
218	бы не	3	2
219	по которым	1	2
220	из этих	2	2
221	действительную жизнь	1	2
222	с чем	2	2
223	по словам	1	2
224	при этом	19	2
225	все тот	1	2
226	читателя в	2	2
227	едва ли	1	2
228	как автор	1	2
229	в них	1	2
230	творческий акт	1	2
231	всю жизнь	1	2
232	иначе говоря	1	2
233	такой же	1	2
234	это делает	1	2
235	в котором	1	2
236	в их	3	2
237	вопрос о	1	2
238	быть не	1	2
239	трагедии шекспира	1	2
240	даже в	2	2
241	что ему	3	2
242	в русской	10	2
243	не имеет	1	2
244	же время	5	2
245	показывает нам	1	2
246	и является	2	2
247	только с	1	2
248	перед ним	1	2
249	но все	1	2
250	и другим	1	2
251	узнаем о	1	2
252	перейти к	1	2
253	что при	1	2
254	о них	1	2
255	могли бы	1	2
256	в ее	1	2
257	на нее	1	2
258	и с	1	2
259	в последней	1	2
260	в словах	1	2
261	можно сказать	1	2
262	но может	1	2
263	в виду	3	2
264	сводится к	3	2
265	материала и	1	2
266	пор пока	1	2
267	знает что	1	2
268	один из	3	2
269	связи с	6	2
270	уже в	5	2
271	в нашей	2	2
272	кажется что	1	2
273	мы знаем	1	2
274	одно из	3	2
275	послушай как	1	2
276	с другой	3	2
277	именно в	1	2
278	стороны он	1	2
279	с той	1	2
280	а с	1	2
281	прежде всего	11	2
282	тех пор	1	2
283	а на	1	2
284	не на	2	2
285	была бы	1	2
286	ни на	1	2
287	быть это	3	2
288	с такой	1	2
289	в обратном	1	2
290	по существу	1	2
291	для понимания	2	2
292	в это	1	2
293	от зрителя	1	2
294	видят в	1	2
295	со всей	1	2
296	не является	2	2
297	совершается в	1	2
298	и от	1	2
299	хотя бы	2	2
300	все они	2	2
301	до тех	1	2
302	героя и	1	2
303	другой стороны	1	2
304	самое и	1	2
305	мать и	1	2
306	в искусстве	2	2
307	этой цели	2	2
308	которых не	1	1
309	этого романа	1	1
310	этого в	1	1
311	говоря о	1	1
312	от самой	1	1
313	с жизнью	1	1
314	человека и	2	1
315	художественного произведения	1	1
316	переходит к	1	1
317	того же	2	1
318	не остается	2	1
319	тем же	3	1
320	от самого	2	1
321	к другому	1	1
322	своего романа	1	1
323	когда это	1	1
324	каком отношении	1	1
325	есть не	1	1
326	для своего	2	1
327	превратилась в	1	1
328	не была	1	1
329	это всегда	1	1
330	но даже	1	1
331	которое в	1	1
332	его основная	1	1
333	во мне	2	1
334	еще не	4	1
335	на проблему	1	1
336	тем как	1	1
337	но как	1	1
338	нет не	2	1
339	и казалось	1	1
340	конечном счете	4	1
341	по отношению	3	1
342	в общем	1	1
343	очевидно что	1	1
344	в зеркале	1	1
345	и будет	1	1
346	несмотря на	3	1
347	за пределы	2	1
348	я только	1	1
349	в настоящем	1	1
350	относится к	2	1
351	и я	6	1
352	более чем	3	1
353	первый взгляд	1	1
354	общего с	2	1
355	от автора	2	1
356	как к	1	1
357	о жизни	1	1
358	такого рода	10	1
359	неизмеримо более	1	1
360	имеет в	1	1
361	такой связи	1	1
362	ход мысли	1	1
363	со своей	1	1
364	мы чувствуем	1	1
365	не вследствие	1	1
366	так или	8	1
367	в нашем	1	1
368	не оставляет	2	1
369	но без	2	1
370	психологическую проблему	1	1
371	говорят о	1	1
372	так сказать	1	1
373	эту мысль	1	1
374	в поэтике	1	1
375	на платформе	1	1
376	однако он	1	1
377	у читателя	1	1
378	и сам	6	1
379	в плане	1	1
380	века в	3	1
381	подобно тому	2	1
382	евгении онегине	1	1
383	в одну	1	1
384	то ни	1	1
385	в другом	2	1
386	жизнь а	1	1
387	искусства в	1	1
388	событие это	1	1
389	одной фразы	1	1
390	смерть и	1	1
391	за ним	1	1
392	он же	1	1
393	глазами и	1	1
394	эту тему	1	1
395	поэтому было	1	1
396	и некоторые	1	1
397	перед собой	1	1
398	на первый	1	1
399	в эту	1	1
400	в этих	1	1
401	для него	2	1
402	что такое	2	1
403	этой связи	1	1
404	рассказа о	1	1
405	приступать к	1	1
