N	2gram	Losev_Dial_1	FransuaR
1	и в	18	65
2	то есть	1	45
3	и др	1	24
4	как бы	11	22
5	и не	30	22
6	вовсе не	7	18
7	в том	9	16
8	в этом	12	15
9	но в	6	14
10	в нем	16	13
11	нового времени	1	13
12	мы уже	1	12
13	прежде всего	10	11
14	все эти	2	10
15	не только	13	10
16	и его	1	10
17	так и	9	10
18	но и	7	10
19	и потому	3	10
20	во всех	1	9
21	в эпоху	2	9
22	в его	3	9
23	все это	11	9
24	форм и	1	9
25	всех этих	3	8
26	в своем	5	8
27	в основе	3	8
28	в духе	1	8
29	культуры и	1	8
30	в дальнейшем	5	8
31	и даже	13	8
32	здесь в	2	8
33	и другие	1	8
34	его в	1	7
35	точки зрения	17	7
36	только в	3	7
37	жизни и	3	7
38	на самом	3	6
39	они были	2	6
40	в ней	3	6
41	еще не	2	6
42	все же	5	6
43	и у	2	6
44	главным образом	1	6
45	при этом	1	6
46	том что	9	6
47	в отношении	5	6
48	никогда не	9	6
49	как мы	4	6
50	времени и	1	6
51	так как	11	6
52	может быть	17	6
53	не знает	2	6
54	сказать что	10	6
55	как в	2	5
56	с их	1	5
57	в них	3	5
58	как и	2	5
59	земли и	1	5
60	есть в	1	5
61	в своей	2	5
62	потому что	14	5
63	той или	7	5
64	между тем	1	5
65	для него	2	5
66	или иной	3	5
67	еще и	3	5
68	и пр	5	5
69	превращается в	1	5
70	в частности	2	5
71	в той	1	5
72	и все	3	5
73	еще более	3	5
74	жизни в	1	5
75	и до	1	4
76	и к	1	4
77	поэтому и	2	4
78	в самом	3	4
79	в этой	1	4
80	и еще	3	4
81	на всю	4	4
82	в их	3	4
83	мысли и	3	4
84	не в	6	4
85	до сих	2	4
86	можно только	2	4
87	связи с	1	4
88	в жизни	1	4
89	из них	2	4
90	отношение к	5	4
91	нужно сказать	1	4
92	сих пор	2	4
93	это уже	1	4
94	мира и	1	4
95	это как	1	4
96	для нас	1	4
97	между ними	1	4
98	совершенно не	8	4
99	новое время	1	3
100	можно говорить	2	3
101	самом деле	3	3
102	по его	1	3
103	мы и	2	3
104	мы будем	1	3
105	менее всего	1	3
106	не просто	7	3
107	и вовсе	1	3
108	уже не	2	3
109	но все	3	3
110	то что	13	3
111	в себе	11	3
112	и с	5	3
113	и других	1	3
114	это не	9	3
115	весь мир	1	3
116	в новое	1	3
117	далеко не	1	3
118	в ее	1	3
119	он и	2	3
120	с точки	12	3
121	мир и	1	3
122	но это	8	3
123	даже в	3	3
124	ничего не	17	3
125	по своей	1	3
126	этом отношении	2	3
127	не могут	1	3
128	сама жизнь	1	3
129	в виду	5	3
130	и вообще	4	3
131	с ним	6	3
132	с другой	6	3
133	к нему	8	3
134	что он	11	3
135	но как	2	3
136	итак в	1	3
137	мир в	1	3
138	как раз	4	3
139	даже и	3	3
140	же деле	1	3
141	не были	1	3
142	самом же	1	3
143	и эта	2	3
144	на весь	1	3
145	и их	2	3
146	в состоянии	1	3
147	но для	1	3
148	не является	3	3
149	и ни	6	3
150	не может	12	3
151	что в	13	3
152	в искусстве	1	3
153	отношения к	3	2
154	например в	1	2
155	это очень	1	2
156	для своего	2	2
157	и само	1	2
158	бы ни	1	2
159	которое в	2	2
160	и он	5	2
161	в чем	6	2
162	различия между	1	2
163	но не	4	2
164	нет и	1	2
165	и наконец	1	2
166	его к	1	2
167	из этих	2	2
168	он не	3	2
169	не к	1	2
170	и вот	6	2
171	и по	1	2
172	это его	1	2
173	так например	1	2
174	это было	2	2
175	всегда и	3	2
176	жизни но	1	2
177	этих произведений	1	2
178	в этих	5	2
