N	3gram	Vygotskiy__1	Myslijsy
1	в том что	9	13
2	не может быть	8	9
3	только в том	3	6
4	тем не менее	2	6
5	и в этом	1	6
6	с другой стороны	5	5
7	потому что в	1	4
8	не в том	5	4
9	в свою очередь	1	4
10	само по себе	5	4
11	в этом смысле	2	4
12	только тогда когда	4	4
13	и т д	8	4
14	подобно тому как	5	3
15	с точки зрения	2	3
16	с одной стороны	5	3
17	сама по себе	2	3
18	в том как	1	3
19	и той же	3	3
20	и в том	1	3
21	а в том	2	3
22	с самого начала	1	3
23	так и в	2	3
24	что и в	2	3
25	не только в	1	3
26	одной и той	3	3
27	мы увидим что	2	3
28	потому что как	1	2
29	что иное как	1	2
30	можно себе представить	1	2
31	дело в том	1	2
32	так как в	1	2
33	в том и	2	2
34	языка то есть	1	2
35	в таком случае	2	2
36	мы не имеем	1	2
37	заключает в себе	1	2
38	мысль что и	1	2
39	одном и том	1	2
40	в применении к	2	2
41	во внимание что	1	2
42	могут быть названы	1	2
43	и том же	1	2
44	не могут быть	1	2
45	не иначе как	1	2
46	что в таком	1	2
47	для того чтобы	5	2
48	что при таком	1	2
49	все то что	3	2
50	потому что мы	1	2
51	и того же	1	2
52	не только не	3	2
53	том что по	1	2
54	и т п	15	2
55	мы не назовем	1	2
56	одного и того	1	2
57	не что иное	1	2
58	как и в	4	2
59	несмотря на все	1	1
60	а следовательно и	1	1
61	не следует что	1	1
62	но так как	1	1
63	вносит в нее	1	1
64	но то что	1	1
65	на самом деле	2	1
66	это все равно	1	1
67	и по поводу	1	1
68	во многих случаях	1	1
69	одной стороны и	1	1
70	и там где	1	1
71	не может как	1	1
72	мы не можем	2	1
73	чтобы показать что	3	1
74	в произведении искусства	2	1
75	сами по себе	1	1
76	бы ни было	1	1
77	что человек есть	1	1
78	не потому что	1	1
79	не было бы	2	1
80	только то что	1	1
81	в этом отношении	2	1
82	то что в	1	1
83	не заключает в	1	1
84	в собственном смысле	3	1
85	до сих пор	3	1
86	при этом не	2	1
87	т п с	1	1
88	виде в каком	1	1
89	и в каждом	1	1
90	только при помощи	1	1
91	с так как	1	1
92	может быть только	1	1
93	с этой точки	4	1
94	не в состоянии	3	1
95	и в этих	1	1
96	место только тогда	1	1
97	было бы сказать	1	1
98	более или менее	2	1
99	что мы не	2	1
100	всякое понимание есть	1	1
101	так же как	4	1
102	от того что	2	1
103	если бы мы	1	1
104	что мы имеем	1	1
105	из виду что	1	1
106	заключается в том	6	1
107	мы не в	1	1
108	это не потому	1	1
109	на задний план	1	1
110	смысле этого слова	2	1
111	в связи с	1	1
112	человека то есть	1	1
113	и теперь как	1	1
114	с психологической точки	3	1
115	потому что оно	1	1
116	в обратном отношении	1	1
117	психологической точки зрения	4	1
118	в каком он	1	1
119	указывает на то	3	1
120	и потому не	1	1
121	могут быть сведены	1	1
122	столь же мало	1	1
123	о предмете и	1	1
124	во всяком случае	6	1
125	только в обществе	1	1
126	должен бы был	1	1
127	т д то	1	1
128	мы видели что	2	1
129	между тем как	1	1
130	до такой степени	1	1
131	по себе не	2	1
132	и таким образом	2	1
133	может быть совершенно	2	1
134	как и всякая	1	1
135	ни от какого	1	1
136	с таким образом	8	1
137	по себе а	2	1
138	д и т	1	1
139	таким образом мы	1	1
140	в то время	5	1
141	начинается там где	3	1
142	о том что	7	1
143	в одном из	2	1
144	имеет место только	1	1
145	этой точки зрения	5	1
146	исследование само по	1	1
147	другой стороны и	2	1
148	вопрос о том	1	1
149	в обществе и	1	1
150	не может стать	2	1
151	как можно себе	1	1
152	на то что	8	1
153	есть необходимое условие	1	1
154	быть сведены к	1	1
155	народного духа и	1	1
156	в первом случае	1	1
157	выйти из круга	1	1
158	для нас не	1	1
159	точно так же	3	1
160	так как без	1	1
