N	3gram	Losev_Prob_4	Psycholo
1	для того чтобы	2	19
2	в том что	8	12
3	о том что	3	10
4	то же самое	6	6
5	на то что	1	6
6	к тому что	1	5
7	на самом деле	3	5
8	с самого начала	1	5
9	и может быть	1	4
10	с точки зрения	11	4
11	что он не	1	4
12	можно было бы	4	4
13	том что он	1	3
14	сами по себе	2	3
15	то что в	1	3
16	совершенно ясно что	1	3
17	точно так же	3	3
18	не то что	1	3
19	так же как	1	3
20	в том чтобы	2	3
21	в конце концов	1	3
22	во всяком случае	4	3
23	заключается в том	2	3
24	говорить о том	1	3
25	это и есть	1	3
26	и т п	1	3
27	до сих пор	1	3
28	за то что	1	3
29	это не просто	2	3
30	с одной стороны	1	3
31	сама по себе	2	3
32	потому что он	2	2
33	сказать что в	1	2
34	в какой мере	4	2
35	никак не может	1	2
36	о том как	1	2
37	и если мы	1	2
38	сам по себе	6	2
39	начала до конца	1	2
40	по себе и	1	2
41	все это было	1	2
42	вместе с тем	3	2
43	и в частности	2	2
44	в это время	1	2
45	то время как	2	2
46	если бы мы	1	2
47	с другой стороны	6	2
48	мы все время	2	2
49	нет никакой возможности	2	2
50	в то время	2	2
51	не только не	4	2
52	что это не	1	2
53	было бы сказать	1	2
54	что мы читаем	1	2
55	но если бы	2	2
56	к тому же	2	2
57	и т д	3	2
58	потому что его	1	1
59	в самой этой	1	1
60	что в результате	1	1
61	что иное как	2	1
62	даже больше того	1	1
63	при помощи этого	1	1
64	то есть как	1	1
65	это то что	1	1
66	может существовать вне	1	1
67	здесь вообще нет	1	1
68	равно как и	1	1
69	вне и независимо	1	1
70	мы вовсе не	1	1
71	же как и	1	1
72	тем в каком	1	1
73	является только иллюзией	1	1
74	в таком случае	1	1
75	по самой своей	1	1
76	не имеет ли	1	1
77	бы то ни	1	1
78	при этом мы	1	1
79	или вернее не	1	1
80	только то что	1	1
81	однако было бы	1	1
82	говорит что он	1	1
83	и не может	1	1
84	что весь этот	1	1
85	с этой точки	1	1
86	для нас это	1	1
87	об этом нам	1	1
88	которое указывает на	1	1
89	в том или	2	1
90	и когда мы	1	1
91	на эту тему	1	1
92	то ни было	1	1
93	и с точки	3	1
94	с чем мы	1	1
95	в каком случае	3	1
96	на первый взгляд	1	1
97	и в то	1	1
98	на одной из	1	1
99	чем то что	1	1
100	а также и	2	1
101	в том как	1	1
102	и не было	2	1
103	в свою очередь	1	1
104	может быть здесь	1	1
105	роль не только	1	1
106	существуют только в	1	1
107	мы совершенно не	2	1
108	дело в том	1	1
109	друг к другу	1	1
110	трагедии шекспира и	1	1
111	том что они	1	1
112	во всем этом	1	1
113	как будто к	1	1
114	и едва ли	1	1
115	что это и	1	1
116	что дело здесь	1	1
117	а может быть	1	1
118	нет ни одного	1	1
119	а то что	2	1
120	ни в каком	5	1
121	не что иное	2	1
122	он как и	1	1
123	и вместе с	1	1
124	и не хотел	1	1
125	ни в какой	4	1
126	те или иные	4	1
127	и независимо от	2	1
128	ничего общего с	2	1
129	то есть в	6	1
130	этой точки зрения	1	1
131	к выводу что	1	1
132	но никак не	2	1
133	не только в	4	1
134	и все они	2	1
135	в своей поэме	1	1
136	во-первых то что	1	1
137	взятые сами по	1	1
138	так же и	1	1
139	здесь вовсе не	1	1
140	в этом смысле	3	1
141	в то же	2	1
142	самой своей природе	1	1
143	в предисловии к	1	1
144	взятый сам по	2	1
145	только в самом	1	1
146	несмотря на все	1	1
147	в жизни и	1	1
148	мы только что	1	1
149	то есть мы	1	1
150	в художественный ряд	1	1
151	нам кажется что	1	1
