N	2gram	Bakhtin_Fr_2	Dialekti
1	не есть	1	40
2	и не	15	30
3	и есть	1	19
4	а не	1	18
5	ничего не	2	17
6	может быть	5	17
7	то что	6	16
8	и в	49	15
9	как бы	11	14
10	точки зрения	6	14
11	так как	6	14
12	это есть	1	13
13	того что	1	13
14	это не	1	12
15	в этом	15	11
16	и вот	3	11
17	ясно что	1	11
18	в том	3	11
19	прежде всего	19	11
20	не может	7	11
21	и все	3	11
22	том что	4	10
23	потому что	1	10
24	с ее	3	10
25	это и	2	9
26	то же	7	9
27	было бы	3	9
28	с точки	5	9
29	в виду	3	9
30	все это	9	9
31	в чем	1	8
32	не в	1	8
33	в себе	4	8
34	не только	17	8
35	ни в	3	8
36	и это	3	8
37	и о	4	8
38	и ее	1	8
39	это значит	1	8
40	должна быть	1	7
41	он есть	1	7
42	как и	11	7
43	и вообще	3	7
44	ровно ничего	1	7
45	и его	17	7
46	только в	13	7
47	что он	3	7
48	что в	2	7
49	перед нами	1	6
50	хотя и	2	6
51	если бы	1	6
52	в то	6	6
53	же время	6	6
54	что и	1	6
55	так что	1	6
56	вовсе не	10	6
57	и даже	2	6
58	сказать что	6	6
59	ни на	1	6
60	той же	1	5
61	мы имеем	1	5
62	в сущности	8	5
63	и на	17	5
64	с его	5	5
65	только тогда	1	5
66	в своем	5	5
67	учение о	2	5
68	на то	2	5
69	в нем	9	5
70	есть не	1	5
71	в жизни	4	5
72	в ней	2	5
73	того чтобы	2	5
74	тогда когда	1	5
75	я не	1	5
76	таким образом	7	5
77	о том	3	5
78	в себя	6	5
79	так и	6	5
80	другими словами	3	5
81	можно сказать	2	5
82	именно в	6	5
83	в свете	1	5
84	и чисто	4	5
85	для того	1	5
86	как же	1	5
87	знания и	1	5
88	в меру	2	5
89	в смысле	2	5
90	и для	1	5
91	но если	1	5
92	есть то	1	5
93	также и	3	4
94	хотя бы	1	4
95	что они	2	4
96	в этой	10	4
97	в течение	3	4
98	и как	1	4
99	с их	6	4
100	в силу	1	4
101	подобно тому	2	4
102	и с	6	4
103	с тем	1	4
104	бытия и	1	4
105	она не	1	4
106	что все	1	4
107	еще не	2	4
108	в его	18	4
109	оказывается что	1	4
110	мы должны	2	4
111	мы видим	1	4
112	с ними	1	4
113	есть в	2	4
114	ни с	1	4
115	в одном	3	4
116	не о	1	4
117	как раз	1	4
118	так же	2	4
119	в особенности	5	4
120	тому как	2	4
121	но это	2	4
122	один из	7	4
123	лишь как	2	4
124	бы в	1	4
125	жизни и	7	4
