N	4gram	Vygotskiy__2	Istorich
1	дело в том что	1	2
2	по мере того как	1	2
3	мы должны были бы	1	2
4	один и тот же	1	2
5	бы то ни было	1	2
6	то же самое что	2	2
7	с одной стороны и	2	1
8	на самом же деле	1	1
9	легко заметить что в	1	1
10	мы будем иметь случай	2	1
11	здесь мы не можем	1	1
12	само по себе не	1	1
13	указанием на то что	1	1
14	сводится к тому чтобы	1	1
15	только в самое последнее	1	1
16	необходимо иметь в виду	1	1
17	ответ на этот вопрос	1	1
18	в самое последнее время	1	1
19	во всем его объеме	1	1
20	мы уже видели что	2	1
