N	2gram	Losev_Dial_4	Istorich
1	и т	17	27
2	и в	15	26
3	т д	15	24
4	так же	4	18
5	т е	46	18
6	то что	16	16
7	не только	8	15
8	что в	7	14
9	может быть	17	14
10	же как	1	13
11	но и	4	12
12	в лесу	1	12
13	и пр	9	11
14	показывает что	2	10
15	так и	5	10
16	таким образом	5	10
17	и его	7	10
18	при помощи	3	10
19	что он	7	10
20	и не	30	9
21	все же	2	9
22	его в	1	9
23	что и	6	9
24	так как	14	9
25	а в	1	8
26	то же	9	8
27	коня и	1	8
28	как и	7	7
29	в иное	1	7
30	в качестве	2	7
31	об этом	3	7
32	превращается в	1	7
33	знаем что	1	7
34	в этом	11	7
35	мы имеем	5	7
36	он не	1	7
37	их в	1	7
38	как в	3	7
39	что здесь	3	7
40	еще не	4	6
41	не всегда	3	6
42	что они	4	6
43	не может	11	6
44	вместе с	2	6
45	потому что	10	6
46	мы видели	1	6
47	и то	3	6
48	в дальнейшем	1	6
49	как он	1	6
50	могут быть	3	6
51	когда он	3	6
52	мы видим	4	6
53	мы можем	3	6
54	к нему	1	6
55	а не	18	6
56	и здесь	1	5
57	и с	4	5
58	не в	8	5
59	на нем	2	5
60	ничего не	17	5
61	в одном	4	5
62	но все	2	5
63	и только	2	5
64	это не	12	5
65	но в	3	5
66	это и	9	5
67	эта связь	1	5
68	мы должны	4	5
69	в силу	4	5
70	тем что	2	5
71	с ними	4	5
72	мы уже	3	5
73	в его	4	5
74	и что	9	5
75	уже не	9	5
76	то это	1	5
77	и у	1	5
78	к этому	3	5
79	точно так	2	5
80	из которых	3	5
81	и как	4	5
82	и по	2	5
83	как мы	1	5
84	вовсе не	6	4
85	вопрос о	2	4
86	о том	5	4
87	но он	1	4
88	другой стороны	2	4
89	в этот	2	4
90	даже в	1	4
91	такое же	1	4
92	и даже	6	4
93	что этот	2	4
94	в своей	3	4
95	того как	2	4
96	не просто	7	4
97	с другой	1	4
98	прибавить что	1	4
99	в которых	1	4
100	все что	2	4
101	все эти	3	3
102	по сравнению	2	3
103	сравнению с	2	3
104	входить в	1	3
105	данном случае	1	3
106	из этих	2	3
107	через него	1	3
108	он всегда	2	3
109	только тогда	5	3
110	связи с	1	3
111	в религии	1	3
112	на то	5	3
113	и других	1	3
114	как нечто	2	3
115	но мы	2	3
116	иное как	8	3
117	как это	2	3
118	в другой	1	3
119	наряду с	1	3
120	это приводит	1	3
121	те же	1	3
122	не мог	2	3
123	в свете	5	3
124	а именно	6	3
125	видели что	1	3
126	что эта	2	3
127	в том	11	3
128	к своему	2	3
129	только что	2	3
130	этом случае	1	3
131	не имеет	14	3
132	или в	7	3
133	во всем	2	3
134	в одной	1	3
135	только в	7	3
136	что иное	8	3
137	при этом	2	3
138	связанные с	1	3
139	не что	8	3
140	и он	1	3
141	и если	3	3
142	она не	4	3
143	есть только	3	3
144	указать на	1	3
145	по существу	1	3
146	то чего	1	3
147	он должен	1	3
148	уже нет	3	3
149	что она	5	3
150	к себе	1	3
151	перед нами	6	3
152	что мы	7	3
153	е в	2	3
154	и более	1	3
155	является и	1	3
156	как бы	14	3
157	но это	4	3
158	том что	10	3
159	в данном	3	3
160	и при	2	3
161	его от	1	2
162	то мы	3	2
163	главным образом	2	2
164	с целью	1	2
165	в себе	8	2
166	в особенности	4	2
167	но есть	1	2
168	и вот	11	2
169	в связи	1	2
170	это мы	1	2
171	же это	5	2
172	тех же	2	2
173	не менее	2	2
174	говорит о	3	2
175	на том	1	2
176	не говорит	5	2
177	можно считать	1	2
178	земли и	1	2
179	и их	2	2
180	после того	1	2
181	и тот	1	2
182	за это	1	2
183	и все	11	2
184	или просто	1	2
185	в виде	3	2
186	имеем и	1	2
187	только это	1	2
188	что это	13	2
189	в нем	5	2
190	и во	2	2
191	его и	1	2
192	совершенно ясно	2	2
193	на этом	3	2
194	дело не	1	2
195	так что	6	2
196	от него	3	2
197	только теперь	2	2
198	что я	5	2
199	по себе	13	2
200	не дает	2	2
201	с тем	4	2
202	они же	1	2
203	в одну	3	2
204	собой в	1	2
205	также есть	1	2
206	не по	2	2
207	этот вопрос	1	2
208	но для	2	2
209	его как	2	2
210	говорит об	1	2
211	с той	2	2
212	с этой	2	2
213	отношение к	1	2
214	указать что	1	2
215	того что	13	2
216	видим что	4	2
217	знает и	1	2
218	никогда не	2	2
219	хотя и	6	2
220	не видно	2	2
221	что есть	2	2
222	в современной	1	2
223	а как	2	2
224	он может	1	2
225	ни одной	1	2
226	птица или	1	2
227	в своем	5	2
228	другими словами	5	2
229	у нас	3	2
230	содержит в	1	2
231	и они	1	2
232	лишь в	2	2
233	что на	2	2
234	возможно что	1	2
235	хотя бы	4	2
236	на берегу	1	2
237	с этим	3	2
238	вот как	2	2
239	можно найти	1	2
240	сказать что	6	2
241	ни в	8	2
242	в который	1	2
243	в истории	3	2
244	этот момент	3	2
245	том как	2	2
246	тем не	2	2
247	не могло	1	2
248	видеть в	1	2
249	даже и	3	2
250	тут же	1	2
251	если бы	6	2
252	исторически и	1	2
253	одна из	1	2
254	и тем	6	2
255	их не	1	2
256	есть в	4	2
257	в этой	4	2
258	с этими	1	2
259	от того	2	2
260	в языке	1	2
261	такую же	1	2
262	содержится в	1	2
263	не могут	2	2
264	и на	5	2
265	в мифе	6	2
266	или от	22	2
267	имеем в	1	2
268	в частности	2	2
269	бы мы	1	2
270	от них	1	2
271	однако в	2	2
272	все это	9	2
273	есть и	3	2
274	он стал	1	2
275	на этот	1	2
276	в некотором	1	2
277	себя в	2	2
278	в области	3	2
279	и есть	19	2
280	уже в	1	2
281	было бы	9	2
282	известно что	3	2
283	имеется в	3	2
284	это уже	1	2
285	конечно не	2	2
286	должна быть	7	2
287	из них	2	2
288	на коня	1	2
289	не есть	40	2
290	что по	2	1
291	в юности	1	1
292	шла речь	1	1
293	ему не	1	1
294	о которых	1	1
295	еще одну	1	1
296	тем кто	1	1
297	все будет	1	1
298	или иное	3	1
299	или сам	2	1
300	или иных	1	1
301	когда мы	1	1
302	мифе но	1	1
303	и смерть	1	1
304	но с	1	1
305	привязанность к	1	1
306	не знает	1	1
307	можно и	2	1
308	исходя из	1	1
309	бы в	4	1
310	только после	2	1
311	и наконец	3	1
312	когда оно	1	1
313	все те	1	1
314	это все	2	1
315	что жизнь	1	1
316	в него	1	1
317	очень часто	1	1
318	которые мы	2	1
319	врывается в	1	1
320	нам и	1	1
321	можно сказать	5	1
322	е как	1	1
323	что нет	1	1
324	жизни и	4	1
325	мир и	4	1
326	как таковой	5	1
327	сам он	1	1
328	или не	4	1
329	понятие о	2	1
330	до смерти	1	1
331	что если	3	1
332	сказании о	1	1
333	только по	1	1
334	отношение как	2	1
335	все его	1	1
336	как символ	1	1
337	имеет только	1	1
338	почти не	1	1
339	и процесс	1	1
340	и способ	1	1
341	у меня	1	1
342	есть нечто	2	1
343	которая в	1	1
344	на своем	1	1
345	чтобы эти	1	1
346	думать что	2	1
347	находятся в	1	1
348	не было	2	1
349	она может	1	1
350	друг другу	1	1
351	к богу	1	1
352	это так	1	1
353	показать как	2	1
354	так чтобы	3	1
355	только при	1	1
356	и вместе	1	1
357	и которые	1	1
358	говоря о	1	1
359	к ее	1	1
360	если этот	1	1
361	после его	1	1
362	и так	2	1
363	ли такие	1	1
364	я попробую	1	1
365	и вдруг	1	1
366	быть только	1	1
