N	2gram	Vygotskiy__6	Psycholo
1	то что	28	37
2	и в	28	30
3	в том	28	27
4	что в	17	24
5	и что	6	23
6	потому что	22	23
7	том что	19	21
8	того чтобы	10	20
9	таким образом	18	20
10	все время	3	20
11	для того	8	20
12	как бы	11	19
13	на то	4	17
14	что он	18	17
15	не только	16	16
16	если мы	2	16
17	в этом	27	14
18	в самом	8	14
19	как раз	6	13
20	так же	15	13
21	показать что	5	12
22	в сущности	7	12
23	с одной	1	12
24	одной стороны	1	12
25	вместе с	7	12
26	может быть	13	11
27	если бы	7	11
28	что мы	11	11
29	как на	3	11
30	о том	1	10
31	и то	4	9
32	никогда не	8	9
33	и когда	1	9
34	так как	10	9
35	с другой	2	9
36	для этого	2	9
37	не может	19	9
38	сказать что	13	9
39	мы увидим	1	9
40	самом деле	2	8
41	мы имеем	4	8
42	что это	1	8
43	он должен	4	8
44	при этом	3	8
45	заключается в	7	8
46	с тем	5	8
47	сейчас же	1	8
48	не в	4	8
49	сущности говоря	4	8
50	к тому	10	8
51	и это	1	8
52	тому что	11	8
53	того что	24	8
54	мы видим	7	8
55	а не	3	8
56	могут быть	5	8
57	то же	7	7
58	зависимости от	5	7
59	но не	10	7
60	все же	2	7
61	и как	6	7
62	в нем	7	7
63	точки зрения	13	7
64	по себе	3	7
65	в основе	3	7
66	этих двух	1	7
67	мы можем	9	7
68	как это	3	7
69	в зависимости	5	6
70	мы уже	2	6
71	что если	2	6
72	в своем	7	6
73	что она	1	6
74	на этом	4	6
75	факт что	1	6
76	что все	5	6
77	ясно что	4	6
78	как и	6	6
79	никак не	1	6
80	что с	3	6
81	и его	3	6
82	когда мы	6	6
83	в совершенно	2	6
84	и здесь	3	6
85	и тем	5	6
86	тем что	8	6
87	но и	10	6
88	именно в	4	6
89	же точно	3	6
90	и не	11	6
91	что оно	7	6
92	совершенно не	1	6
93	еще не	8	5
94	ответ на	1	5
95	что они	2	5
96	что именно	2	5
97	когда он	2	5
98	в себе	4	5
99	в целом	3	5
100	в этой	5	5
101	было бы	9	5
102	рядом с	1	5
103	во внимание	2	5
104	несмотря на	2	5
105	сих пор	3	5
106	только не	3	5
107	же самое	6	5
108	как мы	10	5
109	но в	5	5
110	один из	3	5
111	в двух	1	5
112	дело с	2	5
113	только в	18	5
114	именно на	1	5
115	два противоположных	1	5
116	до сих	3	5
117	а с	1	5
118	совершенно очевидно	3	5
119	мы переживаем	1	5
120	бы в	3	5
121	обратиться к	1	5
122	другой стороны	2	5
123	в своих	3	5
124	исходит из	2	4
125	как только	2	4
126	друг к	3	4
127	стороны и	1	4
128	могли бы	9	4
129	и к	6	4
130	что всякое	2	4
131	мы говорили	1	4
132	и заключается	1	4
133	к другу	4	4
134	есть не	1	4
135	в них	3	4
136	именно то	1	4
137	в своей	2	4
138	не могли	5	4
139	что эта	2	4
140	из которых	1	4
141	и именно	1	4
142	казалось бы	2	4
143	как она	1	4
144	у нас	2	4
145	по сравнению	15	4
146	что всякая	1	4
147	действия и	3	4
148	на примере	3	4
149	мы могли	12	4
150	внимание на	2	4
151	в его	3	4
152	на одном	2	4
153	это противоречие	2	4
154	только что	2	4
155	этот вопрос	3	4
156	не можем	1	4
157	только на	2	4
158	содержания и	1	4
159	в конце	2	4
160	должен был	3	4
161	от того	10	4
162	говорит о	1	4
163	прежде всего	2	4
164	которых мы	2	4
165	там где	7	4
166	в частности	4	4
167	тот факт	1	4
168	о чем	1	4
169	сравнению с	14	4
170	в результате	1	4
171	от него	2	4
172	и все	5	4
173	а в	2	4
174	сам по	1	3
175	тем же	1	3
176	в их	3	3
177	той же	4	3
178	мы не	6	3
179	и о	1	3
180	из того	5	3
181	в каждой	4	3
182	и на	5	3
183	первый план	1	3
184	в ее	1	3
185	мы нашли	3	3
186	как в	3	3
187	и наконец	2	3
188	самое важное	1	3
189	для ее	1	3
190	в которой	7	3
191	из этих	3	3
192	на его	3	3
193	он не	7	3
194	состоит в	2	3
195	не как	1	3
196	в силу	17	3
197	легко показать	1	3
198	одно и	1	3
199	можно было	7	3
200	человека в	1	3
201	в другом	2	3
202	об этом	1	3
203	это не	5	3
204	эти два	1	3
205	ни в	1	3
206	показывает что	7	3
207	в этих	2	3
208	где мы	1	3
209	вопрос о	5	3
210	но он	2	3
211	вовсе не	1	3
212	есть нечто	1	3
213	с теми	1	3
214	самого начала	7	3
215	одна из	1	3
216	он только	1	3
217	но только	2	3
218	находятся в	1	3
219	этом отношении	3	3
220	в каком	1	3
221	с другом	5	3
222	не могут	5	3
223	образом что	1	3
224	что при	4	3
225	данном случае	1	3
226	с самого	7	3
227	что у	2	3
228	так и	6	3
229	именно потому	2	3
230	образом мы	2	3
231	что и	4	3
232	и только	3	3
233	видим что	1	3
234	что здесь	1	3
235	тот же	1	3
236	бы показать	1	3
237	которое мы	2	3
238	что нам	2	3
239	так что	6	3
240	для него	6	3
241	в состоянии	4	3
242	у него	2	3
243	что на	4	3
244	и между	2	3
245	на этот	4	3
246	и составляет	3	3
247	была бы	2	3
248	под влиянием	1	3
249	в строении	1	3
250	верно что	2	3
251	в данном	2	3
252	в той	4	3
253	это есть	3	3
254	думается что	5	3
255	друг с	5	3
256	лучшем случае	1	3
257	при таком	1	3
258	не существует	1	3
259	для нас	2	3
260	целый ряд	4	3
261	мы должны	3	3
262	обстоит дело	1	3
263	в свою	1	3
264	в лучшем	1	3
265	в психологии	3	3
266	имеет место	2	3
267	и другие	2	3
268	это в	2	3
269	к этому	1	3
270	ли мы	1	2
271	ту же	3	2
272	же как	6	2
273	того же	7	2
274	это и	3	2
275	бы для	1	2
276	что когда	1	2
277	к другому	4	2
278	отношения между	4	2
279	и до	1	2
280	что эти	1	2
281	едва ли	1	2
282	с таким	1	2
283	отношения к	3	2
284	если я	4	2
285	это совершенно	1	2
286	это означает	3	2
287	оба эти	3	2
288	время как	5	2
289	что иное	1	2
290	для нашей	2	2
291	и он	1	2
292	между собой	9	2
293	иное как	1	2
294	с его	3	2
295	во всех	4	2
296	на самом	1	2
297	по отношению	10	2
298	очевидно что	3	2
299	себе и	2	2
300	отличие от	1	2
301	друг от	1	2
302	мы примем	1	2
303	в центре	1	2
304	в одной	4	2
305	от друга	1	2
306	его на	1	2
307	с этим	4	2
308	перед нами	1	2
309	показали что	4	2
310	и хотя	1	2
311	бы сказать	2	2
312	он в	1	2
313	все эти	2	2
314	в ответ	1	2
315	в нашем	4	2
316	к самому	1	2
317	как он	1	2
318	по самому	2	2
319	в нашей	3	2
320	оно в	1	2
321	качестве своего	1	2
322	одной и	3	2
323	в нее	1	2
324	и следовательно	4	2
325	но все	1	2
326	в каждом	3	2
327	как они	2	2
328	каком отношении	1	2
329	и с	1	2
330	из них	2	2
331	только о	1	2
332	утверждает что	1	2
333	все равно	1	2
334	чем в	2	2
335	оказывается совершенно	2	2
336	и того	4	2
337	одного и	4	2
338	на первый	1	2
339	и при	1	2
340	это делает	1	2
341	в котором	2	2
342	с точки	10	2
343	мы называем	2	2
344	в отличие	1	2
345	в которых	2	2
346	всякий раз	3	2
347	несомненно что	1	2
348	и той	3	2
349	сами по	1	2
350	том и	1	2
351	и под	1	2
352	с несомненностью	4	2
353	что есть	1	2
354	в отношении	10	2
355	и другое	2	2
356	в то	6	2
357	что ему	1	2
358	же самую	2	2
359	дело в	1	2
360	того как	5	2
361	что их	3	2
362	к этим	1	2
363	мы испытываем	1	2
364	что самое	1	2
365	во всем	1	2
366	входят в	2	2
367	является то	1	2
368	есть только	1	2
369	ли не	1	2
370	отличается от	3	2
371	должен быть	1	2
372	такое что	1	2
373	знаем что	4	2
374	в себя	3	2
375	приводит к	6	2
376	показало что	1	2
377	на том	2	2
378	мы только	1	2
379	принять во	2	2
380	не с	2	2
381	мог бы	3	2
382	еще в	2	2
383	является в	1	2
384	и даже	1	2
385	или иной	1	2
386	находится в	1	2
387	самое основное	1	2
388	но мы	3	2
389	не имеем	1	2
390	можно сказать	6	2
391	он исходит	1	2
392	связь между	4	2
393	от одного	1	2
394	которые он	2	2
395	и можно	1	2
396	слов и	3	2
397	мы хотим	1	2
398	в сферу	3	2
399	как например	1	2
400	этом смысле	2	2
401	в большей	1	2
402	вернее сказать	1	2
403	в качестве	4	2
404	связи с	3	2
405	ни одного	1	2
406	каким образом	2	2
407	речь в	2	2
408	в прежней	2	2
409	дает ему	1	2
410	мы знаем	4	2
411	представить себе	3	2
412	в одном	2	2
413	это по	1	2
414	представляют собой	3	2
415	что тот	1	2
416	с той	1	2
417	естественно что	1	2
418	этот закон	2	2
419	остается еще	2	2
420	до конца	3	2
421	нам думается	5	2
422	то здесь	1	2
423	с помощью	13	2
424	нечто такое	2	2
425	именно поэтому	2	2
426	всех трех	1	2
427	над ним	1	2
428	на периферии	1	2
429	эту мысль	1	2
430	по существу	2	2
431	с этой	2	2
432	этом случае	2	2
433	все это	2	2
434	от той	1	2
435	той или	1	2
436	то о	1	2
437	конце концов	1	2
438	видим в	2	2
439	входящий в	2	2
440	есть то	1	2
441	между ними	7	2
442	не знает	3	2
443	не что	1	2
444	из этого	2	2
445	этом совершенно	1	1
446	смысле слова	1	1
447	отношении и	1	1
448	одним из	2	1
449	например в	4	1
450	в сфере	12	1
451	в такой	2	1
452	он может	2	1
453	мы имели	1	1
454	чего не	3	1
455	из его	1	1
456	всегда на	1	1
457	и за	1	1
458	и могут	1	1
459	самых высоких	1	1
460	прямо а	1	1
461	первой и	1	1
462	для своего	1	1
463	при анализе	1	1
464	нашу мысль	1	1
465	содержание но	1	1
466	развитие в	1	1
467	только это	1	1
468	больше и	1	1
469	то новое	1	1
470	мы и	4	1
471	свое отношение	1	1
472	но напротив	1	1
473	частный случай	5	1
474	себе что	2	1
475	со времен	1	1
476	с большим	1	1
477	время речь	1	1
478	противоположным тому	2	1
479	это возможно	1	1
480	обычно с	1	1
481	в чем	6	1
482	видим таким	1	1
483	в больницу	1	1
484	видели что	3	1
485	очень сложных	1	1
486	но как	3	1
487	а только	2	1
488	точка зрения	1	1
489	к которой	2	1
490	связано с	3	1
491	мы начинаем	2	1
492	которых как	1	1
493	с психологической	1	1
494	высшим и	1	1
495	отношение к	7	1
496	не просто	1	1
497	из важнейших	1	1
498	сильнее и	1	1
499	значительной мере	2	1
500	один и	1	1
501	к сожалению	1	1
502	относится к	4	1
503	которые не	1	1
504	развития которые	1	1
505	вызывая в	1	1
506	на первой	1	1
507	общего с	1	1
508	и различные	1	1
509	еще и	1	1
510	если обратиться	1	1
511	кто не	1	1
512	нас с	1	1
513	хотя и	3	1
514	как всякая	1	1
515	неизмеримо более	1	1
516	имеет в	1	1
517	в действительности	1	1
518	от этого	3	1
519	психологии и	1	1
520	за собой	3	1
521	двух линий	1	1
522	представляет собой	3	1
523	из той	1	1
524	идет все	2	1
525	не сделал	1	1
526	учение о	1	1
527	то обстоятельство	1	1
528	в известном	1	1
529	в последнее	2	1
530	остановиться на	3	1
531	он делает	2	1
532	нами в	2	1
533	и тот	1	1
534	в употреблении	1	1
535	нам как	1	1
536	низших животных	1	1
537	противоположность в	1	1
538	в наших	4	1
539	главным образом	1	1
540	всех остальных	1	1
541	но именно	1	1
542	собственном смысле	1	1
543	единство в	1	1
544	и вообще	2	1
545	в восприятии	1	1
546	которая является	2	1
547	в понимании	1	1
548	только тем	1	1
549	не являются	2	1
550	этого вопроса	2	1
551	факт который	1	1
552	характер в	1	1
553	по своему	2	1
554	себе совершенно	1	1
555	свою силу	4	1
556	но вместе	1	1
557	ко всякой	1	1
558	показал что	4	1
559	и наоборот	1	1
560	этим самым	2	1
561	не из	2	1
562	и может	1	1
563	они должны	1	1
564	различие между	2	1
565	нам остается	2	1
566	на этой	5	1
567	совсем другую	1	1
568	окажется что	1	1
569	что один	2	1
570	того места	1	1
571	сказывается в	2	1
572	этим именем	1	1
573	эти же	1	1
574	бы совершенно	2	1
575	но уже	1	1
576	действия а	1	1
577	этого слова	2	1
578	это положение	1	1
579	быть выражены	1	1
580	далеко не	1	1
581	нашего исследования	5	1
582	нас к	4	1
583	первые два	1	1
584	которой он	1	1
585	в научном	1	1
586	во взаимной	1	1
587	основывается на	1	1
588	же два	1	1
589	оно имеет	1	1
590	что те	1	1
591	за ним	2	1
592	сейчас мы	3	1
593	относятся в	1	1
594	не мог	1	1
595	как частный	3	1
596	меняется и	1	1
597	вопроса об	1	1
598	мы попытаемся	1	1
599	привело к	1	1
600	поставлены в	1	1
601	слов так	1	1
602	будет в	1	1
603	что такое	3	1
604	благодаря этому	1	1
605	с нарастанием	1	1
606	еще нечто	1	1
607	которого является	2	1
608	что всякий	2	1
609	установить что	4	1
610	совершенно понятно	1	1
611	представление о	1	1
612	оказывается что	1	1
613	и значит	1	1
614	для объяснения	2	1
615	не менее	2	1
616	из области	2	1
617	в опыте	1	1
618	точку зрения	2	1
619	которые в	4	1
620	впечатлению в	1	1
621	надо сказать	1	1
