1	в том что	9	17
2	вместе с тем	1	10
3	для того чтобы	1	7
4	с самого начала	1	6
5	так же как	1	6
6	в отличие от	1	6
7	в высшей степени	1	6
8	тем не менее	1	5
9	в зависимости от	1	5
10	можно было бы	1	5
11	с одной стороны	3	5
12	смысле этого слова	1	4
13	в то время	5	4
14	то время как	4	4
15	во всяком случае	2	4
16	же как и	1	4
17	в этом отношении	3	3
18	на то что	2	3
19	не мог бы	1	3
20	с другой стороны	5	3
21	как мы видели	1	3
22	внешней и внутренней	2	3
23	независимо от того	1	3
24	состоит в том	1	3
25	о том что	3	3
26	и все остальные	1	2
27	по отношению к	3	2
28	как мы уже	1	2
29	этой точки зрения	1	2
30	как и в	2	2
31	с этой точки	1	2
32	мы знаем о	1	2
33	в том числе	1	1
34	в самом начале	1	1
35	до сих пор	2	1
36	к тому что	1	1
37	не только в	1	1
38	содержания и формы	1	1
39	что иное как	1	1
40	в самых общих	1	1
41	том что в	1	1
42	по своей функции	1	1
43	совпадает с понятием	1	1
44	то ни было	2	1
45	в применении к	1	1
46	не мог не	1	1
47	друг от друга	1	1
48	по аналогии с	1	1
49	в следующем виде	1	1
50	можно выразить словами	1	1
51	в значительной степени	1	1
52	и тому же	1	1
53	именно в этой	1	1
54	так как он	1	1
55	представление о том	1	1
56	в течение всего	1	1
57	сих пор остается	1	1
58	с наибольшей отчетливостью	1	1
59	говорит он но	1	1
60	то же самое	2	1
61	на этот раз	1	1
62	более или менее	1	1
63	в этой области	1	1
64	одному и тому	1	1
65	к одному и	1	1
66	с такой же	1	1
67	не что иное	1	1
68	он не мог	1	1
69	не в состоянии	2	1
70	что уже в	1	1
71	из них не	1	1
72	в данном случае	1	1
73	и в том	1	1
74	бы то ни	2	1
75	подобно тому как	1	1
76	главным образом по	1	1
77	в конце концов	4	1
78	сам по себе	1	1
79	что они являются	1	1
80	в этот период	1	1
81	самых общих чертах	1	1
82	как одного из	1	1
83	так или иначе	1	1
