N	3gram	Vygotskiy__4	Istorich
1	с другой стороны	2	8
2	и т д	2	8
3	с одной стороны	3	7
4	в том что	12	5
5	до сих пор	3	4
6	не только в	1	4
7	о том что	10	4
8	о том как	2	3
9	вместе с тем	2	3
10	так как это	3	3
11	то время как	2	3
12	в то время	2	3
13	не может быть	1	3
14	потому что он	2	2
15	уже знаем что	2	2
16	другой стороны он	1	2
17	только то что	1	2
18	что в нем	5	2
19	как это делают	1	2
20	точно так же	3	2
21	так как он	1	2
22	что эти три	1	2
23	во всяком случае	3	2
24	по отношению к	1	2
25	можно было бы	4	2
26	мы уже знаем	2	2
27	что и в	1	2
28	том что она	1	1
29	что иное как	1	1
30	увидим что это	1	1
31	это то что	1	1
32	том мотиве который	1	1
33	в которых он	1	1
34	мы обратимся к	1	1
35	том что на	1	1
36	том что он	3	1
37	нам кажется что	1	1
38	же как и	1	1
39	знает что он	1	1
40	тем что в	1	1
41	и не может	1	1
42	в таком случае	1	1
43	но он же	1	1
44	у него в	1	1
45	что все эти	1	1
46	таким образом в	2	1
47	с тем что	1	1
48	было бы продолжить	1	1
49	совершенно ясно что	3	1
50	к тому чтобы	3	1
51	на этот вопрос	1	1
52	на первый взгляд	1	1
53	со всех сторон	1	1
54	с этой точки	1	1
55	мы стоим перед	1	1
56	так же как	3	1
57	или как говорит	1	1
58	в противоречие с	1	1
59	можем заключить что	1	1
60	чтобы ответить на	1	1
61	одной стороны он	1	1
62	а также и	1	1
63	а с другой	1	1
64	так или иначе	1	1
65	то что все	1	1
66	мы уже говорили	1	1
67	мы сейчас увидим	1	1
68	т д все	1	1
69	это только одна	1	1
70	как бы в	1	1
71	что мы видим	1	1
72	этой точки зрения	1	1
73	надо сказать что	3	1
74	вместе с ним	1	1
75	бы в том	1	1
76	так например в	1	1
77	и вместе с	1	1
78	не забудем что	1	1
79	что в ней	2	1
80	только после этого	5	1
81	к выводу что	1	1
82	и сейчас же	3	1
83	и что от	1	1
84	что можно с	1	1
85	подобно тому как	1	1
86	речь идет о	2	1
87	несмотря на все	1	1
88	с этой стороны	1	1
89	можно сказать что	1	1
90	на то что	6	1
91	у нас на	1	1
92	мы легко можем	1	1
93	с другом и	2	1
94	не что иное	1	1
95	друг с другом	4	1
96	для того чтобы	19	1
97	смысле этого слова	3	1
98	мы только что	1	1
99	как бы он	1	1
