N	2gram	Bakhtin_Pr_4	KulturaY
1	потому что	4	25
2	и в	46	23
3	не только	14	20
4	в том	9	19
5	в этом	16	18
6	и не	27	16
7	было бы	3	15
8	так как	5	15
9	может быть	23	15
10	точки зрения	11	14
11	все эти	4	12
12	если бы	3	12
13	у нас	2	12
14	в самом	9	12
15	но в	6	11
16	том что	4	11
17	того чтобы	1	11
18	в области	1	11
19	по себе	7	10
20	в языке	2	10
21	а не	11	10
22	что в	4	10
23	самом деле	4	9
24	вопрос о	2	9
25	в сущности	7	9
26	хотя бы	2	9
27	то что	4	9
28	можно было	2	9
29	вовсе не	9	9
30	не может	19	9
31	с точки	9	8
32	не в	10	8
33	языка и	2	8
34	и что	3	8
35	уже не	4	8
36	прежде всего	9	8
37	с другой	3	8
38	и пр	2	8
39	что это	1	7
40	все же	4	7
41	в нашем	1	7
42	в силу	1	7
43	и с	7	7
44	не менее	2	7
45	но и	12	7
46	с помощью	3	7
47	другой стороны	3	7
48	то же	6	6
49	и на	11	6
50	но не	4	6
51	в этой	3	6
52	слово это	1	6
53	да и	4	6
54	это не	5	6
55	ту же	2	6
56	между тем	2	6
57	этот вопрос	2	6
58	вопроса о	1	6
59	слова в	13	6
60	что не	1	6
61	что мы	2	6
62	в речи	3	6
63	и то	1	5
64	также и	3	5
65	мы имеем	3	5
66	еще не	7	5
67	целый ряд	2	5
68	должна быть	2	5
69	по существу	3	5
70	и вот	1	5
71	что все	1	5
72	об этом	2	5
73	лишь в	2	5
74	и тем	2	5
75	несмотря на	1	5
76	и здесь	4	5
77	не могут	3	5
78	приводит к	4	5
79	в его	9	5
80	один из	1	5
81	что он	6	5
82	только в	6	5
83	речь в	2	5
84	всяком случае	1	5
85	там где	2	5
86	вместе с	2	5
87	как это	1	5
88	что же	3	5
89	этого слова	2	5
90	слова и	7	5
91	все это	6	5
92	этом смысле	2	5
93	таким образом	4	5
94	речи и	5	5
95	во всяком	2	5
96	что я	6	4
97	в данном	2	4
98	со стороны	1	4
99	однако не	1	4
100	перед нами	12	4
101	хотя и	6	4
102	бы и	2	4
103	если мы	5	4
104	на то	3	4
105	широком смысле	2	4
106	в нем	17	4
107	в узком	2	4
108	так и	4	4
109	но все	2	4
110	на этой	1	4
111	должно быть	4	4
112	свою речь	1	4
113	своего рода	4	4
114	в то	5	4
115	на себе	1	4
116	но только	1	4
117	ничего не	2	4
118	что на	1	4
119	к тому	2	4
120	и о	3	4
121	в пределах	10	4
122	или в	8	4
123	могут быть	2	4
124	можно сказать	4	4
125	это слово	5	4
126	для нас	2	4
127	мы знаем	1	4
128	ни в	6	4
129	в конце	3	4
130	в них	1	4
131	не было	2	4
132	в связи	1	4
133	как бы	19	4
134	в результате	2	4
135	сказать что	2	4
136	была бы	1	4
137	к этому	1	4
138	так же	3	4
139	в сфере	1	3
140	того же	3	3
141	говорящего коллектива	1	3
142	как не	1	3
143	меньшей степени	2	3
144	этой почве	1	3
145	а только	1	3
146	как в	4	3
147	с этим	2	3
148	так в	2	3
149	то и	2	3
150	он не	4	3
151	ни были	1	3
152	и по	2	3
153	на этом	3	3
154	что она	1	3
155	о которых	2	3
156	чем в	1	3
157	нисколько не	1	3
158	что такое	2	3
159	в которые	2	3
160	в процессе	4	3
161	слова не	2	3
162	слова как	3	3
163	речи не	1	3
164	же время	5	3
165	и его	6	3
166	связи с	1	3
167	языка в	2	3
168	отличается от	3	3
169	всего в	1	3
170	как мы	12	3
171	в виду	4	3
172	в ней	1	3
173	здесь не	4	3
174	а в	2	3
175	те же	2	3
176	на это	1	3
177	для этого	2	3
178	никак не	3	3
179	языке как	1	3
180	знает что	1	3
181	что и	3	3
182	в форме	1	3
183	конце концов	1	3
184	большей или	2	3
185	есть в	6	3
186	уже в	4	3
187	до конца	4	3
188	у него	5	3
189	как раз	7	3
190	тем что	3	3
191	указание на	1	3
192	или иначе	1	3
193	именно в	1	3
194	или меньшей	2	3
195	в соответствии	1	3
196	а главное	1	3
197	на фоне	6	3
198	слов в	2	3
199	но для	3	3
200	живет и	1	3
201	своей собственной	1	3
202	в большей	2	3
203	но это	6	3
204	не знает	4	3
205	со специфическими	1	3
206	совершенно не	4	3
207	к этой	1	3
208	и это	3	3
209	смысле слова	2	2
210	отношения к	2	2
211	в обычном	1	2
212	же как	2	2
213	чтобы не	1	2
214	и потому	1	2
215	на самом	1	2
216	и есть	1	2
217	тем же	3	2
218	не хочет	2	2
219	по преимуществу	1	2
220	и до	3	2
221	почти всегда	3	2
222	той же	3	2
223	что если	1	2
224	конечно и	3	2
225	так или	1	2
226	внимание и	1	2
227	в широком	1	2
228	а следовательно	2	2
229	мы будем	2	2
230	и чужое	1	2
231	что за	1	2
232	к слову	2	2
233	отличие от	3	2
234	речи но	1	2
235	в своем	3	2
236	могли бы	1	2
237	его к	2	2
238	от этого	2	2
239	и у	1	2
240	и если	1	2
241	при этом	5	2
242	не как	3	2
243	в корне	2	2
244	строить свою	1	2
245	свое время	2	2
246	это конечно	1	2
247	в одну	1	2
248	здесь мы	1	2
249	в другом	2	2
250	на ту	1	2
251	на все	2	2
252	данном случае	1	2
253	рядом с	5	2
254	достоевского и	2	2
255	все равно	2	2
256	как и	12	2
257	не всегда	1	2
258	и еще	1	2
259	бы на	1	2
260	в своей	3	2
261	в их	4	2
262	в отличие	3	2
263	в которых	2	2
264	установка на	3	2
265	тем самым	1	2
266	в устах	1	2
267	в атмосфере	2	2
268	в отношении	3	2
269	она не	3	2
270	может служить	1	2
271	дело не	1	2
272	того как	2	2
273	но здесь	3	2
274	синтаксической конструкции	1	2
275	следовательно и	2	2
276	в самой	5	2
277	очень часто	4	2
278	да рядом	1	2
279	должны быть	1	2
280	стиля но	1	2
281	некоторой степени	1	2
282	иметь в	1	2
283	не хочу	1	2
284	характер и	1	2
285	роль в	1	2
286	на том	2	2
287	что у	1	2
288	что для	1	2
289	в плоскости	2	2
290	отсюда и	1	2
291	это только	1	2
292	по сравнению	1	2
293	мы в	1	2
294	и вообще	1	2
295	после того	1	2
296	к нему	5	2
297	язык в	1	2
298	слов и	3	2
299	а именно	1	2
300	но так	1	2
301	он уже	2	2
302	с одной	1	2
303	же и	4	2
304	конечно не	8	2
305	языка как	1	2
306	а это	1	2
307	большинстве случаев	8	2
308	до некоторой	1	2
309	и речь	2	2
310	даже и	1	2
311	никогда не	6	2
312	и даже	3	2
313	выходит за	1	2
314	совокупность приемов	1	2
315	сюда же	1	2
316	еще и	4	2
317	в живом	1	2
318	но есть	1	2
319	этот термин	1	2
320	превращается в	4	2
321	смысла и	1	2
