N	3gram	Losev_Prob_2	DiskursI
1	в том что	4	13
2	с одной стороны	5	9
3	о том что	14	5
4	это прежде всего	1	3
5	а с другой	1	3
6	той или иной	1	3
7	не может быть	3	3
8	с другой стороны	5	3
9	в то же	4	3
10	пока еще не	4	3
11	том что в	2	2
12	не говоря уже	4	2
13	подобно тому как	2	2
14	в том числе	2	2
15	то же самое	5	2
16	а в том	1	2
17	одной стороны и	3	2
18	и не только	1	2
19	тот или иной	4	2
20	говоря уже о	4	2
21	сами по себе	2	2
22	том числе и	2	2
23	по крайней мере	6	2
24	в данном случае	5	2
25	не только в	2	2
26	в частности в	2	2
27	более или менее	4	2
28	то есть в	2	2
29	но отнюдь не	1	2
30	можно сказать что	3	2
31	только в том	4	2
32	в этом случае	7	1
33	на том что	1	1
34	ни о чем	1	1
35	в чистом виде	3	1
36	прежде всего как	1	1
37	одним и тем	1	1
38	далеко не все	1	1
39	на самом деле	2	1
40	также и в	1	1
41	в этом смысле	5	1
42	внимание на то	1	1
43	свидетельствует о том	1	1
44	как раз и	4	1
45	о том как	1	1
46	он не может	1	1
47	том что всякое	1	1
48	тому как мы	1	1
49	но далеко не	1	1
50	и времени в	1	1
51	до сих пор	4	1
52	и не может	1	1
53	одной стороны это	1	1
54	том случае если	1	1
55	и в то	1	1
56	хотя бы и	3	1
57	далеко не всякая	1	1
58	только то что	3	1
59	лежат в основе	1	1
60	в таком случае	10	1
61	том или ином	2	1
62	самого начала мы	1	1
63	том что не	1	1
64	между собой и	2	1
65	то есть без	1	1
66	вместе с тем	1	1
67	и далеко не	1	1
68	ту или иную	1	1
69	только потому что	1	1
70	в целом и	1	1
71	которые лежат в	1	1
72	но в таком	3	1
73	что не есть	1	1
74	содержит в себе	2	1
75	можно даже сказать	1	1
76	и тем же	1	1
77	тем что он	1	1
78	в основе этих	1	1
79	как будто бы	5	1
80	в известном смысле	1	1
81	в том случае	2	1
82	требует для себя	2	1
83	как и вообще	1	1
84	о чем не	1	1
85	в связи с	5	1
86	даже не только	1	1
87	так и от	1	1
88	во всяком случае	10	1
89	здесь пока еще	1	1
90	даже помимо воли	1	1
91	в них имеются	1	1
92	было и не	1	1
93	в свое время	1	1
94	не то чтобы	1	1
95	того или иного	5	1
96	в этом отношении	1	1
97	так и в	1	1
98	имея в виду	2	1
99	это и есть	2	1
100	не может существовать	1	1
101	с самого начала	2	1
102	и тем более	1	1
103	заключается в том	2	1
104	и один из	1	1
105	на то что	4	1
106	в другом случае	1	1
107	и то же	1	1
108	и прежде всего	2	1
109	тем более не	2	1
110	тем не менее	12	1
111	но все же	1	1
112	на русском языке	2	1
113	в том или	1	1
114	и по своему	2	1
115	что не только	1	1
