N	3gram	Bakhtin_Pr_5	FransuaR
1	то же время	10	9
2	в то же	10	9
3	прежде всего в	1	4
4	как мы видели	1	4
5	в конце концов	3	4
6	в свою очередь	1	3
7	с точки зрения	2	3
8	за то что	1	3
9	но в то	4	3
10	мы уже говорили	5	3
11	так и в	2	3
12	в том что	2	3
13	дело в том	1	2
14	по отношению к	6	2
15	о том как	1	2
16	в этом отношении	1	2
17	то что в	1	2
18	в большинстве случаев	2	2
19	можно было бы	2	2
20	в значительной степени	1	2
21	как и в	1	2
22	мы сейчас увидим	1	2
23	в его целом	2	2
24	как мы сейчас	1	2
25	в свое время	1	2
26	этот момент и	1	1
27	на этом моменте	1	1
28	с таким же	1	1
29	от него и	1	1
30	в чем же	1	1
31	как и всегда	1	1
32	и для самого	1	1
33	оно в сущности	1	1
34	на самом деле	9	1
35	как и его	1	1
36	потому что сам	2	1
37	в том и	1	1
38	что он есть	1	1
39	то же самое	1	1
40	в том же	1	1
41	и в стиле	1	1
42	и по отношению	1	1
43	сам по себе	2	1
44	таким образом на	1	1
45	по себе и	2	1
46	прежде всего ее	1	1
47	со столом и	1	1
48	что в нем	1	1
49	все это я	2	1
50	что все это	2	1
51	со всех сторон	1	1
52	и не в	2	1
53	и у других	1	1
54	уже говорили что	3	1
55	с такою же	1	1
56	как мы сказали	1	1
57	в данном случае	1	1
58	и все его	1	1
59	и в отношении	1	1
60	все это уже	1	1
61	и в этом	2	1
62	и во всяком	1	1
63	о том что	1	1
64	не только для	1	1
65	его к тому	1	1
66	в том или	1	1
67	что я не	1	1
68	и со своим	1	1
69	но только в	1	1
70	том и в	1	1
71	не могла не	1	1
72	по ту сторону	1	1
73	во всяком случае	4	1
74	и слово о	2	1
75	как и все	2	1
76	имел в виду	1	1
77	и все это	2	1
78	не в силах	2	1
79	точки зрения формальной	1	1
80	рядом с этим	1	1
81	к нему и	4	1
82	как и во	1	1
83	но и для	1	1
84	с самого начала	8	1
85	и в самом	3	1
86	к тому же	3	1
87	как мы уже	2	1
88	именно потому что	2	1
89	и прежде всего	4	1
90	друг от друга	1	1
91	в этом смысле	3	1
92	но на самом	4	1
93	мы уже указывали	1	1
94	и в том	1	1
95	не знает и	2	1
96	том или ином	1	1
97	приведенном нами отрывке	1	1
98	мы увидим что	2	1
99	и в другом	1	1
