N	3gram	Voloshinov_2	Problema
1	о том что	3	14
2	тем не менее	1	12
3	в таком случае	3	10
4	во всяком случае	2	10
5	в этом случае	1	7
6	по крайней мере	2	6
7	так или иначе	1	6
8	с одной стороны	3	5
9	в связи с	7	5
10	того или иного	2	5
11	с другой стороны	1	5
12	то же самое	5	5
13	более или менее	2	4
14	до сих пор	3	4
15	тот или иной	1	4
16	говоря уже о	1	4
17	что же такое	1	4
18	на то что	2	4
19	в то же	8	4
20	есть прежде всего	1	4
21	в том что	6	4
22	не говоря уже	1	4
23	что иное как	1	3
24	одной стороны и	2	3
25	но и в	2	3
26	мы все же	1	3
27	не может быть	10	3
28	даже и в	1	3
29	можно сказать что	1	3
30	не что иное	1	3
31	вовсе не является	3	3
32	так же и	1	2
33	на самом деле	4	2
34	в самом деле	5	2
35	в том числе	1	2
36	с самого начала	5	2
37	сами по себе	1	2
38	бы то ни	4	2
39	а может быть	1	2
40	точном смысле слова	1	2
41	том числе и	1	2
42	то или иное	1	2
43	может быть и	5	2
44	для того чтобы	6	2
45	если мы возьмем	1	2
46	не только в	1	2
47	само по себе	1	2
48	у нас не	2	2
49	уже с самого	1	2
50	не совпадает с	1	2
51	и прежде всего	2	2
52	друг от друга	1	2
53	это же самое	1	1
54	на том что	1	1
55	но как раз	1	1
56	какой мере не	1	1
57	в той или	3	1
58	значение в языке	2	1
59	прямо сказать что	1	1
60	в какой мере	1	1
61	проблем науки о	1	1
62	а вовсе не	1	1
63	одним и тем	2	1
64	не знает ни	2	1
65	и сознания а	1	1
66	свидетельствует о том	1	1
67	является не только	2	1
68	нам кажется что	1	1
69	в живой речи	1	1
70	несмотря на то	1	1
71	том что это	1	1
72	он не может	1	1
73	не может обойтись	1	1
74	и не может	3	1
75	или может быть	2	1
76	в зависимости от	2	1
77	языка как системы	2	1
78	на самом же	3	1
79	в этом отношении	1	1
80	в собственном смысле	2	1
81	лежат в основе	1	1
82	и значение в	1	1
83	как мы уже	3	1
84	том что не	1	1
85	ничего не значит	1	1
86	не могли бы	1	1
87	ни в какой	2	1
88	ведь если бы	1	1
89	конечно не следует	1	1
90	же в таком	1	1
91	является вовсе не	1	1
92	нас не будет	1	1
93	но как мы	1	1
94	и не имеет	1	1
95	в противоречие с	1	1
96	тем что он	1	1
97	то ни было	4	1
98	если бы в	1	1
99	на тот или	1	1
100	и то же	3	1
101	в обычном смысле	1	1
102	все эти категории	1	1
103	обстоит дело с	1	1
104	было бы в	1	1
105	быть и более	1	1
106	а с другой	1	1
107	в последнее время	1	1
108	может быть достаточно	1	1
109	и соответствующие им	1	1
110	какой бы то	2	1
111	уже о том	1	1
112	не относится к	1	1
113	так как нам	1	1
114	с нашей точки	2	1
115	все более и	2	1
116	в учении о	1	1
117	в точном смысле	4	1
118	можно прямо сказать	1	1
119	которой он является	1	1
120	самом же деле	3	1
121	даже вовсе не	1	1
122	переходит в другую	1	1
123	так и от	2	1
124	но тем не	1	1
125	так и в	1	1
126	мы здесь не	1	1
127	и тем же	2	1
128	язык как система	2	1
129	хотя бы в	2	1
130	но отнюдь не	1	1
131	не существует и	1	1
132	и тем более	1	1
133	на то или	1	1
134	ни одна из	1	1
135	более и более	2	1
136	слова как они	1	1
137	той или иной	4	1
138	не менее в	1	1
139	но все же	1	1
140	нашей точки зрения	2	1
141	о чем мы	1	1
142	в данном контексте	2	1
143	в узком смысле	2	1
144	только в этом	2	1
145	обычном смысле слова	1	1
146	в языке но	1	1
147	в тех областях	1	1
