N	2gram	Losev_Prob_3	Istorich
1	и в	44	28
2	и т	13	25
3	может быть	28	25
4	т д	13	22
5	а не	18	15
6	не может	7	15
7	никогда не	6	14
8	мы имеем	2	13
9	мы должны	7	13
10	для нас	16	13
11	то же	13	12
12	не только	14	12
13	что в	8	12
14	только в	19	11
15	мы не	7	10
16	все же	6	10
17	и что	7	10
18	что он	9	10
19	но и	10	10
20	прежде всего	3	10
21	не в	13	9
22	так и	10	9
23	о том	6	9
24	то что	23	9
25	в том	21	9
26	и не	35	9
27	в этом	17	8
28	но в	12	8
29	что это	3	8
30	таким образом	9	8
31	не всегда	1	8
32	если бы	3	8
33	в ней	5	7
34	здесь мы	1	7
35	это не	9	7
36	еще не	5	7
37	и здесь	5	7
38	этот вопрос	3	7
39	что мы	8	7
40	так же	5	7
41	том что	12	7
42	было бы	8	7
43	в этих	2	7
44	а в	5	7
45	в этой	3	6
46	это тоже	2	6
47	его в	3	6
48	так например	1	6
49	тем не	10	6
50	не менее	10	6
51	к тому	3	6
52	что и	9	6
53	так как	9	6
54	с другой	7	6
55	вместе с	2	6
56	когда он	2	6
57	видно что	1	6
58	например в	1	5
59	должна быть	1	5
60	вопрос о	1	5
61	мы будем	2	5
62	что они	5	5
63	в своем	5	5
64	более или	1	5
65	что она	1	5
66	по существу	2	5
67	или менее	1	5
68	не будем	2	5
69	дело не	2	5
70	в дальнейшем	1	5
71	можно было	4	5
72	в его	9	5
73	что здесь	5	5
74	но не	3	5
75	в качестве	3	5
76	в одном	1	5
77	до сих	2	5
78	на более	1	5
79	сих пор	2	5
80	или в	4	5
81	не должен	1	5
82	сказать что	16	5
83	другой стороны	5	5
84	героя в	2	5
85	ее в	1	5
86	и даже	14	4
87	и для	2	4
88	и на	1	4
89	между собой	1	4
90	то мы	1	4
91	чем это	1	4
92	не то	2	4
93	не все	1	4
94	с этим	2	4
95	все эти	7	4
96	на то	3	4
97	но все	3	4
98	об этом	3	4
99	и с	9	4
100	с тем	5	4
101	как и	10	4
102	даже в	1	4
103	на него	1	4
104	в основе	2	4
105	связи с	8	4
106	здесь не	8	4
107	в пределах	1	4
108	означает что	1	4
109	другими словами	6	4
110	того что	8	4
111	с одной	2	4
112	потому что	25	4
113	так что	12	4
114	а именно	8	4
115	одной стороны	1	4
116	могут быть	2	4
117	там где	1	4
118	как будто	3	4
119	все это	5	4
120	в связи	7	4
121	это так	2	4
122	хотя бы	3	4
123	но это	8	4
124	но оно	3	4
125	и другие	3	4
126	они не	1	4
127	также и	16	3
128	время как	4	3
129	то это	10	3
130	и он	1	3
131	там и	3	3
132	видели что	1	3
133	не просто	23	3
134	так называемая	1	3
135	перед нами	8	3
136	могли бы	4	3
137	точку зрения	1	3
138	очень много	3	3
139	при этом	4	3
140	этого вопроса	1	3
141	не как	1	3
142	д все	1	3
143	и по	2	3
144	это конечно	1	3
145	же не	2	3
146	в другом	2	3
147	из них	2	3
148	не с	1	3
149	и тогда	3	3
150	во время	1	3
151	нас не	5	3
152	в котором	2	3
153	в их	2	3
154	и эти	1	3
155	бы быть	3	3
156	по себе	25	3
157	раз и	4	3
158	в то	9	3
159	на котором	2	3
160	дело в	4	3
161	однако это	2	3
162	в руки	1	3
163	есть только	4	3
164	же самое	9	3
165	утверждать что	1	3
166	как мы	8	3
167	в образе	1	3
168	для этого	6	3
169	связь между	1	3
170	во всем	1	3
171	и его	5	3
172	уже не	7	3
173	не можем	1	3
174	если мы	16	3
175	в начале	2	3
176	или даже	5	3
177	представлений о	1	3
178	то время	4	3
179	которые могут	1	3
180	тем что	4	3
181	именно в	2	3
182	мы еще	1	3
183	как это	2	3
184	из которых	2	3
185	это за	3	3
186	что же	8	3
187	будто бы	3	3
188	в целях	1	3
189	точно так	3	3
190	отношения к	3	2
191	одним из	1	2
192	же как	3	2
193	и потому	7	2
194	и между	1	2
195	вопрос мы	1	2
196	из всех	1	2
197	связаны между	1	2
198	что если	1	2
199	дремучий лес	1	2
200	а для	1	2
201	не вполне	1	2
202	в некотором	2	2
203	когда мы	15	2
204	подчеркнуть что	1	2
205	большей частью	1	2
206	к своему	1	2
207	бы то	4	2
208	во всех	2	2
209	то он	2	2
210	а только	5	2
211	точка зрения	1	2
212	значение и	5	2
213	ответ на	1	2
214	отличие от	3	2
215	мы сейчас	2	2
216	относится к	1	2
217	первый взгляд	2	2
218	как в	5	2
219	однако не	1	2
220	то ясно	1	2
221	и как	3	2
222	от этого	1	2
223	в целом	6	2
224	он в	2	2
225	в тех	3	2
226	тоже не	5	2
227	в очень	1	2
228	и тот	1	2
229	в себе	8	2
230	во многих	1	2
231	как он	1	2
232	и если	6	2
233	как оно	3	2
234	в нем	9	2
235	связанные с	1	2
236	он не	8	2
237	и миф	1	2
238	всех этих	2	2
239	пор мы	1	2
240	том чтобы	1	2
241	это один	1	2
242	то ни	6	2
243	при помощи	8	2
244	и тем	9	2
245	но уже	3	2
246	нет в	1	2
247	они часто	1	2
248	мы видели	2	2
249	здесь можно	1	2
250	в чистом	3	2
251	на первый	4	2
252	для него	3	2
253	но если	6	2
254	что такое	3	2
255	в такой	1	2
256	на ступени	2	2
257	в отличие	2	2
258	нет необходимости	1	2
259	бы мы	2	2
260	таких случаях	2	2
261	только для	1	2
262	в эпоху	1	2
263	однако в	2	2
264	чистом виде	2	2
265	но они	1	2
266	в таких	3	2
267	как о	5	2
268	и другое	1	2
269	тогда когда	1	2
270	только из	1	2
271	что их	2	2
272	очень мало	2	2
273	только с	4	2
274	именно это	1	2
275	не могут	1	2
276	на улицу	1	2
277	указывает на	7	2
278	не есть	35	2
279	в ее	4	2
280	нечто целое	2	2
281	и когда	1	2
282	эту точку	1	2
283	на нее	1	2
284	ясно что	6	2
285	целое и	2	2
286	том как	2	2
287	что от	1	2
288	мы в	4	2
289	поэтому в	1	2
290	с ним	7	2
291	ничего не	3	2
292	но мы	1	2
293	там же	1	2
294	нас в	4	2
295	будем называть	1	2
296	во всей	3	2
297	и только	6	2
298	от этих	1	2
299	здесь в	3	2
300	даже на	1	2
301	в ту	1	2
302	в свете	1	2
303	и она	1	2
304	с той	5	2
305	сделать это	1	2
306	образов и	3	2
307	дело с	1	2
308	но этим	1	2
309	правда и	1	2
310	себя в	2	2
311	античности и	1	2
312	для всех	1	2
313	то и	5	2
314	ни было	3	2
315	это значение	2	2
316	был бы	1	2
317	не так	3	2
318	никто не	2	2
319	вовсе не	37	2
320	само по	3	2
321	как раз	8	2
322	были бы	2	2
323	даже не	2	2
324	еще и	7	2
325	с ней	5	2
326	а с	2	2
327	один и	1	2
328	что не	1	2
329	на этот	4	2
330	не на	1	2
331	не означает	1	2
332	зависит от	1	2
333	его как	3	2
334	воздействовать на	2	2
335	мы исходим	1	2
336	нами на	1	2
337	в брак	1	2
338	этих случаях	1	2
339	как бы	9	2
340	именно так	3	2
341	на смерть	1	2
342	нисколько не	2	2
343	рассматривать как	2	2
344	и часто	1	2
345	еще одна	1	2
346	не существует	1	2
347	и от	9	2
348	бы в	2	2
349	всякого рода	4	2
350	ни к	3	2
351	в мифе	3	2
352	была бы	1	2
353	из этого	3	2
354	самое что	1	2
355	в виде	6	2
356	в частности	2	2
357	это было	2	2
358	к этому	1	2
359	можно назвать	1	2
360	значения этого	1	1
361	речь идет	1	1
362	не должны	1	1
363	в русских	1	1
364	относится и	2	1
365	рассматривается как	1	1
366	художественного произведения	14	1
367	не остается	1	1
368	и то	14	1
369	на самом	7	1
370	он может	1	1
371	это и	7	1
372	и есть	5	1
373	необходимости приводить	1	1
374	тем же	2	1
375	в первом	1	1
376	смысл этого	1	1
377	ведь и	1	1
378	и больше	3	1
379	помощи которого	1	1
380	едва ли	5	1
381	значение но	2	1
382	и этот	1	1
383	уже по	1	1
384	мы уже	4	1
385	его не	2	1
386	а как	2	1
387	есть не	5	1
388	из всего	1	1
389	образы и	3	1
390	не содержат	2	1
391	себе как	3	1
392	например у	1	1
393	имеет свою	3	1
394	есть нечто	8	1
395	говорить о	3	1
396	но даже	4	1
397	содержат в	1	1
398	же что	1	1
399	мы читаем	2	1
400	иное как	4	1
401	к целому	1	1
402	совсем не	2	1
403	но как	4	1
404	в сторону	1	1
405	только тогда	2	1
406	а он	1	1
407	таком положении	1	1
408	тут же	4	1
409	само же	1	1
410	друга и	2	1
411	или иное	2	1
412	что-нибудь другое	1	1
413	и нас	1	1
414	отнюдь не	10	1
415	что хотя	1	1
416	в истории	1	1
417	не видно	1	1
418	если она	1	1
419	независимо от	1	1
420	это одно	1	1
421	что именно	1	1
422	дает нам	2	1
423	данного типа	1	1
424	миф не	1	1
425	очень трудно	1	1
426	просто как	2	1
427	по пути	1	1
428	и к	6	1
