N	3gram	Propp_Isto_3	Problema
1	о том что	2	9
2	с точки зрения	1	8
3	в том что	5	8
4	в связи с	3	7
5	тем не менее	5	5
6	с другой стороны	7	5
7	что иное как	3	3
8	и то что	2	3
9	точно так же	2	3
10	вместе с тем	1	3
11	то время как	2	3
12	с одной стороны	2	3
13	все же не	1	3
14	в то время	2	3
15	можно сказать что	1	3
16	после того как	1	3
17	не что иное	3	3
18	по отношению к	2	2
19	равно как и	1	2
20	также и в	1	2
21	в том числе	1	2
22	до сих пор	5	2
23	в таком случае	1	2
24	но и в	1	2
25	никак не мог	1	2
26	в данном случае	3	2
27	мы находим и	1	2
28	не может быть	1	2
29	во всяком случае	2	2
30	но все же	2	2
31	на то что	1	2
32	все еще не	1	1
33	хотя и не	1	1
34	всего дома и	1	1
35	на самом деле	1	1
36	во всем мире	1	1
37	в силу того	1	1
38	он все же	1	1
39	о том чтобы	1	1
40	как мы увидим	1	1
41	а так как	1	1
42	можно было бы	1	1
43	с тех пор	1	1
44	к людям и	1	1
45	с этой точки	1	1
46	чем перейти к	2	1
47	от них же	1	1
48	таким образом мы	2	1
49	не только в	1	1
50	одной стороны он	1	1
51	состоит в том	2	1
52	и должно было	1	1
53	так или иначе	1	1
54	в такой же	1	1
55	на землю и	1	1
56	из земли а	1	1
57	перед тем как	1	1
58	уже не в	1	1
59	и в том	1	1
60	что и здесь	2	1
61	этой точки зрения	1	1
62	силу того что	1	1
63	только в связи	2	1
64	мы увидим ниже	2	1
65	но тем не	2	1
66	то обстоятельство что	1	1
67	за что он	1	1
68	и вместе с	1	1
69	это и есть	1	1
70	с самого начала	1	1
71	что представление о	1	1
72	в большинстве случаев	1	1
73	что не все	1	1
74	то что и	1	1
75	он все еще	1	1
76	в том смысле	1	1
77	к тому же	2	1
78	том что и	1	1
79	и т д	15	1
80	их похожими на	1	1
81	том что делается	1	1
