N	2gram	Voloshinov_1	FransuaR
1	и в	13	49
2	прежде всего	9	19
3	в его	7	18
4	не только	6	17
5	и его	12	17
6	в этом	2	15
7	и не	8	15
8	в них	2	13
9	в эпоху	1	13
10	только в	6	13
11	но и	3	13
12	как и	3	11
13	и т.п	7	11
14	как бы	6	11
15	в этой	1	10
16	вовсе не	2	10
17	xvii века	1	9
18	в нем	2	9
19	для него	2	9
20	и др	2	9
21	все это	4	9
22	отношение к	1	8
23	то же	4	7
24	все же	5	7
25	все эти	2	7
26	таким образом	6	7
27	один из	1	7
28	не может	8	7
29	мы уже	2	6
30	в истории	1	6
31	с их	1	6
32	так и	3	6
33	точки зрения	7	6
34	в то	1	6
35	же время	1	6
36	в себя	1	6
37	то что	6	6
38	так как	3	6
39	сказать что	1	6
40	с точки	5	5
41	с его	1	5
42	но не	1	5
43	в своем	1	5
44	выражение в	1	5
45	при этом	2	5
46	в своей	4	5
47	никогда не	3	5
48	роль в	2	5
49	тот же	2	5
50	уже в	2	5
51	в начале	1	5
52	может быть	8	5
53	в особенности	1	5
54	и до	1	4
55	и над	1	4
56	и к	2	4
57	но в	4	4
58	в себе	3	4
59	лишь в	4	4
60	и более	1	4
61	одна из	1	4
62	в области	2	4
63	на службу	1	4
64	с другой	2	4
65	этот момент	1	4
66	и чисто	1	4
67	а в	2	4
68	тем что	2	4
69	не было	1	4
70	там где	2	4
71	и о	1	4
72	том что	2	4
73	в своих	2	4
74	также и	1	3
75	человека и	1	3
76	связана с	3	3
77	в самом	2	3
78	своего развития	1	3
79	на первом	1	3
80	менее всего	1	3
81	да и	3	3
82	и вот	1	3
83	можно было	1	3
84	на все	1	3
85	и других	1	3
86	было бы	4	3
87	далеко не	1	3
88	несмотря на	2	3
89	в г	2	3
90	во всем	2	3
91	в одном	3	3
92	их в	1	3
93	только с	1	3
94	и это	1	3
95	с ее	1	3
96	в ее	3	3
97	в собственном	1	3
98	так в	1	3
99	связанных с	2	3
100	в виду	1	3
101	другими словами	1	3
102	в значительной	1	3
103	к нему	1	3
104	наконец в	2	3
105	что он	1	3
106	с одной	2	3
107	этого процесса	1	3
108	этом отношении	1	3
109	и особенно	1	3
110	превращается в	3	3
111	нужно сказать	1	3
112	связь с	1	3
113	одной стороны	2	3
114	в течение	2	3
115	например у	1	3
116	в книге	2	3
117	и все	3	3
118	в том	2	3
119	другой стороны	2	3
120	как известно	1	2
121	одним из	1	2
122	мы здесь	1	2
123	в эстетике	1	2
124	на самом	1	2
125	собственном смысле	1	2
126	на материале	1	2
127	но даже	1	2
128	в ней	2	2
129	еще не	1	2
130	это и	1	2
131	за пределы	3	2
132	что они	2	2
133	как к	1	2
134	понять и	1	2
135	метод в	1	2
136	литературы в	1	2
137	что слово	1	2
138	только то	1	2
139	его наиболее	1	2
140	учение о	2	2
141	думать что	2	2
142	на то	1	2
143	вследствие этого	1	2
144	в понимании	1	2
145	подобно тому	1	2
146	связанные с	2	2
147	в мире	1	2
148	автора и	1	2
149	по поводу	1	2
150	в отношении	2	2
151	уже к	1	2
152	что касается	1	2
153	в их	3	2
154	на фоне	4	2
155	в условиях	1	2
156	точку зрения	3	2
157	мы должны	6	2
158	что в	3	2
159	вплоть до	1	2
160	того как	1	2
161	того чтобы	1	2
162	связанное с	1	2
163	в самой	1	2
164	связи с	1	2
165	своей статье	1	2
166	могут быть	2	2
167	на основе	1	2
168	в пределах	3	2
169	в дальнейшем	1	2
170	особенно в	1	2
171	еще в	2	2
172	понятно что	3	2
173	связанная с	1	2
174	в произведении	2	2
175	другом месте	1	2
176	и т.д	5	2
177	в другом	2	2
178	во все	1	2
179	нуждается в	2	2
180	и следовательно	2	2
181	одной из	1	2
182	со всеми	1	2
183	роста и	1	2
184	события и	1	2
185	себе в	1	2
186	никто не	1	2
187	в конце	1	2
188	мы можем	4	2
189	даже и	1	2
190	в предисловии	1	2
191	до конца	1	2
192	из наиболее	1	2
193	в связи	2	2
194	для них	1	2
195	вместе с	1	2
196	так же	2	2
197	это произведение	1	2
198	такого рода	1	2
199	на эту	1	2
200	тому как	1	2
201	статье о	1	2
202	в тех	2	2
203	для понимания	1	2
204	своего времени	1	2
205	но это	1	2
206	вряд ли	3	2
207	форм и	2	2
208	и становится	1	2
209	сознания и	2	2
210	лишь как	1	2
211	творчества но	1	2
212	метода в	5	2
213	в целях	2	2
214	включает в	1	2
215	вполне понятно	4	2
216	ее в	2	2
217	и эта	5	2
218	например в	1	1
219	и то	3	1
220	выражения в	1	1
221	самом деле	3	1
222	писателей и	1	1
223	художественных произведений	2	1
224	только потому	1	1
225	здесь и	1	1
226	в нашу	1	1
227	он всегда	1	1
228	с установлением	1	1
229	и этот	2	1
230	входящих в	1	1
231	в несколько	1	1
232	г в	3	1
233	есть не	2	1
234	мы имеем	1	1
235	которую мы	1	1
236	бы что	1	1
237	и духа	1	1
238	и стиль	2	1
239	не вполне	1	1
240	того же	1	1
241	и он	1	1
242	произведение и	1	1
243	время в	1	1
244	в чем	2	1
245	иной характер	1	1
246	по отношению	3	1
247	в общем	2	1
248	и речи	1	1
249	чем же	2	1
250	в одной	1	1
251	как в	2	1
252	тех случаях	1	1
253	характер носит	1	1
254	и наконец	5	1
255	в материал	2	1
256	конечно не	1	1
257	от этого	2	1
258	есть его	1	1
259	в которой	3	1
260	с самого	2	1
261	в целом	2	1
262	ставить в	1	1
263	что к	1	1
264	и тот	1	1
265	важна не	1	1
266	перевести его	1	1
267	изобразительных искусствах	2	1
268	века к	1	1
269	понимания и	1	1
270	из него	1	1
271	символов и	2	1
272	на этом	1	1
273	его можно	1	1
274	людей и	1	1
275	является нашей	1	1
276	в борьбе	1	1
277	к г	1	1
278	в совершенно	1	1
279	об этом	1	1
280	говорить не	1	1
281	его в	1	1
282	входит в	2	1
283	кажется что	2	1
284	этом мы	1	1
285	само собою	1	1
286	о которых	1	1
287	она и	1	1
288	дидро в	1	1
289	с этой	2	1
290	не всегда	1	1
291	уже у	1	1
292	элемента в	2	1
293	не мог	2	1
294	со всей	3	1
295	но если	1	1
296	в такой	1	1
297	идеологической жизни	1	1
298	представление о	1	1
299	не менее	2	1
300	литературы как	1	1
301	не в	3	1
302	времени не	1	1
303	где нет	1	1
304	необходимо чтобы	1	1
305	мог иметь	1	1
306	что эта	2	1
307	и есть	1	1
308	он пытается	1	1
309	строя и	1	1
310	как о	1	1
311	в какую-то	1	1
312	она никогда	1	1
313	в изобразительных	1	1
314	все вопросы	3	1
315	на язык	2	1
316	в разных	1	1
317	именно с	1	1
318	или как	1	1
319	потому что	1	1
320	методом в	1	1
321	тела и	3	1
322	и несколько	1	1
323	не создает	1	1
324	стиль и	1	1
325	одного автора	1	1
326	и именно	1	1
327	к тому	2	1
328	особенности и	1	1
329	для того	1	1
330	существует только	1	1
331	даже самые	1	1
332	значительной мере	1	1
333	связи со	1	1
334	языка и	5	1
335	в теоретических	1	1
336	здесь мы	3	1
337	материи и	1	1
338	в образе	1	1
339	подойти к	2	1
340	если бы	2	1
341	для этого	1	1
342	по мере	1	1
343	свою историческую	1	1
344	и здесь	1	1
345	рождения и	1	1
346	или на	1	1
347	в различных	1	1
348	и который	1	1
349	должно было	1	1
350	того или	2	1
351	художественном творчестве	1	1
352	вся эта	1	1
