N	3gram	Bakhtin_sl_1	Problema
1	с точки зрения	8	11
2	той или иной	9	11
3	тем не менее	1	10
4	в том что	1	8
5	в той или	9	7
6	по крайней мере	1	6
7	с другой стороны	4	6
8	то есть в	1	6
9	в данном случае	3	5
10	здесь перед нами	1	5
11	можно было бы	2	4
12	ни в какой	1	4
13	те или иные	3	4
14	не только в	2	4
15	во всяком случае	5	4
16	не только не	1	4
17	то есть не	1	3
18	перед нами здесь	1	3
19	имеем в виду	1	3
20	в зависимости от	3	3
21	и с точки	1	3
22	тех или иных	1	3
23	и во всяком	1	3
24	того или иного	2	3
25	о том что	1	3
26	и т д	5	3
27	хотя бы и	3	2
28	в другом случае	2	2
29	и непосредственно без	1	2
30	и в частности	1	2
31	то время как	2	2
32	а также и	1	2
33	и не было	1	2
34	мы все время	1	2
35	для того чтобы	1	2
36	самом же деле	1	2
37	на самом же	1	2
38	более или менее	3	2
39	в то время	2	2
40	и прежде всего	1	2
41	не выходит за	3	2
42	в то же	12	2
43	в самой этой	1	1
44	том что всякий	1	1
45	а следовательно и	1	1
46	его произведения не	1	1
47	еще далеко не	1	1
48	то есть как	3	1
49	дело в том	1	1
50	для нас здесь	1	1
51	мы имеем в	1	1
52	становления и в	1	1
53	это было бы	1	1
54	равно как и	1	1
55	в нем и	1	1
56	и не в	1	1
57	и не может	2	1
58	как мы сказали	4	1
59	и в то	5	1
60	бы то ни	1	1
61	в литературе и	1	1
62	во всех областях	1	1
63	только в истории	1	1
64	с этой точки	1	1
65	одно и то	2	1
66	до сих пор	2	1
67	которые в той	1	1
68	и потому как	1	1
69	если бы мы	1	1
70	прежде всего как	1	1
71	то ни было	1	1
72	вообще не есть	1	1
73	образ и в	1	1
74	мы не знаем	1	1
75	с одной стороны	4	1
76	на одной из	1	1
77	несет на себе	1	1
78	все эти категории	1	1
79	это не значит	1	1
80	прежде всего в	1	1
81	и более конкретное	1	1
82	этой точки зрения	1	1
83	в известном смысле	2	1
84	точном смысле слова	1	1
85	так и в	3	1
86	в свою очередь	2	1
87	и т п	23	1
88	очень далек от	1	1
89	с самого начала	1	1
90	к действительности и	1	1
91	могут быть и	3	1
92	к тому что	2	1
93	они могут быть	6	1
94	у нас в	1	1
95	конечно не только	1	1
96	это не только	1	1
97	выходит за пределы	3	1
98	как и в	1	1
99	именно потому что	1	1
