N	3gram	Vygotskiy__4	Problemy
1	с точки зрения	11	9
2	до сих пор	1	8
3	не может быть	1	8
4	по отношению к	1	5
5	друг с другом	7	5
6	в самом деле	6	4
7	в том числе	2	4
8	в одном слове	1	3
9	в отличие от	2	3
10	том числе и	2	3
11	с другой стороны	8	3
12	как бы в	1	3
13	как и в	1	3
14	по своей природе	1	2
15	в этом смысле	8	2
16	но и в	2	2
17	можно было бы	5	2
18	в том что	31	2
19	как если бы	1	2
20	друг на друга	5	2
21	о том что	3	2
22	в свое время	2	2
23	можно сказать что	1	2
24	в этих случаях	1	2
25	как мы уже	3	2
26	мы увидим что	1	2
27	может войти в	1	1
28	если бы он	1	1
29	то же конкретное	1	1
30	не может не	2	1
31	отношением его к	1	1
32	говоря что в	1	1
33	все эти вопросы	1	1
34	прежде всего в	1	1
35	одним и тем	3	1
36	совершенно не соответствует	1	1
37	и даже не	1	1
38	том что он	1	1
39	в том же	1	1
40	в этом случае	3	1
41	одной стороны и	2	1
42	же как и	4	1
43	разнородные явления как	1	1
44	и во многих	1	1
45	и во всех	1	1
46	в той же	1	1
47	таким образом как	1	1
48	между тем как	3	1
49	в себе и	3	1
50	при этом не	1	1
51	не знает что	2	1
52	может быть даже	1	1
53	если только они	1	1
54	как установку на	1	1
55	одно и то	6	1
56	его личности и	1	1
57	слова к тому	1	1
58	так же как	5	1
59	в данном случае	2	1
60	и тем же	3	1
61	с одной стороны	9	1
62	в конце концов	1	1
63	и то же	6	1
64	как один из	1	1
65	как мы это	1	1
66	не входит в	1	1
67	по сравнению с	3	1
68	в другую сферу	1	1
69	перед нами в	1	1
70	все же не	1	1
71	в связи с	3	1
72	с другом как	1	1
73	не только к	1	1
74	к тому же	1	1
75	собственном смысле слова	1	1
76	во всяком случае	3	1
77	ли они друг	1	1
78	вместо того чтобы	1	1
79	как бы не	1	1
80	между этими двумя	2	1
81	в собственном смысле	7	1
82	другой стороны мы	2	1
83	с самого начала	1	1
84	не только в	1	1
85	но все же	1	1
86	а не на	1	1
87	друг от друга	1	1
88	и ту же	1	1
89	после того как	1	1
90	в настоящей главе	1	1
91	есть прежде всего	1	1
92	такие разнородные явления	1	1
93	никогда не бывает	2	1
94	к тому что	1	1
95	мы уже указывали	1	1
96	одну и ту	1	1
97	той же речи	1	1
98	в высшей степени	2	1
