N	2gram	Tiupa_Anal_1	Istorich
1	и в	18	25
2	вместе с	4	22
3	что он	3	22
4	и т	3	20
5	в сказке	1	18
6	может быть	29	17
7	мы имеем	6	14
8	не только	15	13
9	но и	17	13
10	в его	13	12
11	так как	2	11
12	уже не	4	11
13	и не	21	11
14	в этом	13	10
15	все же	4	10
16	и его	5	9
17	его в	1	9
18	в виде	1	9
19	с другой	4	9
20	таким образом	3	9
21	героя в	2	9
22	еще не	3	8
23	и на	5	8
24	все эти	2	8
25	что в	5	8
26	на него	1	8
27	связи с	1	8
28	и что	1	8
29	с тем	1	8
30	другой стороны	2	8
31	связь с	1	8
32	том что	12	8
33	представляет собой	16	7
34	в нем	3	7
35	а затем	1	7
36	как и	13	7
37	во время	1	7
38	потому что	2	7
39	о том	5	7
40	то что	6	7
41	только в	6	7
42	с одной	3	7
43	в качестве	31	7
44	при помощи	2	7
45	превращается в	1	7
46	одной стороны	3	7
47	но это	1	7
48	в частности	19	7
49	как в	1	6
50	иной мир	1	6
51	это не	6	6
52	не может	22	6
53	в этих	1	6
54	не в	14	6
55	что и	3	6
56	себя в	6	6
57	прежде всего	6	6
58	могут быть	4	6
59	или в	1	6
60	в том	27	6
61	например в	1	5
62	мы не	1	5
63	в ней	1	5
64	но не	10	5
65	что это	1	5
66	но все	1	5
67	здесь мы	1	5
68	входит в	1	5
69	как мы	2	5
70	мы увидим	1	5
71	в него	1	5
72	для нас	1	5
73	то же	9	4
74	мы уже	1	4
75	в ее	1	4
76	его на	1	4
77	в которой	2	4
78	он не	3	4
79	не как	1	4
80	что все	1	4
81	с другими	4	4
82	и тем	1	4
83	не всегда	4	4
84	не менее	1	4
85	все еще	1	4
86	в пределах	2	4
87	с ним	4	4
88	за ним	1	4
89	а именно	3	4
90	если не	1	4
91	герой в	1	4
92	в связи	1	4
93	из себя	1	4
94	мы должны	1	4
95	в которых	1	3
96	на себя	2	3
97	что герой	1	3
98	в роли	2	3
99	если в	3	3
100	герой не	1	3
101	и как	5	3
102	его к	2	3
103	в целом	5	3
104	в этой	5	3
105	только один	1	3
106	их в	1	3
107	на этом	2	3
108	в ином	1	3
109	имеется и	1	3
110	в то	9	3
111	друг друга	1	3
112	ей в	1	3
113	для того	4	3
114	представляют собой	2	3
115	того чтобы	3	3
116	в себя	6	3
117	на том	1	3
118	никогда не	2	3
119	и с	2	3
120	о нем	3	3
121	но мы	1	3
122	к нему	3	3
123	и др	1	3
124	дает ему	1	3
125	никто не	3	3
126	в особенности	1	3
127	и все	3	3
128	над ним	1	3
129	в данном	2	3
130	ее и	1	3
131	а в	9	3
132	в целях	1	3
133	в свою	1	3
134	они не	1	3
135	того же	4	2
136	самом деле	2	2
137	он может	2	2
138	тех же	1	2
139	исключают друг	1	2
140	одним из	3	2
141	а как	2	2
142	на тех	1	2
143	вопрос о	2	2
144	человека и	1	2
145	мы и	1	2
146	в различных	1	2
147	во всех	1	2
148	только тогда	1	2
149	по отношению	6	2
150	до его	2	2
151	перед нами	1	2
152	в предыдущих	1	2
153	том чтобы	7	2
154	друг с	1	2
155	из него	1	2
156	и по	2	2
157	о чем	1	2
158	несмотря на	2	2
159	такой же	2	2
160	точки зрения	6	2
161	в своей	6	2
162	таким же	1	2
163	ее в	1	2
164	то его	1	2
165	от себя	3	2
166	бы мы	1	2
167	но он	1	2
168	силу и	1	2
169	по себе	4	2
170	даже в	3	2
171	по мере	1	2
172	царской дочери	1	2
173	тогда когда	2	2
174	одна из	1	2
175	б в	1	2
176	с другом	1	2
177	это происходит	1	2
178	должен быть	6	2
179	данном случае	2	2
180	быть рассмотрен	1	2
181	роль в	2	2
182	и сам	2	2
183	здесь как	1	2
184	особенно в	2	2
185	еще в	2	2
186	если бы	3	2
187	ничего не	1	2
188	означает что	3	2
189	приближается к	1	2
190	образом в	1	2
191	можно сказать	2	2
192	ним и	2	2
193	же в	1	2
194	в которую	1	2
195	того что	4	2
196	в формах	1	2
197	на которой	1	2
198	том как	1	2
199	ли он	2	2
200	во всем	1	2
201	то в	2	2
202	так что	1	2
203	чтобы он	1	2
204	из них	2	2
205	его и	2	2
206	вовсе не	2	2
207	у него	1	2
208	и вместе	1	2
209	со стороны	2	2
210	до сих	1	2
211	и быть	1	2
212	говорит о	1	2
213	а не	17	2
214	один из	2	2
215	его по	1	2
216	что мы	3	2
217	и потому	2	2
218	из которых	4	2
219	в течение	1	2
220	как бы	5	2
221	с этой	1	2
222	сих пор	1	2
223	и таким	1	2
224	как отражение	1	2
225	и для	1	2
226	не исключают	2	2
227	также не	1	2
228	и при	1	2
229	совершенно не	1	2
230	к его	1	2
231	отношению к	5	2
232	в свое	2	2
233	жизни и	1	2
234	и вновь	1	2
235	то на	1	1
236	также и	2	1
237	себя как	1	1
238	сам по	1	1
239	и должны	1	1
240	и есть	3	1
241	между двумя	3	1
242	не имеют	1	1
243	должна быть	1	1
244	едва ли	2	1
245	в зависимости	1	1
246	форма его	1	1
247	той же	2	1
248	из мифа	1	1
249	двух и	1	1
250	на место	2	1
251	место в	3	1
252	наиболее древние	1	1
253	работы на	1	1
254	герой его	1	1
255	не вполне	1	1
256	я не	1	1
257	и другая	1	1
258	из того	4	1
259	что можно	1	1
260	зависимости от	1	1
261	нас очень	1	1
262	быть в	1	1
263	служит для	1	1
264	на самом	2	1
265	но как	1	1
266	иметь дело	1	1
267	отношение к	2	1
268	отличие от	6	1
269	думать что	2	1
270	отнюдь не	15	1
271	как говорит	2	1
272	вследствие чего	1	1
273	если на	1	1
274	как к	2	1
275	что как	3	1
276	что касается	1	1
277	встрече с	3	1
278	как уже	2	1
279	оказывается в	2	1
280	и наконец	1	1
281	и к	3	1
282	над собой	1	1
283	но в	8	1
284	в противоположность	2	1
285	ним как	1	1
286	не изнутри	1	1
287	на руку	1	1
288	во множестве	1	1
289	та же	1	1
290	вопрос почему	1	1
291	он в	1	1
292	или во	1	1
293	при приближении	1	1
294	на нем	1	1
295	только на	1	1
296	и тот	1	1
297	в себе	11	1
298	если он	1	1
299	здесь имеются	1	1
300	при рассмотрении	3	1
301	при этом	12	1
302	вера в	1	1
303	приходят к	1	1
304	в четыре	1	1
305	видел в	1	1
306	чрезвычайно широко	1	1
307	мировом фольклоре	1	1
308	всех этих	1	1
309	состоит в	11	1
310	в силу	3	1
311	уже говорилось	1	1
312	из древнейших	1	1
313	свидетельствует о	2	1
314	подобно тому	3	1
315	затем уже	1	1
316	в глубине	1	1
317	было бы	2	1
318	этом мы	1	1
319	героя или	1	1
320	она и	1	1
321	соответствии с	2	1
322	и уже	1	1
323	одна и	1	1
324	для чего	2	1
325	всякого сомнения	1	1
326	согласно которому	1	1
327	и тогда	2	1
328	не сам	2	1
329	смысл и	3	1
330	же я	1	1
331	что собственно	1	1
332	ведут к	1	1
333	к тем	1	1
334	в ходе	3	1
335	мы подробно	1	1
336	художественного творчества	2	1
337	вне всякого	1	1
338	с точки	4	1
339	в их	5	1
340	она в	1	1
341	этого текста	2	1
342	широко распространенная	1	1
343	в отличие	6	1
344	свой смысл	1	1
345	в мировом	2	1
346	в одном	1	1
347	и эти	1	1
348	борьбу с	1	1
349	и более	4	1
350	войти в	1	1
351	случае мы	1	1
352	например и	1	1
353	тем самым	7	1
354	дело не	3	1
355	на котором	1	1
356	в науке	1	1
357	свою силу	1	1
358	в самых	1	1
359	же время	6	1
360	этих двух	1	1
361	за которой	1	1
362	мире и	2	1
363	в сознании	2	1
364	в процессе	2	1
365	следует что	2	1
366	обращает на	1	1
367	в каком	1	1
368	к себе	1	1
369	это также	1	1
370	здесь совершенно	1	1
371	вокруг него	1	1
372	числе и	1	1
373	к тому	7	1
374	его с	1	1
375	как для	1	1
376	оно не	1	1
377	утверждать что	1	1
378	на это	1	1
379	время он	1	1
380	где он	1	1
381	основе которого	1	1
382	выросший из	1	1
383	для художественного	2	1
384	и о	2	1
385	в виду	1	1
386	свою очередь	1	1
387	здесь не	2	1
388	уже потому	1	1
389	ли возможно	1	1
390	чтобы быть	1	1
391	у разных	1	1
392	на той	1	1
393	на свой	1	1
394	что может	1	1
395	все того	1	1
396	это восхождение	1	1
397	рассматривается в	1	1
398	он сам	1	1
399	для этого	2	1
400	даже не	1	1
401	сводится к	5	1
402	и соответственно	4	1
403	в состав	3	1
404	на вопрос	4	1
405	говорит об	1	1
406	за пределами	2	1
407	одного из	2	1
408	а также	3	1
409	с целью	2	1
410	восходит к	1	1
411	на основе	2	1
412	мифах и	1	1
413	состоит не	1	1
414	во втором	1	1
415	эти два	1	1
416	во всей	1	1
417	и только	1	1
418	вслед за	1	1
419	наконец в	1	1
420	в ту	1	1
421	у одного	1	1
422	как правило	4	1
423	знания и	1	1
424	может иметь	2	1
425	что искусство	1	1
426	своему содержанию	1	1
427	в литературе	4	1
428	в этнографии	1	1
429	хотя бы	3	1
430	то он	2	1
431	тот же	1	1
432	за столом	1	1
433	сказка в	1	1
434	не само	1	1
435	даже если	1	1
436	он уже	1	1
437	самые разнообразные	1	1
438	всяком случае	1	1
439	давал ему	1	1
440	это означает	3	1
441	и ее	1	1
442	наша цель	1	1
443	но то	1	1
444	тот что	1	1
445	возвращением в	1	1
446	со своим	1	1
447	вопроса о	3	1
448	еще одно	1	1
449	однако так	1	1
450	существования и	1	1
451	что не	3	1
452	а то	1	1
453	или даже	1	1
454	других он	1	1
455	не так	1	1
456	для него	2	1
457	себе в	2	1
458	слова в	1	1
459	в котором	3	1
460	перед собой	2	1
461	смерти и	1	1
462	само собой	1	1
463	были бы	1	1
464	и даже	1	1
465	или иной	6	1
466	есть не	8	1
467	не обязательно	1	1
468	здесь в	1	1
469	а с	3	1
470	или о	1	1
471	что для	1	1
472	в соответствии	1	1
473	то и	1	1
474	не было	1	1
475	не знает	1	1
476	в стране	1	1
477	что случилось	2	1
478	человек в	3	1
479	на втором	1	1
480	углубление в	1	1
481	приобщение к	1	1
482	на ноги	1	1
483	равно как	1	1
484	нет ничего	2	1
485	можно утверждать	1	1
486	ни на	1	1
487	как это	1	1
488	не удается	1	1
489	одну из	1	1
490	к своему	1	1
491	по своему	1	1
492	для установления	1	1
493	такого рода	5	1
494	тому как	3	1
495	в тот	1	1
496	в состоянии	1	1
497	в современной	1	1
498	как будто	3	1
499	быть не	3	1
500	является для	1	1
501	только для	2	1
502	к другим	1	1
503	есть она	1	1
504	легко можно	1	1
505	только одна	1	1
506	происходит в	1	1
507	и от	1	1
508	что оно	1	1
509	мира и	1	1
510	или другой	1	1
511	особого рода	7	1
512	от него	1	1
513	в основе	6	1
514	не говорит	1	1
515	на мое	1	1
516	все они	1	1
517	есть уже	1	1
518	хотя в	1	1
519	при встрече	3	1
520	все люди	1	1
521	из этого	1	1
522	в самом	6	1
523	знание языка	1	1
524	проникнуть в	1	1
525	а я	1	1
526	в искусстве	2	1
527	в своих	1	1
528	в таком	3	1
529	во всяком	1	1
530	все что	1	1
531	этой точки	1	1
532	том числе	3	1
