N	2gram	Tiupa_Anal_3	Istorich
1	и в	18	28
2	может быть	9	25
3	а не	9	15
4	не может	2	15
5	никогда не	5	14
6	мы имеем	5	13
7	мы должны	1	13
8	то же	3	12
9	не только	22	12
10	что в	9	12
11	только в	2	11
12	мы не	3	10
13	все же	4	10
14	что он	4	10
15	но и	13	10
16	прежде всего	5	10
17	не в	6	9
18	так и	14	9
19	о том	6	9
20	то что	2	9
21	в том	9	9
22	и не	12	9
23	в этом	14	8
24	но в	2	8
25	таким образом	4	8
26	не всегда	3	8
27	если бы	1	8
28	в ней	2	7
29	здесь мы	1	7
30	это не	2	7
31	еще не	6	7
32	и здесь	2	7
33	этот вопрос	1	7
34	и др	1	7
35	что мы	2	7
36	том что	12	7
37	было бы	3	7
38	а в	10	7
39	в этой	6	6
40	о смерти	3	6
41	его в	3	6
42	тем не	2	6
43	не менее	4	6
44	к тому	6	6
45	что и	5	6
46	вслед за	1	6
47	с другой	7	6
48	вместе с	2	6
49	когда он	2	6
50	например в	2	5
51	вопрос о	1	5
52	мы будем	1	5
53	что они	3	5
54	в своем	4	5
55	что она	2	5
56	в силу	1	5
57	сказкой и	1	5
58	не будем	1	5
59	дело не	3	5
60	в дальнейшем	2	5
61	восходит к	3	5
62	в его	7	5
63	но не	7	5
64	в качестве	12	5
65	в одном	4	5
66	царство мертвых	1	5
67	до сих	1	5
68	к которому	1	5
69	сих пор	1	5
70	не должен	2	5
71	не знает	1	5
72	сказать что	2	5
73	другой стороны	5	5
74	героя в	1	5
75	ее в	1	5
76	и даже	8	4
77	и для	2	4
78	и на	4	4
79	между собой	1	4
80	то мы	1	4
81	как правило	5	4
82	не все	1	4
83	с этим	3	4
84	представляет собой	5	4
85	все эти	2	4
86	на то	1	4
87	об этом	2	4
88	с тем	2	4
89	как и	14	4
90	даже в	2	4
91	со сказкой	1	4
92	на него	1	4
93	в основе	1	4
94	связи с	1	4
95	здесь не	3	4
96	в пределах	4	4
97	так в	3	4
98	того что	1	4
99	с одной	2	4
100	потому что	1	4
101	так что	1	4
102	в большинстве	2	4
103	большинстве случаев	1	4
104	мы знаем	1	4
105	к ним	1	4
106	а именно	1	4
107	превращается в	1	4
108	один из	2	4
109	связь с	2	4
110	в иной	2	4
111	одной стороны	2	4
112	могут быть	2	4
113	там где	2	4
114	как будто	1	4
115	все это	3	4
116	в связи	1	4
117	хотя бы	1	4
118	но это	1	4
119	и другие	1	4
120	они не	1	4
121	начинается с	1	3
122	я не	1	3
123	ему в	1	3
124	и он	2	3
125	там и	1	3
126	по отношению	7	3
127	перед нами	4	3
128	могли бы	2	3
129	к чему	1	3
130	при этом	11	3
131	ключ к	3	3
132	не как	2	3
133	и по	2	3
134	в другом	1	3
135	не с	2	3
136	и тогда	1	3
137	в их	6	3
138	бы быть	1	3
139	по себе	4	3
140	в то	3	3
141	дело в	2	3
142	очень часто	1	3
143	как мы	1	3
144	бы дать	1	3
145	загробный мир	1	3
146	для этого	1	3
147	и должно	1	3
148	связь между	1	3
149	во всем	3	3
150	в стороне	1	3
151	и его	13	3
152	уже не	5	3
153	не можем	1	3
154	в начале	6	3
155	или даже	1	3
156	и их	1	3
157	тем что	2	3
158	в форме	2	3
159	именно в	3	3
160	на эту	2	3
161	как это	3	3
162	из которых	1	3
163	в книге	1	3
164	будто бы	1	3
165	отношению к	7	3
166	отношения к	2	2
167	и потому	2	2
168	и между	1	2
169	в зависимости	1	2
170	в доме	1	2
171	по его	3	2
172	что если	1	2
173	а для	2	2
174	когда мы	2	2
175	зависимости от	1	2
176	стороны его	1	2
177	на них	1	2
178	столь же	4	2
179	так если	1	2
180	во всех	2	2
181	легко может	1	2
182	этого мотива	1	2
183	ответ на	3	2
184	должны были	1	2
185	отличие от	2	2
186	как в	3	2
187	как уже	2	2
188	и как	4	2
189	от этого	1	2
190	в целом	3	2
191	тут и	1	2
192	в тех	2	2
193	право на	1	2
194	не более	2	2
195	и тот	1	2
196	в себе	2	2
197	во многих	1	2
198	вследствие этого	1	2
199	в нем	2	2
200	он не	6	2
201	всех этих	1	2
202	и вот	2	2
203	том чтобы	1	2
204	а затем	1	2
205	а по	1	2
206	смерть и	1	2
207	нет в	1	2
208	ведет к	1	2
209	в чистом	1	2
210	должно быть	1	2
211	для него	6	2
212	но если	1	2
213	в отличие	2	2
214	бы мы	1	2
215	однако в	5	2
216	что мотив	1	2
217	чистом виде	2	2
218	но они	2	2
219	эти две	1	2
220	как о	1	2
221	в русской	7	2
222	одна из	2	2
223	по своей	2	2
224	не могут	1	2
225	указывает на	3	2
226	не есть	4	2
227	своего отца	1	2
228	в ее	3	2
229	мысль о	3	2
230	приводит к	4	2
231	живет в	1	2
232	целое и	1	2
233	с героем	2	2
234	поэтому в	2	2
235	с ним	1	2
236	ничего не	3	2
237	в глубине	2	2
238	между тем	5	2
239	в конечном	2	2
240	во всей	1	2
241	и только	1	2
242	что девушка	1	2
243	тот же	1	2
244	одной из	1	2
245	дело с	3	2
246	по этому	1	2
247	в сказании	1	2
248	себя в	4	2
249	для всех	2	2
250	пока же	2	2
251	его и	1	2
252	вовсе не	1	2
253	само по	1	2
254	как раз	7	2
255	были бы	3	2
256	в особенности	3	2
257	со стороны	9	2
258	еще и	3	2
259	а с	1	2
260	один и	1	2
261	что не	3	2
262	говорит о	2	2
263	на этот	1	2
264	зависит от	1	2
265	его как	3	2
266	вступает в	3	2
267	как бы	10	2
268	хотя он	1	2
269	и от	2	2
270	бы в	1	2
271	всякого рода	1	2
272	в мифе	1	2
273	между ними	1	2
274	в рамках	3	2
275	из этого	1	2
276	в частности	12	2
277	это было	1	2
278	к этому	3	2
279	также что	1	1
280	речь идет	1	1
281	неотделима от	1	1
282	связана с	1	1
283	дарит ему	1	1
284	где мы	1	1
285	на самом	1	1
286	это и	2	1
287	роль этого	1	1
288	и есть	1	1
289	тем же	1	1
290	с целым	1	1
291	в первом	2	1
292	из его	1	1
293	те же	2	1
294	едва ли	3	1
295	исторических фактов	1	1
296	в году	3	1
297	уже по	2	1
298	мы уже	1	1
299	его не	3	1
300	есть не	2	1
301	обратимся к	1	1
302	та же	1	1
303	что уже	1	1
304	или с	1	1
305	он как	1	1
306	говорить о	3	1
307	на себя	2	1
308	в полной	1	1
309	совершает свои	1	1
310	отдельном случае	1	1
311	и был	1	1
312	прозрачна и	1	1
313	он был	1	1
314	мы читаем	1	1
315	иное как	1	1
316	утверждение что	1	1
317	время в	1	1
318	будем иметь	1	1
319	ними в	2	1
320	как если	1	1
321	итак мы	1	1
322	но как	3	1
323	одной общей	1	1
324	герой не	1	1
325	вступают в	1	1
326	отнюдь не	4	1
327	в истории	1	1
328	не видно	2	1
329	независимо от	1	1
330	контрастирующая с	1	1
331	из уст	1	1
332	как нам	5	1
333	в полном	1	1
334	этом же	1	1
335	по пути	4	1
336	и к	4	1
337	имеет в	1	1
338	в противоположность	2	1
339	и хотя	1	1
340	то в	2	1
341	со своей	8	1
342	видно никаких	1	1
343	и у	1	1
344	бы не	1	1
345	из этих	3	1
346	ее родителей	1	1
347	тому же	3	1
348	мнение что	1	1
349	после чего	2	1
350	духовной культуры	1	1
351	в свет	1	1
352	выше уже	1	1
353	так сказать	2	1
354	о которой	2	1
355	они в	1	1
356	и еще	1	1
357	чего следует	1	1
358	переходит от	1	1
359	и ситуации	2	1
360	после свадьбы	1	1
361	какой бы	1	1
362	подобно тому	3	1
363	путешествия в	1	1
364	мы обратимся	1	1
365	значительной степени	2	1
366	могла бы	2	1
367	на всю	1	1
368	этом он	2	1
369	связанных с	1	1
370	того или	1	1
371	дело здесь	1	1
372	этом смысле	1	1
373	за ней	1	1
374	чаще всего	1	1
375	еще одно	1	1
376	в жизни	2	1
377	из первых	1	1
378	в них	2	1
379	которой он	1	1
380	не мог	2	1
381	с я	1	1
382	в эту	1	1
383	и сейчас	1	1
384	в своей	1	1
385	это делает	1	1
386	прокладывает путь	1	1
387	себе а	1	1
388	от себя	1	1
389	с уверенностью	1	1
390	от его	2	1
391	объекта или	1	1
392	одном из	1	1
393	мифа с	1	1
394	вплоть до	2	1
395	дело уже	1	1
396	доказывает что	2	1
397	войти в	1	1
398	случае мы	1	1
399	и герой	1	1
400	нас к	1	1
401	можно с	1	1
402	дело когда	1	1
403	как можно	1	1
404	все три	2	1
405	с теми	1	1
406	всего один	1	1
407	можно судить	1	1
408	что иное	1	1
409	ставит его	1	1
410	того чтобы	1	1
411	через него	1	1
412	на наш	2	1
413	имеем дело	4	1
414	о ней	1	1
415	с одним	1	1
416	можно усмотреть	1	1
417	преимущественно на	1	1
418	где уже	1	1
419	на себе	1	1
420	же слова	1	1
421	этим же	1	1
422	любимой дочери	1	1
423	достаточно напомнить	1	1
424	трагедии софокла	1	1
425	у нас	1	1
426	известной степени	3	1
427	на всяком	1	1
428	этого дома	1	1
429	ли не	4	1
430	уже было	1	1
431	других исследователей	1	1
432	обряда инициации	1	1
433	своей дочери	2	1
434	здесь пока	1	1
435	бы он	1	1
436	в поле	1	1
437	есть люди	1	1
438	все еще	1	1
439	оно не	1	1
440	должно бы	1	1
441	этого целого	1	1
442	с циклом	1	1
443	говоря уже	1	1
444	каждой из	1	1
445	реальной действительности	1	1
446	нет никакой	1	1
447	в себя	2	1
448	что у	1	1
449	здесь как	1	1
450	уже на	1	1
451	иногда в	1	1
452	оказывается хозяйкой	1	1
453	строго говоря	1	1
454	нам известно	1	1
455	и трагической	1	1
456	собой и	1	1
457	одному этому	1	1
458	образом в	1	1
459	сводится к	2	1
460	именно потому	1	1
461	а также	2	1
462	мы могли	1	1
463	в самой	1	1
464	внимание на	4	1
465	при котором	1	1
466	никак не	1	1
467	в глаза	2	1
468	в новую	2	1
469	в значительной	2	1
470	должно было	1	1
471	если например	1	1
472	а у	1	1
473	путь к	3	1
474	тем или	2	1
475	однако с	3	1
476	но дело	1	1
477	первых же	1	1
478	о своих	2	1
479	герой в	1	1
480	но с	2	1
481	мы захотели	1	1
482	идет по	1	1
483	в тексте	9	1
484	с появлением	2	1
485	в происхождении	1	1
486	при каких	1	1
487	и так	1	1
488	который в	3	1
489	и ее	2	1
490	оказывается в	1	1
491	своего рода	8	1
492	от других	1	1
493	все названные	1	1
494	связывается с	1	1
495	обряд инициации	1	1
496	одно из	1	1
497	уже как	1	1
498	слова в	1	1
499	висит на	1	1
500	в конце	5	1
501	мотива в	1	1
502	с этими	1	1
503	мы можем	2	1
504	у него	1	1
505	в соответствии	2	1
506	каждый из	1	1
507	этом отношении	3	1
508	одежду и	1	1
509	для того	1	1
510	на примере	2	1
511	не обязательно	1	1
512	до известной	3	1
513	чем он	1	1
514	в предисловии	1	1
515	это все	1	1
516	он во	1	1
517	было и	1	1
518	однако что	4	1
519	этой роли	1	1
520	и затем	1	1
521	только по	1	1
522	не было	3	1
523	могут служить	1	1
524	тому как	2	1
525	может иметь	1	1
526	уже давно	1	1
527	уже о	1	1
528	все основные	1	1
529	что во	1	1
530	не удается	1	1
531	а при	1	1
532	можно отметить	2	1
533	власть над	2	1
534	от рассмотрения	1	1
535	к жизни	3	1
536	а если	1	1
537	такого рода	5	1
538	истории не	2	1
539	начале рассказа	1	1
540	или иного	1	1
541	да и	2	1
542	я с	2	1
543	как нельзя	1	1
544	тех пор	2	1
545	цели не	1	1
546	и всех	1	1
547	нам еще	1	1
548	этого слова	2	1
549	действительности не	1	1
550	на пути	2	1
551	этом случае	1	1
552	и обычая	1	1
553	в один	1	1
554	пока еще	3	1
555	в результате	5	1
556	а все	1	1
557	именно такого	1	1
558	хотя и	2	1
559	или иным	2	1
560	и все	2	1
561	каждой части	1	1
562	хотя в	2	1
563	в новый	1	1
564	здесь только	1	1
565	нами не	1	1
566	несмотря на	2	1
567	до тех	1	1
568	охотника и	1	1
569	не говоря	1	1
570	которые здесь	1	1
571	только как	1	1
572	совершенно не	2	1
573	быть признано	1	1
574	их с	1	1
575	по одному	1	1
576	имена в	2	1
577	первом случае	1	1
578	не что	1	1
579	и героем	3	1
580	к числу	2	1
581	таким же	1	1
582	себе не	1	1
583	к этой	1	1
584	во всяком	2	1
585	гораздо более	2	1
