N	2gram	Bakhtin_Pr_5	Formalny
1	и в	35	38
2	в этом	14	27
3	может быть	14	23
4	и его	14	21
5	и пр	1	21
6	таким образом	7	20
7	и не	27	20
8	в самом	6	16
9	не в	10	15
10	прежде всего	12	15
11	не может	18	14
12	в нем	16	13
13	связи с	1	13
14	но и	14	13
15	в пределах	11	12
16	с его	7	11
17	с тем	3	11
18	в том	5	11
19	вовсе не	7	11
20	с другими	2	10
21	в его	21	10
22	не только	10	9
23	при этом	2	9
24	и с	12	9
25	как и	18	9
26	в процессе	1	9
27	самом деле	10	8
28	отнюдь не	1	8
29	все же	8	8
30	точки зрения	7	8
31	так и	8	8
32	что и	3	8
33	тем что	4	8
34	в первом	2	7
35	как мы	8	7
36	лишь в	7	7
37	по себе	4	7
38	для него	14	7
39	в своей	4	7
40	с точки	2	7
41	во втором	1	7
42	уже не	3	7
43	этом отношении	1	7
44	в других	1	7
45	не могут	1	7
46	слова и	11	7
47	что в	6	7
48	и ее	1	6
49	в ней	2	6
50	все эти	3	6
51	в этой	1	6
52	то же	15	6
53	было бы	3	6
54	он не	13	6
55	в их	1	6
56	все время	4	6
57	только в	6	6
58	то что	10	6
59	вместе с	2	6
60	а не	4	6
61	как раз	4	6
62	в результате	1	6
63	хотя бы	2	6
64	а в	7	6
65	это и	3	5
66	по преимуществу	1	5
67	говорить о	3	5
68	всего этого	3	5
69	во всех	3	5
70	в общем	3	5
71	в слове	6	5
72	в то	11	5
73	в основе	1	5
74	же время	10	5
75	если бы	1	5
76	сводится к	3	5
77	и должно	1	5
78	говорит он	4	5
79	и только	1	5
80	что он	24	5
81	всяком случае	4	5
82	с этим	3	5
83	что же	7	5
84	в реальном	3	5
85	и для	8	5
86	бы в	4	5
87	еще более	1	5
88	во всяком	4	5
89	здесь и	1	4
90	высшей степени	3	4
91	в сущности	14	4
92	что оно	2	4
93	в сторону	2	4
94	что они	6	4
95	независимо от	1	4
96	как в	5	4
97	и наконец	7	4
98	и к	12	4
99	не следует	1	4
100	в статье	1	4
101	не как	3	4
102	входит в	1	4
103	в высшей	3	4
104	мы видели	2	4
105	раз и	3	4
106	ничего не	3	4
107	к тому	6	4
108	здесь не	1	4
109	в дальнейшем	2	4
110	того или	1	4
111	но в	19	4
112	чем он	1	4
113	в большинстве	2	4
114	что не	4	4
115	из них	3	4
116	так как	4	4
117	не о	4	4
118	даже и	3	4
119	в особенности	1	4
120	именно как	1	4
121	и даже	5	4
122	в некоторых	1	4
123	другой стороны	3	4
124	там где	7	4
125	на фоне	1	4
126	вот как	4	4
127	как бы	31	4
128	дело идет	3	4
129	лишь как	1	4
130	оно не	1	4
131	к этому	1	4
132	например в	2	3
133	и отчасти	2	3
134	сам по	2	3
135	и до	1	3
136	а как	2	3
137	мы не	1	3
138	между этими	1	3
139	то это	1	3
140	зависимости от	1	3
141	и на	6	3
142	бы она	1	3
143	не входит	1	3
144	чем же	1	3
145	материалом для	2	3
146	как к	5	3
147	хотя и	2	3
148	и как	2	3
149	что это	4	3
150	в целом	3	3
151	но ведь	2	3
152	роль в	1	3
153	только на	4	3
154	так сказать	2	3
155	но именно	2	3
156	всех этих	2	3
157	значительной степени	1	3
158	главным образом	1	3
159	и может	1	3
160	его в	4	3
161	это было	2	3
162	в ином	1	3
163	он и	5	3
164	такой же	3	3
165	как таковой	1	3
166	его нельзя	2	3
167	а лишь	1	3
168	своей статье	1	3
169	не является	1	3
170	но все	4	3
171	его с	5	3
172	можно и	1	3
173	того чтобы	1	3
174	так в	2	3
175	особенно в	2	3
176	все дело	1	3
177	в значительной	1	3
178	должно было	1	3
179	к нему	13	3
180	того что	3	3
181	то и	1	3
182	большинстве случаев	2	3
183	менее всего	1	3
184	мы знаем	2	3
185	и их	1	3
186	слова в	6	3
187	каждый из	2	3
188	для того	1	3
189	с другой	4	3
190	и прежде	4	3
191	а наоборот	1	3
192	не то	1	3
193	без всякой	1	3
194	быть и	2	3
195	все это	14	3
196	на самом	9	3
197	или в	2	3
198	и все	15	3
199	в такой	4	2
200	и то	5	2
201	между двумя	2	2
202	к другому	16	2
203	слово у	1	2
204	был и	1	2
205	до крайности	2	2
206	функции в	1	2
207	совпадает с	2	2
208	они были	1	2
209	он был	1	2
210	столь же	2	2
211	совсем не	3	2
212	но не	6	2
213	но как	4	2
214	отношение к	6	2
215	отличие от	2	2
216	в одной	3	2
217	перед нами	1	2
218	кроме того	1	2
219	а каждый	1	2
220	то в	2	2
221	та же	4	2
222	в которой	2	2
223	формализма и	1	2
224	уже в	3	2
225	он в	4	2
226	ее как	3	2
227	литературных произведений	1	2
228	отношении очень	1	2
229	же это	1	2
230	как увидим	1	2
231	и более	1	2
232	в плане	6	2
233	языком и	1	2
234	из него	1	2
235	и по	2	2
236	на этом	2	2
237	без исключения	2	2
238	то ни	3	2
239	для нее	1	2
240	ни в	2	2
241	само собою	1	2
242	от него	6	2
243	нигде не	1	2
244	должно быть	3	2
245	том что	3	2
246	в этих	2	2
247	в отличие	2	2
248	их в	2	2
249	тому чтобы	2	2
250	для этого	2	2
251	даже в	5	2
252	тому что	2	2
253	она не	1	2
254	с теми	1	2
255	самого начала	8	2
256	этими двумя	2	2
257	все без	1	2
258	для всего	1	2
259	находится в	1	2
260	никогда не	4	2
261	на котором	1	2
262	слово и	2	2
263	правда в	1	2
264	слова как	1	2
265	этих двух	2	2
266	и лишь	2	2
267	как она	1	2
268	стоит перед	1	2
269	есть только	2	2
270	чтобы сделать	1	2
271	всего в	1	2
272	что на	2	2
273	и это	5	2
274	на нем	1	2
275	в ее	3	2
276	и от	3	2
277	с самого	8	2
278	приводит к	2	2
279	и совершенно	1	2
280	торможения и	1	2
281	времени и	2	2
282	было в	2	2
283	с ним	7	2
284	в виду	3	2
285	только так	2	2
286	в применении	1	2
287	является в	1	2
288	между тем	4	2
289	отметить что	1	2
290	во всей	1	2
291	это не	3	2
292	в самый	2	2
293	этом смысле	3	2
294	один из	1	2
295	с ними	5	2
296	этот вопрос	1	2
297	не происходит	1	2
298	здесь с	1	2
299	потому что	8	2
300	в качестве	1	2
301	материал как	1	2
302	же и	4	2
303	или даже	1	2
304	и других	1	2
305	характерно что	1	2
306	в котором	3	2
307	в конце	5	2
308	слово как	1	2
309	как его	3	2
310	не просто	2	2
311	основная тенденция	1	2
312	а именно	1	2
313	между ними	1	2
314	его из	1	2
315	превращается в	1	2
316	до конца	4	2
317	есть лишь	1	2
318	конце концов	3	2
319	все более	1	2
320	ни на	2	2
321	к его	1	2
322	установкой на	3	2
323	в той	4	2
324	со всею	1	2
325	из этого	2	2
326	как например	1	2
327	художественное произведение	1	2
328	но это	6	2
329	в чем	4	2
330	к другим	2	2
331	должна была	2	2
