N	2gram	Losev_Prob_4	KulturaY
1	и т	4	54
2	т п	1	41
3	т е	1	32
4	и в	20	23
5	точки зрения	14	23
6	в том	20	22
7	не только	24	17
8	в этом	9	16
9	было бы	14	16
10	с точки	11	16
11	самом деле	3	14
12	может быть	9	14
13	в области	3	14
14	в самом	2	13
15	что в	3	13
16	не менее	10	12
17	потому что	15	12
18	для того	3	12
19	вопрос о	1	11
20	том что	12	11
21	того чтобы	2	11
22	можно было	4	11
23	в его	3	11
24	того что	1	11
25	а не	7	11
26	можно говорить	1	10
27	у нас	14	10
28	и не	28	10
29	еще не	7	9
30	таким образом	8	9
31	тем не	10	9
32	хотя бы	7	9
33	так как	5	9
34	прежде всего	11	9
35	т д	3	8
36	зависимости от	3	8
37	если бы	8	8
38	в виду	6	8
39	уже не	5	8
40	до сих	1	8
41	сих пор	1	8
42	между прочим	3	8
43	как на	1	8
44	как это	3	7
45	в зависимости	3	7
46	все эти	16	7
47	в нашем	12	7
48	должно быть	1	7
49	если мы	5	7
50	и что	2	7
51	с другой	7	7
52	или иной	13	7
53	на фоне	1	7
54	в данном	6	7
55	слова и	1	7
56	сказать что	7	7
57	то же	7	6
58	говорить о	2	6
59	в силу	1	6
60	только в	23	6
61	так и	10	6
62	при этом	6	6
63	и тем	7	6
64	с тем	4	6
65	в их	1	6
66	ничего не	1	6
67	связи с	3	6
68	не может	5	6
69	могут быть	1	6
70	по себе	11	6
71	о том	5	6
72	что и	3	6
73	тот же	2	6
74	что он	8	6
75	для этого	2	6
76	также и	13	5
77	и есть	4	5
78	как мы	3	5
79	в чем	2	5
80	независимо от	3	5
81	все же	2	5
82	хотя и	5	5
83	из этих	1	5
84	как бы	4	5
85	что она	4	5
86	как и	6	5
87	не значит	1	5
88	не в	13	5
89	вовсе не	21	5
90	во внимание	1	5
91	не могут	1	5
92	той или	14	5
93	всякого рода	3	5
94	тем что	3	5
95	далеко не	2	5
96	в связи	3	5
97	что же	1	5
98	не будем	2	5
99	тем более	4	5
100	но это	6	5
101	а в	4	5
102	совершенно не	3	5
103	того же	2	4
104	столь же	2	4
105	как в	5	4
106	в своем	3	4
107	в целом	1	4
108	лишь с	1	4
109	ясно что	7	4
110	в своей	4	4
111	которые в	1	4
112	том чтобы	2	4
113	тому что	1	4
114	тем самым	4	4
115	учения о	2	4
116	как раз	4	4
117	и о	5	4
118	в ее	5	4
119	данном случае	5	4
120	были бы	3	4
121	для нас	6	4
122	а также	6	4
123	заключается в	2	4
124	с одной	1	4
125	в нашей	1	4
126	что не	4	4
127	не случайно	1	4
128	не было	3	4
129	одной стороны	1	4
130	в той	8	4
131	и научная	1	4
132	то что	15	4
133	в таком	6	4
134	на самом	5	3
135	это и	4	3
136	то в	2	3
137	по преимуществу	2	3
138	есть не	6	3
139	мы не	7	3
140	сам по	6	3
141	в ней	7	3
142	время в	1	3
143	то мы	2	3
144	но не	5	3
145	то он	2	3
146	но как	3	3
147	отношение к	1	3
148	отнюдь не	10	3
149	что именно	2	3
150	и к	3	3
151	бы и	3	3
152	что это	2	3
153	бы сказать	1	3
154	бы не	1	3
155	тому же	2	3
156	но на	1	3
157	он не	2	3
158	в первую	1	3
159	и вот	1	3
160	и с	7	3
