N	2gram	Tiupa_Lite_2	KulturaY
1	и т	2	39
2	потому что	2	25
3	т п	2	24
4	и в	19	23
5	не только	8	20
6	в том	10	19
7	в этом	9	18
8	и не	11	16
9	было бы	2	15
10	так как	3	15
11	может быть	17	15
12	ни к	1	15
13	точки зрения	4	14
14	все эти	1	12
15	у нас	5	12
16	в самом	1	12
17	но в	2	11
18	том что	7	11
19	того чтобы	1	11
20	в области	4	11
21	в русском	2	10
22	а не	20	10
23	что в	4	10
24	самом деле	1	9
25	в сущности	3	9
26	хотя бы	2	9
27	то что	7	9
28	можно было	1	9
29	вовсе не	2	9
30	для того	2	9
31	не может	9	9
32	с точки	3	8
33	не в	4	8
34	и что	2	8
35	в качестве	5	8
36	уже не	2	8
37	прежде всего	4	8
38	с другой	8	8
39	что это	1	7
40	все же	2	7
41	в нашем	2	7
42	и с	3	7
43	не менее	6	7
44	но и	10	7
45	другой стороны	4	7
46	то же	12	6
47	и на	6	6
48	но не	5	6
49	в этой	3	6
50	слово это	1	6
51	это не	1	6
52	тем не	2	6
53	по крайней	2	6
54	ту же	2	6
55	о революции	1	6
56	крайней мере	2	6
57	вопроса о	1	6
58	слова в	1	6
59	русский язык	1	6
60	что не	2	6
61	что мы	1	6
62	и то	3	5
63	мы имеем	1	5
64	я не	5	5
65	еще не	2	5
66	не следует	1	5
67	должна быть	1	5
68	по существу	3	5
69	и вот	1	5
70	не могут	1	5
71	приводит к	1	5
72	в его	4	5
73	один из	4	5
74	тот же	2	5
75	что он	3	5
76	речь в	2	5
77	вместе с	5	5
78	как это	2	5
79	подобного рода	1	5
80	что же	1	5
81	слова и	7	5
82	таким образом	1	5
83	что я	2	4
84	в данном	3	4
85	со стороны	3	4
86	отнюдь не	4	4
87	однако не	1	4
88	на то	1	4
89	в нем	3	4
90	так и	7	4
91	своего рода	13	4
92	в то	9	4
93	на себе	1	4
94	но только	2	4
95	не имеет	1	4
96	ничего не	3	4
97	что на	1	4
98	к тому	1	4
99	и о	1	4
100	в пределах	1	4
101	могут быть	2	4
102	можно сказать	1	4
103	для нас	2	4
104	в конце	2	4
105	в них	2	4
106	в особенности	1	4
107	не было	2	4
108	в разговоре	3	4
109	как бы	2	4
110	в результате	2	4
111	к этому	1	4
112	так же	1	4
113	в сфере	4	3
114	того же	4	3
115	это и	1	3
116	что слово	1	3
117	политики в	1	3
118	в первый	2	3
119	меньшей степени	1	3
120	не все	1	3
121	как в	1	3
122	данный момент	1	3
123	ср также	1	3
124	всего лишь	3	3
125	так в	5	3
126	то и	3	3
127	в статье	1	3
128	он не	5	3
129	всех этих	1	3
130	этой книге	1	3
131	и по	1	3
132	на этом	2	3
133	слова не	1	3
134	казалось бы	1	3
135	же время	9	3
136	и его	3	3
137	связи с	1	3
138	языка в	1	3
139	уже о	2	3
140	всего в	1	3
141	как мы	1	3
142	в виду	2	3
143	в ней	4	3
144	здесь не	1	3
145	а в	3	3
146	для этого	2	3
147	сводится к	1	3
148	вот почему	1	3
149	никак не	1	3
150	а также	2	3
151	что и	2	3
152	не надо	2	3
153	конце концов	1	3
154	того что	5	3
155	есть в	1	3
156	уже в	2	3
157	же в	2	3
158	до конца	2	3
159	у него	2	3
160	как раз	2	3
161	тем что	4	3
162	именно в	1	3
163	в соответствии	1	3
164	различие между	1	3
165	на фоне	5	3
166	из которых	2	3
167	живет и	1	3
168	этом отношении	3	3
169	но это	3	3
170	не знает	2	3
171	от слова	3	3
172	к этой	2	3
173	гораздо более	1	3
174	речь идет	3	2
175	отношения к	1	2
176	же как	2	2
177	и потому	1	2
178	на самом	1	2
179	отношений в	1	2
180	тем же	3	2
181	по преимуществу	2	2
182	и до	2	2
183	в году	5	2
184	той же	2	2
185	но даже	1	2
186	думаю что	1	2
187	конечном счете	5	2
188	ответ на	1	2
189	очевидно что	2	2
190	отличие от	1	2
191	не просто	1	2
192	в своем	1	2
193	и где	1	2
194	этой цели	1	2
195	от этого	1	2
196	за собой	1	2
197	при этом	6	2
198	свое время	2	2
199	состоит в	9	2
200	это конечно	1	2
201	здесь мы	1	2
202	в другом	3	2
203	данном случае	3	2
204	но уже	2	2
205	рядом с	1	2
206	все равно	2	2
207	соответствии с	2	2
208	с тем	2	2
209	как и	10	2
210	не всегда	1	2
211	мы видели	1	2
212	а если	2	2
213	мы с	3	2
214	и еще	2	2
215	в своей	1	2
216	в их	3	2
217	в отличие	1	2
218	тем самым	3	2
219	в отношении	1	2
220	того как	1	2
221	революции и	1	2
222	всякой иной	1	2
223	за ними	1	2
224	всего что	1	2
225	свою очередь	1	2
226	говоря уже	2	2
227	и всякой	1	2
228	на том	1	2
229	мы в	1	2
230	одного из	1	2
231	после того	1	2
232	как у	1	2
233	в конечном	5	2
234	в глазах	3	2
235	а именно	3	2
236	тех пор	1	2
237	не слова	1	2
238	с одной	7	2
239	есть наиболее	1	2
240	был бы	2	2
241	даже и	2	2
242	никогда не	3	2
243	и даже	8	2
244	еще и	1	2
245	однако и	1	2
246	он и	2	2
247	для этой	1	2
248	и вовсе	1	2
249	в частности	4	2
250	с первого	1	2
251	мы говорим	1	2
252	быть не	2	2
253	ли не	4	2
254	с этой	2	2
255	этом случае	2	2
256	и для	3	2
257	и от	1	2
258	и все	1	2
259	не более	2	2
260	но зато	1	2
261	нам не	1	2
262	в свою	1	2
263	не говоря	2	2
264	только как	1	2
265	в свое	2	2
266	себе не	2	2
267	в своих	2	2
268	этой точки	1	2
269	литературы а	1	1
270	а под	1	1
271	совершенно справедливо	1	1
272	в такой	2	1
273	и сталина	1	1
274	и без	2	1
275	на деле	1	1
276	которое мы	1	1
277	все ту	2	1
278	по которым	1	1
279	исходит из	1	1
280	едва ли	4	1
281	жизни для	1	1
282	есть не	1	1
283	мы не	4	1
284	на первом	2	1
285	путь для	1	1
286	мы и	1	1
287	первого и	1	1
288	и он	3	1
289	революции в	1	1
290	не играет	1	1
291	разумеется не	2	1
292	мог бы	1	1
293	он был	1	1
294	по чужому	1	1
295	столь же	5	1
296	бы то	1	1
297	но беда	1	1
298	нуждающихся в	1	1
299	сказать и	1	1
300	как правило	3	1
301	словами как	1	1
302	нам его	1	1
303	но как	2	1
304	свою жизнь	1	1
305	по отношению	4	1
306	есть по	2	1
307	автора но	1	1
308	себе и	3	1
309	земле в	1	1
310	нет и	1	1
311	бы ничего	1	1
312	относится к	1	1
313	так что	4	1
314	идет о	3	1
315	нужно поставить	1	1
316	несомненно что	1	1
317	в рамках	4	1
318	общего с	1	1
319	как к	3	1
320	если есть	1	1
321	кто не	1	1
322	этом же	1	1
323	и как	3	1
324	что по	1	1
325	в круг	1	1
326	до тех	1	1
327	и к	2	1
328	то в	2	1
329	в себя	3	1
330	себе как	1	1
331	не принял	1	1
332	в литературном	1	1
333	в целом	2	1
334	за это	1	1
335	не оставляет	1	1
336	во многих	1	1
337	еще один	1	1
338	в известном	1	1
339	идут в	2	1
340	в себе	6	1
341	но он	1	1
342	в случае	1	1
343	а скорее	1	1
344	в ссср	1	1
345	он должен	1	1
346	в принципе	5	1
347	слова которое	1	1
348	том чтобы	3	1
349	на жизнь	2	1
350	или иных	1	1
351	в каждом	2	1
352	товарищ с	1	1
353	то ни	1	1
354	того кто	1	1
355	в ход	1	1
356	из всех	1	1
357	речь а	1	1
358	а по	1	1
359	те или	1	1
360	характерный для	2	1
361	всю свою	1	1
362	который по	1	1
363	роль что	1	1
364	нет в	2	1
365	строки и	1	1
366	далеко не	1	1
367	русской культуры	1	1
368	как могут	1	1
369	в слове	1	1
370	перестает быть	3	1
371	и было	1	1
372	и некоторые	1	1
373	такой же	3	1
374	на таких	1	1
375	же это	1	1
376	которого является	1	1
377	нам ясен	1	1
378	место в	1	1
379	от себя	1	1
380	не раз	2	1
381	в поэме	4	1
382	в одном	2	1
383	быть может	3	1
384	даже к	1	1
385	их в	1	1
386	как от	1	1
387	вещей и	1	1
388	однако в	6	1
389	что этот	1	1
390	даже в	4	1
391	а вот	1	1
392	случае мы	1	1
393	и вся	1	1
394	тому что	1	1
