N	3gram	Potebnia_M_1	Myshleni
1	в том что	13	31
2	заключается в том	1	14
3	с точки зрения	3	11
4	с одной стороны	3	9
5	в этом смысле	4	8
6	с другой стороны	5	8
7	в этом отношении	1	7
8	смысле этого слова	1	7
9	в истории развития	1	7
10	в собственном смысле	1	7
11	и того же	2	5
12	друг на друга	1	5
13	можно было бы	1	5
14	так же как	1	5
15	не только не	2	5
16	одного и того	2	5
17	для того чтобы	2	5
18	таким образом что	2	4
19	и той же	3	4
20	с этой точки	1	4
21	одной и той	3	4
22	этой точки зрения	1	4
23	и тем самым	1	4
24	на то что	1	4
25	между тем как	1	3
26	с тем что	3	3
27	точно так же	1	3
28	с таким образом	1	3
29	они указывают на	1	3
30	во всяком случае	1	3
31	в связи с	1	3
32	о том что	1	3
33	тех и других	2	3
34	в том виде	1	2
35	и что в	3	2
36	к одной и	1	2
37	но так как	1	2
38	так как в	2	2
39	одной стороны и	1	2
40	и не только	1	2
41	только в том	6	2
42	но и в	4	2
43	тем что мы	1	2
44	в каждом языке	1	2
45	и в отношении	1	2
46	не могут быть	2	2
47	все более и	2	2
48	между этими двумя	1	2
49	в свою очередь	4	2
50	это значит что	1	2
51	более и более	2	2
52	подобно тому как	3	2
53	мы видели что	1	2
54	в том смысле	4	2
55	между словом и	1	2
56	как мы видели	1	2
57	мы будем иметь	1	1
58	на том что	1	1
59	не в состоянии	1	1
60	что иное как	2	1
61	что в истории	1	1
62	потому что в	4	1
63	должны сказать что	1	1
64	виде в каком	1	1
65	не говоря уже	1	1
66	на самом деле	1	1
67	как и во	1	1
68	он видит только	1	1
69	все эти предметы	1	1
70	том виде в	1	1
71	так как оно	1	1
72	теории и практики	2	1
73	не заключает в	1	1
74	в известные группы	1	1
75	на задний план	1	1
76	тогда когда мысль	1	1
77	в истории языка	1	1
78	той же группе	1	1
79	бы то ни	2	1
80	до сих пор	1	1
81	при этом не	1	1
82	но не связь	2	1
83	заключает в себе	2	1
84	возьмем для примера	1	1
85	развитие не есть	1	1
86	одном и том	2	1
87	и в истории	1	1
88	предполагает не только	1	1
89	говоря уже о	1	1
90	как если бы	1	1
91	в разных языках	1	1
92	то и другое	2	1
93	которые могут быть	1	1
94	о значении слова	1	1
95	его мысль на	1	1
96	к тому что	2	1
97	было бы сказать	1	1
98	то ни было	1	1
99	может быть не	1	1
100	один из основных	1	1
101	если бы мы	1	1
102	не только в	3	1
103	должно быть отнесено	1	1
104	невозможно без слова	1	1
105	и том же	2	1
106	мы видели выше	1	1
107	и при этом	2	1
108	мысли с другой	1	1
109	во внимание что	2	1
110	не иначе как	2	1
111	и как бы	3	1
112	имея в виду	1	1
113	указывает на то	1	1
114	от тех которые	1	1
115	не только к	1	1
116	как между ними	1	1
117	со стороны его	1	1
118	таким же образом	1	1
119	сказать что и	1	1
120	так же невозможно	1	1
121	что не всякое	1	1
122	не может быть	9	1
123	по себе не	1	1
124	и таким образом	1	1
125	в то время	1	1
126	только то что	1	1
127	по отношению к	13	1
128	известные группы и	1	1
129	убедиться в этом	1	1
130	то что в	1	1
131	тем что в	1	1
132	том смысле что	1	1
133	и находятся в	1	1
134	ничего общего между	1	1
135	ничего не может	1	1
136	само по себе	4	1
137	в каком их	1	1
138	тем и другим	1	1
139	с самого начала	3	1
140	что на одной	1	1
141	вопрос о том	1	1
142	тогда когда мы	1	1
143	но все же	1	1
144	а не на	1	1
145	бы они ни	2	1
146	они ни были	2	1
147	примеров того как	1	1
148	есть необходимое условие	1	1
149	друг от друга	2	1
150	после того как	1	1
151	понимает самого себя	1	1
152	слова к мысли	1	1
153	важную роль в	1	1
154	не что иное	2	1
155	тем не менее	6	1
156	отношение слова к	1	1
157	и во всей	1	1
158	не может объяснить	1	1
159	того же предмета	1	1
160	как и в	2	1
161	что и в	3	1
162	только тогда когда	4	1
163	мы увидим что	3	1
164	что на деле	1	1
