N	2gram	Voloshinov_1	Problema
1	и в	16	30
2	в своей	2	22
3	не только	7	18
4	то что	3	18
5	в этом	9	17
6	том что	3	17
7	и даже	4	14
8	таким образом	9	13
9	но и	4	13
10	о том	2	12
11	в его	4	12
12	в том	3	12
13	и не	4	12
14	у него	2	11
15	в этой	4	10
16	для нас	2	10
17	точки зрения	8	10
18	все же	1	9
19	но в	4	9
20	и вообще	2	9
21	только в	4	9
22	и все	4	9
23	сказать что	7	9
24	хотя и	1	8
25	художественного творчества	4	8
26	с точки	6	8
27	в конце	1	8
28	вовсе не	1	8
29	но не	1	7
30	как и	2	7
31	никогда не	2	7
32	связи с	1	7
33	у нас	1	7
34	так и	4	7
35	что он	2	7
36	может быть	17	7
37	говорит о	1	7
38	в связи	1	7
39	вместе с	3	7
40	и на	4	6
41	и как	3	6
42	в нем	4	6
43	его в	4	6
44	несмотря на	1	6
45	уже у	1	6
46	и его	8	6
47	можно сказать	4	6
48	и что	1	6
49	что и	2	6
50	уже не	1	6
51	так как	4	6
52	с другой	1	6
53	прежде всего	9	6
54	как бы	5	6
55	и для	2	6
56	а в	3	6
57	и то	1	5
58	в году	1	5
59	и с	8	5
60	с тем	1	5
61	еще в	1	5
62	не менее	2	5
63	и притом	3	5
64	и о	2	5
65	и их	4	5
66	мы можем	9	5
67	а не	1	5
68	не может	8	5
69	так же	2	5
70	как раз	1	5
71	в самом	2	5
72	что в	3	5
73	человека и	1	4
74	того же	2	4
75	едва ли	3	4
76	отнюдь не	4	4
77	и к	6	4
78	при этом	6	4
79	было бы	2	4
80	ни в	5	4
81	по крайней	3	4
82	тогда когда	1	4
83	но даже	1	4
84	и сам	1	4
85	нас в	1	4
86	крайней мере	3	4
87	в качестве	1	4
88	даже и	1	4
89	в период	1	4
90	а с	1	4
91	в частности	2	4
92	этот мотив	1	4
93	в смысле	1	4
94	под названием	1	4
95	жизни в	1	4
96	в виду	1	3
97	в ней	1	3
98	и самого	1	3
99	еще не	5	3
100	иное как	1	3
101	что его	1	3
102	совсем не	2	3
103	что они	1	3
104	от этого	1	3
105	учение о	3	3
106	с одной	1	3
107	он не	2	3
108	в другом	1	3
109	этом смысле	3	3
110	не всегда	1	3
111	сам же	1	3
112	однако в	1	3
113	что иное	1	3
114	в духе	1	3
115	в эпоху	1	3
