N	2gram	Voloshinov_1	Problema
1	то есть	1	46
2	в его	2	43
3	и не	10	42
4	и в	12	38
5	и проч	3	28
6	не может	16	27
7	может быть	14	26
8	как бы	13	22
9	по отношению	11	21
10	в художественном	3	20
11	отнюдь не	5	19
12	отношению к	11	19
13	и с	3	17
14	к содержанию	6	17
15	и его	13	16
16	в этом	4	15
17	в нем	6	15
18	только в	6	13
19	прежде всего	8	13
20	независимо от	2	13
21	но не	2	12
22	за пределы	4	12
23	художественного творчества	3	12
24	в искусстве	1	12
25	к материалу	4	11
26	художественного произведения	7	11
27	во всех	1	11
28	в области	1	11
29	ни в	3	11
30	и для	3	11
31	отношение к	4	10
32	таким образом	12	10
33	материала в	1	10
34	к нему	4	10
35	не только	4	9
36	в поэзии	3	9
37	его в	4	9
38	художественной формы	5	9
39	имеет дело	1	9
40	но и	3	9
41	входит в	1	8
42	было бы	1	8
43	точки зрения	14	8
44	место в	2	8
45	для нее	1	8
46	в том	6	8
47	и др	5	8
48	художественное произведение	3	8
49	то что	5	8
50	еще не	3	7
51	в самом	4	7
52	как и	5	7
53	и становится	1	7
54	не в	4	7
55	содержание в	1	7
56	как мы	1	7
57	художественное творчество	1	7
58	с другой	4	7
59	как форма	2	7
60	между тем	3	7
61	отметить что	1	7
62	с помощью	6	7
63	но отнюдь	2	7
64	в своей	3	7
65	что в	2	7
66	самом деле	3	6
67	на основе	1	6
68	там где	2	6
69	и наконец	3	6
70	в пределах	3	6
71	не к	3	6
72	не всегда	1	6
73	с точки	2	6
74	в психике	2	6
75	по поэтике	1	6
76	не есть	2	6
77	можно только	1	6
78	ничего не	2	6
79	дело с	2	6
80	содержания и	2	6
81	мы можем	2	6
82	все же	4	6
83	вне искусства	1	6
84	только как	1	6
85	художественном произведении	3	5
86	высшей степени	1	5
87	форму как	2	5
88	тем как	2	5
89	в своем	2	5
90	все эти	3	5
91	при этом	6	5
92	то же	5	5
93	это не	2	5
94	в них	3	5
95	рядом с	1	5
96	в высшей	1	5
