N	2gram	Vygotskiy__3	Dialekti
1	не есть	1	40
2	и не	10	30
3	и т	14	21
4	т д	4	19
5	и в	38	18
6	точки зрения	16	17
7	ничего не	2	17
8	может быть	19	17
9	и есть	1	16
10	в нем	4	16
11	ни в	3	15
12	не имеет	6	15
13	так что	8	15
14	потому что	14	14
15	а не	7	14
16	не только	12	13
17	и даже	4	13
18	то что	35	13
19	что в	20	13
20	в этом	13	12
21	было бы	12	12
22	с точки	9	12
23	если бы	14	12
24	и что	18	12
25	не может	7	12
26	что это	10	11
27	в себе	4	11
28	что он	11	11
29	так как	6	11
30	как бы	14	11
31	это значит	1	11
32	все это	3	11
33	то же	10	10
34	несмотря на	5	10
35	что такое	1	10
36	сказать что	4	10
37	и то	8	9
38	отнюдь не	2	9
39	так и	1	9
40	это не	1	9
41	том что	14	9
42	никогда не	4	9
43	это есть	2	9
44	в том	25	9
45	ясно что	6	8
46	но это	3	8
47	совершенно не	5	8
48	и как	8	7
49	то в	1	7
50	что она	16	7
51	что не	3	7
52	как она	1	7
53	вовсе не	8	7
54	не просто	2	7
55	но и	5	7
56	хотя бы	2	6
57	в чем	1	6
58	не то	4	6
59	но в	3	6
60	с другой	7	6
61	и вот	2	6
62	не в	12	6
63	она не	6	6
64	в то	3	6
65	с ним	2	6
66	никак не	7	6
67	можно сказать	1	6
68	не было	1	6
69	ни на	1	6
70	и ни	1	6
71	я не	5	5
72	и он	1	5
73	утверждаю что	1	5
74	отношение к	1	5
75	в своем	5	5
76	все же	8	5
77	на то	16	5
78	и с	1	5
79	что оно	2	5
80	и мы	13	5
81	в этих	2	5
82	но если	4	5
83	ни о	1	5
84	в виду	4	5
85	есть только	2	5
86	можно было	1	5
87	не с	1	5
88	как же	2	5
89	мы должны	1	5
90	говорит о	2	5
91	есть и	1	5
92	или не	2	5
93	а в	7	5
94	это и	1	4
95	мы говорим	1	4
96	то это	2	4
97	то я	1	4
98	одно и	3	4
99	тут не	1	4
100	нисколько не	1	4
