N	2gram	Bakhtin_Fr_2	Stilisti
1	и в	49	42
2	не только	17	27
3	как бы	11	27
4	и т.п	11	24
5	прежде всего	19	22
6	и т.д	2	20
7	хотя бы	1	17
8	то же	7	15
9	но и	13	15
10	и не	15	14
11	не может	7	12
12	может быть	5	12
13	мы уже	6	11
14	как и	11	11
15	точки зрения	6	11
16	в этом	15	10
17	и как	1	10
18	как мы	7	10
19	мы должны	2	10
20	при этом	5	9
21	в то	6	9
22	для того	1	9
23	общественной жизни	1	9
24	то что	6	9
25	в ней	2	8
26	все же	7	8
27	в себе	4	8
28	таким образом	7	8
29	и это	3	8
30	с тем	1	8
31	эти слова	1	8
32	и на	17	7
33	в которой	1	7
34	было бы	3	7
35	так как	6	7
36	никогда не	5	7
37	же время	6	7
38	потому что	1	7
39	того чтобы	2	7
40	ничего не	2	7
41	с его	5	7
42	слов и	1	7
43	только в	13	7
44	и его	17	7
45	мы можем	2	7
46	а не	1	7
47	и от	1	7
48	во всех	6	6
49	мы будем	1	6
50	точкой зрения	1	6
51	точку зрения	2	6
52	в этой	10	6
53	на его	2	6
54	в нем	9	6
55	не в	1	6
56	или как	1	6
57	в области	4	6
58	так и	6	6
59	другими словами	3	6
60	в форме	4	6
61	в конце	2	6
62	в свою	1	6
63	той же	1	5
64	уже в	5	5
65	в нашем	2	5
66	независимо от	1	5
67	и наконец	1	5
68	и с	6	5
69	того или	1	5
70	же мы	1	5
71	мы видели	3	5
72	с точки	5	5
73	и той	1	5
74	а в	4	5
75	не является	1	5
76	в его	18	5
77	и следовательно	2	5
78	и их	1	5
79	слова в	1	5
80	с помощью	1	5
81	вместе с	2	5
82	своей жизни	1	5
83	или иного	1	5
84	и то	1	4
85	самом деле	1	4
86	тем же	1	4
87	и к	4	4
88	но в	4	4
89	в самом	3	4
90	так сказать	1	4
91	всех своих	1	4
92	можно было	3	4
93	его в	1	4
94	художественного творчества	1	4
95	и без	2	4
96	но все	4	4
97	всего в	1	4
98	к тому	1	4
99	на это	1	4
100	языка и	1	4
101	с самого	1	4
102	если бы	1	4
103	о том	3	4
104	влияние на	1	4
105	можно сказать	2	4
106	того что	1	4
107	один из	7	4
108	мы видим	1	4
109	в качестве	2	4
110	точка зрения	3	4
111	речь и	2	4
112	о своей	1	4
113	связаны с	2	4
114	то есть	32	4
115	к своему	1	4
116	все это	9	4
117	не существует	1	4
118	бы в	1	4
119	так же	2	4
120	долгое время	1	3
121	вряд ли	2	3
122	отношения к	4	3
123	на самом	2	3
124	жизни это	3	3
125	еще не	2	3
126	видели что	1	3
127	перед нами	1	3
128	хотя и	2	3
129	та же	2	3
130	выражение в	5	3
131	вследствие этого	2	3
132	и вот	3	3
133	их в	3	3
134	будем говорить	1	3
135	здесь мы	1	3
136	об этом	1	3
137	связанных с	3	3
138	лишь в	4	3
139	это не	1	3
140	этом мы	1	3
141	не мог	1	3
142	том что	4	3
143	необходимо чтобы	1	3
144	и внешней	1	3
145	слово и	1	3
146	в разных	1	3
147	связи с	2	3
148	да и	3	3
149	в виду	3	3
150	в ее	3	3
151	роль в	5	3
152	во второй	1	3
153	и здесь	1	3
154	должно было	1	3
155	нуждается в	2	3
156	жизни и	7	3
157	теперь в	1	3
158	конечно не	1	3
159	только на	1	3
160	в данной	1	3
161	из них	3	3
162	в котором	1	3
163	в одном	3	3
164	свое выражение	1	3
165	не становится	1	3
166	что и	1	3
167	и даже	2	3
168	и эта	2	3
169	конце концов	1	3
170	если не	1	3
171	ни на	1	3
172	в тех	2	3
173	этом случае	1	3
174	в целом	1	3
175	в начале	5	3
176	и для	1	3
177	для нас	1	3
178	и все	3	3
179	главным образом	1	3
180	но вот	1	3
181	сказать что	6	3
182	также и	3	2
183	человека и	3	2
184	с кем	1	2
185	несколько позже	1	2
186	в определенные	1	2
187	что эти	1	2
188	в какой-то	2	2
189	и этот	1	2
190	мы имеем	1	2
191	всех его	1	2
192	на эти	1	2
193	но даже	2	2
194	как не	1	2
195	и он	1	2
196	и всего	1	2
197	но не	5	2
198	только потому	1	2
199	значение и	1	2
200	только тогда	1	2
201	должны были	1	2
202	отношение к	8	2
203	себе и	2	2
204	как в	1	2
205	тех случаях	1	2
206	целый ряд	2	2
207	к чему	1	2
208	все эти	7	2
209	бы не	1	2
210	и те	1	2
211	этот процесс	4	2
212	к миру	1	2
213	понимания и	1	2
214	и сам	1	2
215	по своему	1	2
216	одной и	1	2
217	человек с	1	2
218	существенным моментом	1	2
219	значительной степени	2	2
220	связанные с	2	2
221	зрения на	2	2
222	ясно что	1	2
223	есть не	1	2
224	в жизни	4	2
225	говорить в	1	2
226	нашего исследования	1	2
227	не всегда	1	2
228	в этих	4	2
229	в своей	5	2
230	в отношении	2	2
231	что вся	1	2
232	мы говорили	1	2
233	место в	3	2
234	совершенно иначе	1	2
235	в мире	2	2
236	самое время	1	2
237	был и	3	2
238	эти три	1	2
239	этом отношении	3	2
240	и несколько	1	2
241	не есть	1	2
242	литературного творчества	1	2
243	здесь не	2	2
244	в пределах	2	2
245	в дальнейшем	2	2
246	и когда	1	2
247	художественное творчество	1	2
248	понимание и	1	2
249	времени и	6	2
250	подойти к	1	2
251	и вообще	3	2
252	с ним	4	2
253	в значительной	3	2
254	к нему	3	2
255	находит свое	1	2
256	в него	2	2
257	как например	1	2
258	в том	3	2
259	тот же	5	2
260	одной из	2	2
261	что он	3	2
262	в какой	1	2
263	события и	2	2
264	я считаю	1	2
265	и сознания	1	2
266	для него	9	2
267	себе в	2	2
268	для них	2	2
269	тем что	4	2
270	даже и	2	2
271	развития в	1	2
272	к которому	1	2
273	еще и	1	2
274	связано с	2	2
275	не было	4	2
276	до конца	2	2
277	не будь	1	2
278	в связи	2	2
279	равно как	1	2
280	связь с	3	2
281	стадии своего	1	2
282	и потому	5	2
283	из которых	1	2
284	материал для	1	2
285	останавливаться на	1	2
286	сих пор	4	2
287	но это	2	2
288	случаях когда	1	2
289	и ни	1	2
290	несмотря на	3	2
291	с ней	1	2
292	в частности	1	2
293	они еще	1	2
294	к этому	1	2
295	в своих	4	2
296	значения этого	1	1
297	одним из	2	1
298	достаточно вспомнить	1	1
299	с существенными	1	1
300	к своей	1	1
301	него почти	1	1
302	который можно	1	1
303	перед лицом	2	1
304	с целым	1	1
