N	2gram	Tiupa_Disk_1	Narrotol
1	не только	28	31
2	но и	14	27
3	и не	11	23
4	при этом	13	19
5	может быть	17	15
6	в качестве	34	14
7	в частности	9	14
8	как и	16	13
9	в тексте	2	13
10	а не	22	13
11	а в	5	13
12	в этом	15	12
13	только в	7	12
14	и в	16	11
15	в данном	5	11
16	тогда как	19	10
17	состоит в	9	10
18	своего рода	8	10
19	и его	2	10
20	такого рода	4	10
21	с собачкой	1	9
22	то есть	20	9
23	времени и	3	9
24	то что	5	9
25	то же	7	8
26	представляет собой	17	8
27	иначе говоря	2	8
28	не может	9	8
29	данном случае	2	8
30	в том	23	8
31	уже не	4	8
32	со стороны	7	8
33	и т.п	12	8
34	в рассказе	2	8
35	но в	8	7
36	том что	19	7
37	если бы	1	7
38	на протяжении	2	7
39	современной нарратологии	1	6
40	и он	2	6
41	в самом	3	6
42	не в	7	6
43	в этой	2	6
44	в себе	7	6
45	тому же	5	6
46	об этом	2	6
47	не мог	1	6
48	к тому	5	6
49	и т.д	4	6
50	одного из	2	6
51	во втором	4	6
52	в его	7	6
53	вольф шмид	1	6
54	как бы	5	6
55	один из	3	6
56	как раз	1	6
57	или в	2	6
58	а также	8	6
59	между двумя	1	5
60	и на	5	5
61	той или	3	5
62	как правило	4	5
63	перед нами	3	5
64	событийный статус	2	5
65	так и	8	5
66	точки зрения	3	5
67	в своей	5	5
68	тем самым	1	5
69	потому что	4	5
70	можно сказать	5	5
71	точка зрения	2	5
72	в соответствии	2	5
73	повествуемого мира	1	5
74	столь же	3	5
75	в первом	3	4
76	на себя	2	4
77	еще не	14	4
78	истории в	1	4
79	с его	4	4
80	но не	11	4
81	как в	10	4
82	все же	3	4
83	хотя и	2	4
84	из этих	1	4
85	в нем	9	4
86	в принципе	2	4
87	в мире	1	4
88	из них	3	4
89	по себе	3	4
90	и тем	2	4
91	соответствии с	2	4
92	с позиции	1	4
93	в одном	2	4
94	вплоть до	1	4
95	в то	3	4
96	не по	1	4
97	никогда не	2	4
98	что на	1	4
99	к себе	2	4
100	о том	8	4
101	внимание на	4	4
102	же время	4	4
103	к нему	1	4
104	и судия	2	4
105	нарративного текста	1	4
106	в литературе	2	4
107	того что	3	4
108	являет собой	3	4
109	для него	4	4
110	событие и	1	4
111	слова в	2	4
112	или иной	5	4
113	прежде всего	11	4
114	из наиболее	2	4
115	о чем	2	4
116	мира в	3	4
117	однако и	2	4
118	или не	1	4
119	имеет место	3	4
120	и состоит	1	4
121	как известно	1	3
122	речь идет	1	3
123	также и	3	3
124	и то	1	3
125	самом деле	1	3
126	свидетель и	2	3
127	идет о	1	3
128	едва ли	2	3
129	всего лишь	1	3
130	мы имеем	2	3
131	мы не	1	3
132	современная нарратология	2	3
133	он сам	1	3
134	но как	2	3
135	в противовес	1	3
136	в своем	6	3
137	и как	6	3
138	к чему	1	3
139	в целом	4	3
140	в нашем	1	3
141	он не	1	3
142	подобно тому	2	3
143	вольфа шмида	1	3
144	это не	3	3
145	художественного письма	7	3
146	по мысли	3	3
147	в жизни	1	3
148	в слове	1	3
149	не всегда	2	3
150	в современной	1	3
151	в ходе	3	3
152	и ее	2	3
153	тем не	1	3
154	однако в	3	3
155	не менее	2	3
156	но они	2	3
157	наррации как	2	3
158	в русской	1	3
159	на эпизоды	1	3
160	картины мира	1	3
161	о них	1	3
162	как будто	1	3
163	этом отношении	1	3
164	и о	4	3
165	но при	3	3
166	еще в	3	3
167	различного рода	3	3
168	о ней	1	3
169	сводится к	5	3
170	о нем	2	3
171	лишь в	4	3
172	в конечном	1	3
173	между тем	4	3
174	или напротив	1	3
175	что он	4	3
176	по отношению	9	3
177	в прозе	1	3
178	может служить	1	3
179	представляют собой	1	3
180	именно в	3	3
181	при всей	3	3
182	не было	7	3
183	как это	1	3
184	текста в	2	3
185	тому как	3	3
186	исходя из	2	3
187	в начале	2	3
188	но для	1	3
189	это уже	1	3
190	не является	4	3
191	в следующей	1	3
192	не существует	1	3
193	и все	2	3
194	отношению к	9	3
195	героя в	2	3
196	нарративного высказывания	2	3
197	[...] и	1	3
198	что в	4	3
199	а о	2	2
200	переход от	1	2
201	тем же	1	2
202	нарративному тексту	1	2
203	событие это	1	2
204	речевой деятельности	1	2
205	ситуации в	1	2
206	всех его	1	2
207	высказывания в	6	2
208	в сущности	2	2
209	не вполне	1	2
210	ему в	2	2
211	более не	1	2
212	меньшей степени	1	2
213	между собой	2	2
214	в чем	1	2
215	события в	2	2
216	действующее лицо	2	2
217	свидетельствующего о	1	2
218	порой и	1	2
219	для обозначения	3	2
220	если в	1	2
221	отличие от	5	2
222	в едином	2	2
223	в е	2	2
224	отнюдь не	8	2
225	нарративности как	1	2
226	как событийности	1	2
227	в той	1	2
228	из уст	2	2
229	кто говорит	1	2
230	что касается	2	2
231	сознания в	2	2
232	зрения как	1	2
233	событийной цепи	1	2
234	и событие	1	2
235	наррации и	1	2
236	в известном	1	2
237	коммуникативной ситуации	5	2
238	роль в	7	2
239	жераром женеттом	1	2
240	на то	1	2
241	в случае	1	2
242	так сказать	2	2
243	кэте фридеманн	1	2
244	главное действующее	2	2
245	одно и	1	2
246	человека в	2	2
247	не будет	1	2
248	а по	2	2
249	а его	1	2
250	это было	2	2
251	я в	1	2
252	событийности бытия	2	2
253	[...] в	5	2
254	для них	1	2
255	также не	1	2
256	и того	3	2
257	как замечает	1	2
258	в этих	1	2
259	сводятся к	1	2
260	рассказе о	1	2
261	коммуникативную ситуацию	2	2
262	самого рассказывания	3	2
263	в отличие	5	2
264	человеческого сознания	3	2
265	сих пор	1	2
266	повествование не	1	2
267	через посредство	1	2
268	от сознания	1	2
269	не имеет	1	2
270	дело в	1	2
271	формах косвенной	1	2
272	дело не	2	2
273	не могло	2	2
274	такова что	1	2
275	этих двух	1	2
276	события свидетель	2	2
277	и является	1	2
278	связи с	4	2
279	в смене	1	2
280	событийной стороны	1	2
281	эффект не	1	2
282	ни о	1	2
283	лицо события	2	2
284	т.п и	1	2
285	ли не	3	2
286	же самое	2	2
287	они и	3	2
288	оно не	2	2
289	наррация в	1	2
290	состоят в	1	2
291	как мы	2	2
292	в театре	1	2
293	значения и	1	2
294	с ее	2	2
295	свою очередь	3	2
296	здесь не	1	2
297	другой стороны	3	2
298	по сути	4	2
299	в произведении	3	2
300	в пределах	2	2
301	с языком	1	2
302	и про	1	2
303	особенно в	1	2
304	по мере	2	2
305	является событием	1	2
306	местах и	1	2
307	и судии	1	2
308	то они	1	2
309	имеем дело	2	2
310	до сих	1	2
311	один голос	1	2
312	с другой	10	2
313	времени в	2	2
314	нас в	1	2
315	тем или	1	2
316	в форме	2	2
317	свидетеля и	1	2
318	не сводится	3	2
