N	2gram	Losev_Dial_1	Myshleni
1	в том	9	42
2	том что	9	35
3	таким образом	1	25
4	в развитии	1	25
5	в этом	12	24
6	точки зрения	17	24
7	в качестве	2	21
8	в мышлении	1	21
9	и в	18	20
10	что в	13	19
11	заключается в	1	18
12	в основе	3	17
13	то же	10	16
14	не только	13	15
15	то что	13	15
16	что они	3	14
17	как мы	4	13
18	в их	3	12
19	при этом	1	12
20	может быть	17	12
21	с другой	6	12
22	потому что	14	12
23	с точки	12	11
24	в его	3	11
25	так же	4	11
26	мы должны	5	11
27	и то	9	10
28	в себе	11	10
29	в отношении	5	10
30	своего развития	1	10
31	того что	2	10
32	мы видим	4	10
33	только в	3	10
34	если мы	2	10
35	так как	11	10
36	и другие	1	9
37	могли бы	1	9
38	и как	7	9
39	понятий и	1	9
40	как и	2	9
41	между тем	1	9
42	что и	3	9
43	с одной	2	9
44	одной стороны	2	9
45	как это	4	9
46	те и	1	9
47	другой стороны	4	9
48	но и	7	9
49	и тем	1	8
50	было бы	12	8
51	этом смысле	3	8
52	и что	12	8
53	вместе с	1	8
54	и не	30	8
55	в результате	1	8
56	самом деле	3	7
57	один и	1	7
58	в своей	2	7
59	и более	4	7
60	тем самым	1	7
61	они являются	1	7
62	с другом	1	7
63	могут быть	3	7
64	же самое	1	7
65	того чтобы	1	7
66	этом отношении	2	7
67	а не	14	7
68	что мы	1	7
69	как бы	11	7
70	друг с	1	7
71	же как	2	6
72	в самом	3	6
73	той же	1	6
74	тому же	2	6
75	одно и	4	6
76	к одному	1	6
77	по своей	1	6
78	к тому	4	6
79	можно было	5	6
80	в силу	1	6
81	его в	1	6
82	что он	11	6
83	уже в	1	6
84	и между	1	6
85	не может	12	6
86	сказать что	10	6
87	речь идет	1	5
88	мы имели	1	5
89	мы уже	1	5
90	как в	2	5
91	с этим	2	5
92	все же	5	5
93	перед нами	1	5
94	и к	1	5
95	все эти	2	5
96	на то	5	5
97	одной и	1	5
98	это не	9	5
99	это положение	1	5
100	и тому	1	5
101	и его	1	5
102	не является	3	5
103	никогда не	9	5
104	так и	9	5
105	если бы	12	5
106	о том	4	5
107	мы можем	4	5
108	для того	2	5
109	в частности	2	5
110	что такое	10	5
111	тем же	1	4
112	этой теории	1	4
113	в своем	5	4
114	его к	1	4
115	как он	4	4
116	и с	5	4
117	первую очередь	1	4
118	с этой	2	4
119	на первый	1	4
120	в первую	2	4
121	и при	2	4
122	по сравнению	2	4
123	и той	1	4
124	которые в	1	4
125	не в	6	4
126	тому что	3	4
127	одному и	1	4
128	сходство с	1	4
129	что оно	5	4
130	на том	1	4
131	по мере	2	4
132	и только	1	4
133	все время	1	4
134	только что	3	4
135	в сознании	3	4
136	является не	2	4
137	из них	2	4
138	тех и	1	4
139	и для	2	4
140	для нас	1	4
141	между ними	1	4
142	что понятие	1	4
143	к этому	2	4
144	во всяком	4	4
145	этой точки	2	4
146	как известно	1	3
147	на деле	2	3
148	почти всегда	4	3
149	в виду	5	3
150	столь же	1	3
151	в чем	6	3
152	а только	3	3
153	себе и	2	3
154	отнюдь не	9	3
155	когда он	1	3
156	говорит что	3	3
157	следующим образом	1	3
158	но в	6	3
159	в которой	1	3
160	в этой	1	3
161	на этом	2	3
162	что все	1	3
163	со всеми	1	3
164	по смыслу	1	3
165	обоих случаях	1	3
166	и других	1	3
167	предметы в	2	3
168	ни в	15	3
169	в этих	5	3
170	не менее	2	3
171	что эта	4	3
172	и является	2	3
173	во всем	2	3
174	связи с	1	3
175	не могут	1	3
176	ничего общего	4	3
177	и когда	1	3
178	должно быть	3	3
179	развития и	1	3
180	и история	1	3
181	один из	3	3
182	но не	4	3
183	в какой	1	3
184	всяком случае	2	3
185	себя в	1	3
186	так что	15	3
187	от тех	1	3
188	но что	3	3
189	от того	1	3
190	со стороны	2	3
191	именно в	2	3
192	в связи	1	3
193	сравнению с	2	3
194	наряду с	1	3
195	по существу	1	3
196	и от	2	3
197	бы в	3	3
198	совершенно не	8	3
199	по одному	1	3
200	в виде	2	3
201	точно так	2	3
202	на предмет	1	2
203	говоря о	2	2
204	также и	7	2
205	что эти	1	2
206	должна быть	3	2
207	мы имеем	2	2
208	что если	2	2
209	что уже	2	2
210	место в	1	2
211	мы и	2	2
212	в ней	3	2
213	нас интересует	1	2
214	мы будем	1	2
215	не просто	7	2
216	по которому	1	2
217	стороны и	3	2
218	из этих	2	2
219	не есть	40	2
220	в наших	1	2
221	дальше и	2	2
222	вообще не	1	2
223	теории и	1	2
224	к выводу	1	2
225	в нем	16	2
226	что всякое	1	2
227	именно то	1	2
228	том чтобы	1	2
229	то как	3	2
230	содержит в	3	2
231	не бывает	1	2
232	в каждом	2	2
233	здесь мы	1	2
234	мы его	1	2
235	же не	1	2
236	не соответствует	1	2
237	далеко не	1	2
238	оно имеет	1	2
239	такой же	2	2
240	и тогда	2	2
241	нисколько не	4	2
242	со всей	2	2
243	никаких оснований	1	2
244	мысли и	3	2
245	в той	1	2
246	но они	2	2
247	не имеет	15	2
248	того как	1	2
249	или понятие	1	2
250	это мы	4	2
251	под этим	1	2
252	находятся в	1	2
253	уже и	3	2
254	когда мы	1	2
255	отличается от	2	2
256	они даны	1	2
257	указывает на	3	2
258	и он	5	2
259	и это	2	2
260	и которая	1	2
261	на нем	2	2
262	здесь не	1	2
263	указывать на	1	2
264	всякую возможность	1	2
265	никак не	6	2
266	ясно что	8	2
267	еще не	2	2
268	даны в	1	2
269	выводу что	1	2
270	мышлении в	1	2
271	другими словами	2	2
272	а также	1	2
273	понятие и	1	2
274	к другой	1	2
275	понятий эта	1	2
276	к нему	8	2
277	вслед за	2	2
278	в него	2	2
279	значит что	14	2
280	в современной	2	2
281	что здесь	2	2
282	как из	1	2
283	но так	2	2
284	но как	2	2
285	и у	2	2
286	вопроса о	1	2
287	от других	1	2
288	он имеет	1	2
289	для него	2	2
290	представить себе	1	2
291	у него	1	2
292	случае не	3	2
293	только на	3	2
294	в каком	8	2
295	с той	2	2
296	а с	2	2
297	показывает что	1	2
298	прежде всего	10	2
299	нам совершенно	1	2
300	с которым	1	2
301	абстрактное понятие	1	2
302	если не	1	2
303	в данном	3	2
304	что это	11	2
305	а потом	5	2
306	это значит	11	2
307	в реальном	1	2
308	даже в	3	2
309	сейчас же	1	2
310	как только	2	2
311	понятий а	1	2
312	но для	1	2
313	мы найдем	1	2
314	существует ли	1	2
315	а в	5	2
316	не знает	2	2
317	он находит	2	2
318	должно привести	1	2
319	который не	1	2
320	в таком	1	2
321	они не	1	2
322	этом совершенно	1	1
323	и наиболее	1	1
324	равным образом	1	1
325	о действительности	1	1
326	не иначе	1	1
327	исторической обстановки	1	1
328	например в	1	1
329	себе этот	1	1
330	столько же	1	1
331	выражения в	1	1
332	на самом	3	1
333	он может	1	1
334	и есть	16	1
335	явления и	1	1
336	выражение указывает	1	1
337	и больше	2	1
338	он обращает	1	1
339	переносном смысле	1	1
340	чем именно	1	1
341	научного анализа	1	1
342	уже по	1	1
343	его не	6	1
344	а как	1	1
345	мы не	1	1
346	что между	1	1
347	та же	3	1
348	вопрос о	2	1
349	его только	1	1
350	время как	2	1
351	говорить о	5	1
352	что иное	1	1
353	времени почти	1	1
354	оно есть	2	1
355	я не	5	1
356	но даже	1	1
357	которое в	2	1
358	самой природе	1	1
359	же что	1	1
360	и ночи	1	1
361	и этого	1	1
362	развитии научного	1	1
363	они указывали	1	1
364	иное как	1	1
365	быть в	2	1
366	во всех	1	1
367	и теоретическое	1	1
368	то мы	2	1
369	все больше	1	1
370	друг к	2	1
371	отдельного момента	1	1
372	совсем не	1	1
373	не понятие	1	1
374	то он	2	1
375	точка зрения	2	1
376	не то	6	1
377	только тогда	2	1
378	если в	3	1
379	мы сейчас	1	1
380	друг от	1	1
381	оно во	1	1
382	не самое	4	1
383	относится к	2	1
384	и я	1	1
385	что хотя	1	1
386	если она	3	1
387	общего с	5	1
388	что именно	2	1
389	что первое	1	1
390	что касается	2	1
391	кто не	1	1
392	а никак	1	1
393	ином отношении	1	1
394	то в	7	1
395	но эта	3	1
396	или лошадь	1	1
397	бы не	1	1
398	только два	1	1
399	к самому	2	1
400	одной общей	1	1
401	только один	1	1
402	луна и	1	1
403	что одна	3	1
404	связанные с	2	1
405	а просто	2	1
406	он не	3	1
407	себе не	5	1
408	действительности и	3	1
409	в толковании	1	1
410	ступени своего	1	1
411	не могли	1	1
412	отделены друг	1	1
413	и по	1	1
414	показал что	1	1
415	или иных	1	1
416	что она	7	1
417	но все	3	1
418	общего и	1	1
419	бы они	1	1
420	в одну	3	1
