N	2gram	Medvedev_F_3	KulturaY
1	т е	32	38
2	и т	11	33
3	в том	7	30
4	и в	27	24
5	потому что	7	23
6	том что	4	21
7	т п	5	18
8	что в	8	17
9	того чтобы	5	17
10	для того	4	16
11	было бы	6	15
12	и пр	15	15
13	в этом	18	14
14	т д	6	14
15	точки зрения	16	14
16	может быть	25	13
17	все же	6	12
18	таким образом	18	12
19	и не	30	12
20	в его	7	12
21	не в	12	11
22	только в	8	11
23	хотя бы	6	10
24	в самом	11	10
25	не только	9	10
26	у нас	3	10
27	вовсе не	28	10
28	самом деле	16	9
29	язык как	2	9
30	с точки	14	9
31	так как	9	9
32	если бы	12	9
33	о том	4	9
34	того что	3	9
35	отношению к	3	9
36	прежде всего	4	9
37	то что	8	9
38	а только	1	8
39	по отношению	3	8
40	уже не	3	8
41	то же	15	8
42	о языке	1	8
43	языка и	1	8
44	в языке	2	8
45	тем что	5	8
46	как раз	8	8
47	а не	17	8
48	не может	24	7
49	это не	3	7
50	в них	3	7
51	не менее	7	7
52	связи с	5	7
53	в области	2	7
54	так и	21	7
55	бы в	6	7
56	в качестве	1	7
57	с другой	6	7
58	с помощью	8	7
59	как бы	8	7
60	вместе с	6	7
61	мере в	1	6
62	мы имеем	1	6
63	на себе	1	6
64	зависимости от	5	6
65	в ней	5	6
66	все эти	6	6
67	при этом	8	6
68	в которых	3	6
69	тогда когда	4	6
70	можно было	1	6
71	что он	6	6
72	в какой	3	6
73	но и	10	6
74	именно в	1	6
75	что же	5	6
76	все это	7	6
77	другой стороны	5	6
78	в зависимости	5	5
79	еще не	6	5
80	но не	5	5
81	не просто	1	5
82	и вовсе	1	5
83	что это	3	5
84	и с	3	5
85	но уже	2	5
86	с тем	7	5
87	так сказать	5	5
88	и его	19	5
89	не потому	1	5
90	к тому	4	5
91	в виду	3	5
92	с ним	1	5
93	и что	3	5
94	между тем	7	5
95	а потому	1	5
96	язык в	1	5
97	еще и	1	5
98	всяком случае	6	5
99	содержание и	2	5
100	языка как	2	5
101	в той	3	5
102	той мере	1	5
103	в результате	5	5
104	этом отношении	3	5
105	а в	1	5
106	во всяком	6	5
107	того же	3	4
108	переход от	1	4
109	это и	2	4
110	и на	3	4
111	с его	2	4
112	что они	5	4
113	как в	4	4
114	в целом	4	4
115	из этих	2	4
116	учение о	2	4
117	роль в	4	4
