N	3gram	Vygotskiy__2	StatiiOP
1	в том что	21	17
2	о том что	4	11
3	для того чтобы	10	10
4	с точки зрения	18	8
5	можно было бы	5	8
6	до сих пор	1	7
7	в этом отношении	3	7
8	на самом деле	2	6
9	в данном случае	3	6
10	с другой стороны	1	6
11	во всяком случае	6	6
12	в самом деле	4	5
13	не может быть	6	5
14	дело в том	1	4
15	на то что	6	4
16	том что в	2	3
17	по отношению к	5	3
18	только в том	1	3
19	в применении к	1	3
20	так же как	1	3
21	и мн др	1	3
22	заключается в том	7	3
23	ничего общего с	1	3
24	и в самом	2	3
25	за то что	1	3
26	и только в	1	3
27	в свое время	1	2
28	в том числе	3	2
29	хотя бы и	2	2
30	и то что	1	2
31	том числе и	3	2
32	то обстоятельство что	1	2
33	как раз в	2	2
34	на точку зрения	1	2
35	если бы мы	2	2
36	с одной стороны	7	2
37	не в том	1	2
38	на вопрос о	2	2
39	то что в	1	2
40	вовсе не в	2	2
41	на этот раз	1	2
42	вопрос о том	2	2
43	по этому поводу	3	2
44	речь идет о	2	2
45	из этих двух	1	2
46	в том смысле	1	2
47	дело не в	1	2
48	как и в	1	2
49	себе отчета в	2	1
50	должны были бы	2	1
51	как и вообще	1	1
52	всякий раз когда	1	1
53	в другом месте	2	1
54	вовсе не существует	1	1
55	на том что	2	1
56	потому что он	2	1
57	не может не	1	1
58	как в отношении	1	1
59	в той или	1	1
60	той или иной	1	1
61	ответ на этот	1	1
62	о котором говорит	1	1
63	может быть вообще	1	1
64	в которых он	1	1
65	как и во	1	1
66	в этом смысле	2	1
67	в том и	1	1
68	том что он	1	1
69	в том же	2	1
70	что с точки	1	1
71	в зависимости от	6	1
72	было бы с	1	1
73	что каждая из	1	1
74	в таких случаях	1	1
75	является то что	2	1
76	сами по себе	1	1
77	что он не	2	1
78	не существует все	1	1
79	что в одном	1	1
80	бы то ни	1	1
81	только то что	1	1
82	точно так же	1	1
83	на этот вопрос	5	1
84	раз в этой	1	1
85	не отдает себе	2	1
86	как увидим ниже	2	1
87	и вовсе не	1	1
88	в том случае	1	1
89	и так называемая	1	1
90	о том как	1	1
91	главы из которых	1	1
92	для нас особенно	1	1
93	то что оно	1	1
94	тот факт что	1	1
95	представление о том	1	1
96	то что для	1	1
97	в том чтобы	4	1
98	итак если мы	1	1
99	ответа на вопрос	1	1
100	самом деле не	1	1
101	для него по	1	1
102	сомнений в том	1	1
103	того что для	1	1
104	а с другой	4	1
105	трудно было бы	1	1
106	по этому пути	1	1
107	и во всей	1	1
108	той и другой	2	1
109	то что он	2	1
110	ту мысль что	5	1
111	не в количестве	1	1
112	что же это	1	1
113	том смысле что	1	1
114	смысле этого слова	3	1
115	как бы ни	1	1
116	в этой книге	1	1
117	это самое важное	1	1
118	друг от друга	2	1
119	здесь и там	1	1
120	после того как	1	1
121	заключается вовсе не	1	1
122	не больше чем	1	1
123	с но на	1	1
124	но ведь это	1	1
125	и это самое	1	1
126	в такой форме	1	1
