N	3gram	Propp_Isto_1	Problema
1	по отношению к	3	19
2	и т п	1	13
3	не может быть	7	11
4	в отличие от	2	5
5	в большинстве случаев	4	5
6	с другой стороны	5	4
7	в противном случае	1	3
8	в этом смысле	1	3
9	в иных случаях	1	3
10	бы то ни	2	3
11	можно было бы	3	3
12	может быть только	1	3
13	с одной стороны	4	3
14	как мы увидим	2	3
15	в том что	4	3
16	тем не менее	6	3
17	и в нем	1	3
18	то же самое	3	2
19	но и в	2	2
20	и в области	1	2
21	то ни было	2	2
22	другой же стороны	1	2
23	не только в	1	2
24	не могут быть	1	2
25	мы имеем дело	1	2
26	никогда не может	1	2
27	того или иного	1	2
28	не входят в	1	2
29	для того чтобы	1	2
30	с другой же	1	2
31	в этом отношении	1	2
32	как материала для	1	1
33	что иное как	1	1
34	мы останавливаться не	1	1
35	только в пределах	1	1
36	иметь в виду	1	1
37	да и не	1	1
38	так например в	4	1
39	могут быть выделены	1	1
40	не говоря уже	1	1
41	подобно тому как	1	1
42	может быть признано	1	1
43	не раз и	1	1
44	о том как	1	1
45	одной стороны и	1	1
46	в нем и	1	1
47	этих явлений в	1	1
48	до сих пор	5	1
49	говоря уже о	1	1
50	до известной степени	1	1
51	в таких случаях	2	1
52	сами по себе	1	1
53	на самом же	1	1
54	в нем он	1	1
55	но никогда не	1	1
56	на то что	4	1
57	с природой и	1	1
58	могли бы быть	2	1
59	и потому в	1	1
60	а иногда и	1	1
61	и тем не	2	1
62	может быть понят	1	1
63	и др или	1	1
64	в значительной степени	1	1
65	то время как	3	1
66	не можем это	1	1
67	не что иное	1	1
68	если бы мы	2	1
69	но в то	1	1
70	таким образом и	1	1
71	в меньшей степени	1	1
72	смысле этого слова	1	1
73	она никогда не	1	1
74	как мы это	1	1
75	и должно быть	2	1
76	и в этом	1	1
77	т д мы	1	1
78	нем он должен	1	1
79	не в том	1	1
80	в связи с	3	1
81	ее нет в	1	1
82	в этом направлении	1	1
83	тем или иным	1	1
84	в том как	1	1
85	мы будем называть	2	1
86	в основе очень	1	1
87	самом же деле	1	1
88	основе очень многих	1	1
89	не чем иным	1	1
90	по себе не	1	1
91	ставит его в	1	1
92	есть не что	1	1
93	таким образом в	1	1
94	то что в	2	1
95	чем иным как	1	1
96	равно как и	1	1
97	в то время	3	1
98	в тех же	1	1
99	и т д	22	1
100	хотя бы в	1	1
101	ни одной из	1	1
102	вопрос о том	2	1
103	останавливаться не будем	1	1
104	оно может быть	2	1
105	не более как	1	1
106	тесно связан с	1	1
107	мы увидим это	1	1
108	вследствие этого и	1	1
109	к тому что	1	1
110	есть первый шаг	1	1
111	в первом случае	1	1
112	если бы не	1	1
113	быть не может	1	1
114	и между ними	1	1
115	может быть объяснено	1	1
116	на этот вопрос	2	1
117	где мы имеем	1	1
118	дело в том	3	1
119	мы еще не	1	1
