N	2gram	Bakhtin_sl_1	Istorich
1	и т	28	19
2	не только	16	18
3	т д	5	18
4	может быть	14	17
5	мы имеем	1	15
6	и в	41	15
7	никогда не	3	15
8	так как	3	14
9	но и	16	14
10	так же	2	13
11	а в	6	12
12	в этом	12	11
13	в этих	2	11
14	и не	16	11
15	то же	14	10
16	что они	2	10
17	его в	3	10
18	еще не	4	9
19	все же	7	9
20	в другом	2	9
21	и здесь	3	9
22	потому что	2	9
23	он не	3	8
24	связи с	2	8
25	один из	4	8
26	мы видим	2	8
27	в нем	30	7
28	таким образом	9	7
29	том что	2	7
30	не в	7	7
31	ничего не	4	7
32	вместе с	1	7
33	сих пор	2	7
34	связана с	2	6
35	но в	8	6
36	и что	1	6
37	в его	13	6
38	что и	1	6
39	мы уже	2	6
40	так что	2	6
41	до сих	2	6
42	как бы	12	6
43	в том	3	6
44	только в	6	6
45	же как	2	5
46	и есть	1	5
47	как в	8	5
48	с этим	3	5
49	и наконец	4	5
50	имеем в	1	5
51	что она	1	5
52	было бы	3	5
53	этого не	1	5
54	в котором	2	5
55	видим что	1	5
56	можно было	2	5
57	так и	11	5
58	она не	3	5
59	к нему	5	5
60	в одном	2	5
61	прежде всего	8	5
62	а не	15	5
63	не может	14	5
64	этом случае	2	5
65	к тому	3	5
66	со всех	1	4
67	всех сторон	1	4
68	в ней	4	4
69	и на	14	4
70	в одной	1	4
71	в себе	3	4
72	не видят	2	4
73	все эти	9	4
74	в этой	1	4
75	и они	1	4
76	при этом	6	4
77	и с	4	4
78	но он	2	4
79	дело не	2	4
80	для нас	2	4
81	очень часто	1	4
82	о нем	4	4
83	или на	1	4
84	в другой	2	4
85	с одной	4	4
86	его и	3	4
87	у нее	1	4
88	у него	3	4
89	и др	14	4
90	связь с	2	4
91	но это	1	4
92	одной из	3	4
93	и другие	1	4
94	они не	1	4
95	мы не	2	3
96	он был	1	3
97	он в	5	3
98	из этих	3	3
99	в очень	1	3
100	на то	1	3
101	всех этих	4	3
102	он и	1	3
103	в их	4	3
104	когда она	1	3
105	свет на	1	3
106	с одним	1	3
107	и его	14	3
108	и это	1	3
109	но по	2	3
110	в себя	1	3
111	так в	2	3
112	роль в	2	3
113	о том	3	3
114	и она	1	3
115	того что	3	3
116	в качестве	3	3
117	же и	2	3
118	в состоянии	1	3
119	в других	3	3
120	одной стороны	4	3
121	она всегда	1	3
122	что мы	1	3
123	эти слова	2	3
124	все это	5	3
125	между прочим	1	3
126	но если	1	3
127	например в	2	2
128	сын и	1	2
129	на самом	2	2
130	и ничего	1	2
131	и для	4	2
132	в сущности	13	2
133	хотя бы	3	2
134	они были	2	2
135	и то	2	2
136	в которых	1	2
137	во всех	17	2
138	но не	2	2
139	учителя и	1	2
140	не все	1	2
141	не просто	1	2
142	его на	1	2
143	перед нами	4	2
144	в которой	4	2
145	не могла	2	2
146	на его	8	2
147	так сказать	5	2
148	он должен	1	2
149	и если	1	2
150	из него	2	2
151	и по	2	2
152	человека в	1	2
153	могла бы	1	2
154	а затем	1	2
155	и может	3	2
156	из них	3	2
157	той же	2	2
158	его не	1	2
159	с другими	5	2
160	это не	6	2
161	и дает	1	2
162	есть и	1	2
163	в жизни	1	2
164	ни в	1	2
165	как и	4	2
166	мы видели	1	2
167	нисколько не	2	2
168	в эту	2	2
169	и ее	3	2
170	не столько	1	2
171	и эти	2	2
172	и более	1	2
173	самого начала	1	2
174	одна из	2	2
175	здесь на	1	2
176	на котором	1	2
177	другой стороны	4	2
178	так называемый	1	2
179	кроме того	4	2
180	только с	1	2
181	был бы	2	2
182	же мы	1	2
183	в нее	1	2
184	других случаях	2	2
185	могут быть	19	2
186	он видит	1	2
187	того чтобы	1	2
188	с ее	4	2
189	в виду	1	2
190	здесь не	2	2
191	так оно	1	2
192	с самого	1	2
193	приводит к	1	2
194	дано в	1	2
195	часто в	1	2
196	это только	1	2
197	в разных	3	2
198	находится в	1	2
199	с другой	5	2
200	а также	2	2
201	в него	3	2
202	из видов	1	2
203	дней и	1	2
204	но с	1	2
205	оно и	4	2
206	с ними	3	2
207	и так	1	2
208	в темницу	1	2
209	и их	1	2
210	слова в	8	2
211	и только	1	2
212	не было	3	2
213	в особенности	8	2
214	именно в	3	2
215	здесь в	4	2
216	а с	2	2
217	себя и	1	2
218	его из	1	2
219	нет ничего	1	2
220	да и	1	2
221	по существу	3	2
222	в основном	3	2
223	на смерть	1	2
224	которые были	1	2
225	и часто	4	2
226	или в	8	2
227	в системе	1	2
228	не знает	1	2
229	сказать что	2	2
230	на один	2	2
231	себя как	1	1
232	он может	2	1
233	в стороне	1	1
234	к своей	2	1
235	ко всем	1	1
236	из его	1	1
237	почти всегда	3	1
238	не имеют	1	1
239	выражается в	1	1
240	оно было	2	1
241	в зависимости	3	1
242	а как	2	1
243	есть не	1	1
244	и о	2	1
245	из своих	2	1
246	но она	1	1
247	зависимости от	3	1
248	и он	1	1
249	форм в	1	1
250	который может	1	1
251	в отличие	1	1
252	с его	4	1
253	от его	3	1
254	но как	1	1
255	и сквозь	1	1
256	а только	1	1
257	в сторону	1	1
258	отличие от	1	1
259	в свои	1	1
260	конечно совершенно	1	1
261	в истории	3	1
262	в течение	1	1
263	как к	2	1
264	и той	2	1
265	и где	1	1
266	языкам и	1	1
267	что по	1	1
268	их они	1	1
269	и тот	1	1
270	и к	5	1
271	на своем	5	1
272	в герое	1	1
273	от этого	2	1
274	именно эта	2	1
275	в этот	1	1
276	и этим	3	1
277	еще на	1	1
278	в целом	2	1
279	так или	1	1
280	затем следует	1	1
281	другом случае	2	1
282	говорит не	1	1
283	его но	3	1
284	жизнью и	1	1
285	образ и	1	1
286	как оно	3	1
287	к миру	1	1
288	оно должно	1	1
289	войти в	2	1
290	одной и	1	1
291	в комнату	1	1
292	и которые	1	1
293	конца и	3	1
294	в основу	1	1
295	совпадают с	1	1
296	связанные с	3	1
297	связанных с	4	1
298	них не	1	1
299	под эти	1	1
300	в несколько	1	1
301	входит в	4	1
302	это было	1	1
303	этой силы	1	1
304	но их	1	1
305	смерть и	1	1
306	для них	2	1
307	вводит в	1	1
308	но уже	1	1
309	в них	6	1
310	исходили из	1	1
311	две линии	1	1
312	далеко не	5	1
313	он действительно	1	1
314	и вне	1	1
315	несмотря на	1	1
316	к своему	6	1
317	характерно что	2	1
318	при анализе	1	1
319	и некоторые	1	1
320	в своей	7	1
321	наших дней	1	1
322	к одному	1	1
323	которые в	3	1
324	тем не	1	1
325	есть еще	1	1
326	с такими	1	1
327	и делают	1	1
328	бы быть	1	1
329	даже в	2	1
330	родстве с	1	1
331	не менее	1	1
332	на мир	4	1
333	а иногда	3	1
334	эти формы	1	1
335	и вместо	1	1
336	в то	14	1
337	которого он	1	1
338	он еще	1	1
339	в самых	2	1
340	только не	1	1
341	правда в	1	1
342	но чаще	1	1
343	при наличии	1	1
344	что самое	1	1
345	которого еще	1	1
346	во всем	1	1
347	с социальным	1	1
348	в процессе	4	1
349	именно потому	1	1
350	в каком	1	1
351	их от	1	1
352	с другом	2	1
353	и со	1	1
354	у нас	2	1
355	действительно был	1	1
356	со стороны	1	1
357	не могут	3	1
358	во все	1	1
359	как только	3	1
360	его с	1	1
361	в эти	1	1
362	всегда есть	1	1
363	например на	1	1
364	на это	1	1
365	время он	1	1
366	как мы	8	1
367	с сохранением	1	1
368	без всякого	1	1
369	с каким	1	1
370	характер и	1	1
371	с девушкой	1	1
372	связанную с	1	1
373	понимание того	1	1
374	в пределах	14	1
375	и совершенно	1	1
376	отправился на	1	1
377	особенно в	1	1
378	одного из	2	1
379	иногда в	2	1
380	в чужом	1	1
381	этим в	1	1
382	в материале	1	1
383	является в	1	1
384	задний план	1	1
385	он к	1	1
386	был не	1	1
387	о котором	1	1
388	это может	1	1
389	с ним	7	1
390	образом в	3	1
391	погружается в	1	1
392	связанное с	1	1
393	автор не	4	1
394	и кроме	2	1
395	сводится к	1	1
396	время в	1	1
397	в которое	1	1
398	там в	1	1
399	и во	3	1
400	от него	1	1
401	эту форму	1	1
402	или иначе	1	1
403	там и	1	1
404	нуждается в	1	1
405	непосредственно в	1	1
406	слова для	2	1
407	и иных	2	1
408	и следовательно	7	1
409	может иметь	1	1
410	в частности	2	1
411	быть и	4	1
412	сделать это	1	1
413	и одновременно	2	1
414	в двух	1	1
415	тот же	1	1
416	которым он	1	1
417	в какой	1	1
418	могло быть	1	1
419	с несколькими	1	1
420	должен быть	1	1
421	именно на	1	1
422	с которыми	2	1
423	до наших	1	1
424	из которого	1	1
425	переходит в	3	1
426	уже не	2	1
427	если мы	2	1
428	только на	2	1
429	от других	2	1
430	и других	3	1
431	вводится в	2	1
432	ни с	1	1
433	вовсе не	7	1
434	друг друга	3	1
435	входят в	1	1
