N	3gram	Voloshinov_1	Psycholo
1	в самом деле	9	18
2	в том что	3	11
3	и в самом	1	10
4	с точки зрения	20	9
5	то же самое	3	8
6	для того чтобы	3	8
7	с самого начала	4	6
8	до сих пор	8	5
9	с одной стороны	1	5
10	с другой стороны	5	5
11	в ее основе	1	3
12	как если бы	2	3
13	на самом деле	1	2
14	как мы увидим	1	2
15	и та же	1	2
16	в наше время	1	2
17	смысле этого слова	2	2
18	и как бы	1	2
19	все более и	1	2
20	во всяком случае	2	2
21	вовсе не в	1	2
22	в свою очередь	2	2
23	более и более	1	2
24	к тому что	1	2
25	по аналогии с	1	2
26	как мы видели	1	2
27	и в другом	1	2
28	то все же	1	1
29	у них нет	1	1
30	и в сущности	1	1
31	оказалось бы что	1	1
32	но все же	3	1
33	то с другой	1	1
34	этом она приобретает	1	1
35	все другие элементы	1	1
36	в первой части	1	1
37	более или менее	1	1
38	самом деле если	2	1
39	она могла бы	1	1
40	в одной и	1	1
41	происходит как бы	1	1
42	как и все	2	1
43	из поля нашего	1	1
44	в отличие от	5	1
45	между этими двумя	2	1
46	точном смысле этого	1	1
47	не было бы	1	1
48	в этом отношении	3	1
49	с тем что	1	1
50	можно было бы	2	1
51	это вовсе не	1	1
52	ни в какой	1	1
53	и здесь мы	3	1
54	но если мы	1	1
55	в основе своей	1	1
56	может быть и	3	1
57	с этой точки	1	1
58	так сказать в	1	1
59	точки зрения возможны	1	1
60	но и это	1	1
61	в достаточной мере	1	1
62	все это является	1	1
63	в применении к	1	1
64	останавливаться на характеристике	1	1
65	в двух направлениях	1	1
66	может быть понято	2	1
67	дело идет о	1	1
68	из которых каждая	1	1
69	тот же самый	1	1
70	в своей основе	1	1
71	та и другая	1	1
72	не зависит от	1	1
73	и как мы	1	1
74	так как они	1	1
75	одна и та	1	1
76	в точном смысле	1	1
77	в целом ряде	1	1
78	и той же	2	1
79	а между тем	1	1
80	один и тот	3	1
81	этой точки зрения	1	1
82	а в том	1	1
83	и все другие	1	1
84	сих пор не	1	1
85	в русском языке	1	1
86	только при этом	2	1
87	точки зрения тех	2	1
88	сделать из этого	1	1
89	не только не	1	1
90	можно сказать что	3	1
91	или во всяком	1	1
92	из всего сказанного	1	1
93	по преимуществу в	1	1
94	таким образом и	1	1
95	одной и той	2	1
96	не может быть	13	1
97	в высшей степени	3	1
98	даже для простейшего	1	1
99	подобно тому как	1	1
100	уже с самого	1	1
101	при этом она	1	1
102	и тот же	3	1
